key,value
loc_hordes_buff_uninterruptible_more_damage_taken_description,Ви більше не можете бути збиті з ніг жодним джерелом.
loc_npc_short_name_past_shipmistress_a,Емора Брамс
loc_hordes_buff_increase_impact_on_push_attacks_description,Подвоює силу збивання з ніг від штовхань
loc_hordes_buff_toughness_on_melee_kills_title,Знесилююче вбивство
loc_hordes_buff_increase_impact_on_push_attacks_title,З дороги!
loc_hordes_buff_improved_dodge_speed_and_distance_description,Ухилення стає на {fast%s} швидшим і має на {range:%s} більшу дальність.
loc_hordes_buff_improved_dodge_speed_and_distance_title,"Злови мене, якщо зможеш"
loc_hordes_buff_windup_is_uninterruptible_title,Заведений
loc_hordes_buff_uninterruptible_more_damage_taken_title,Незламний
loc_hordes_buff_shock_on_melee_hit_description,{shock_chance:%s} шанс шокувати ворога при ближньому бою на {time}с.
loc_npc_short_name_past_alpha_a,Таємничий голос
loc_hordes_buff_shock_on_melee_hit_title,Вольтова жорстокість
loc_npc_short_name_past_magos_biologis_a,Магос Біологіс Харіб
loc_hordes_buff_extra_grenade_throw_chance_description,{chance:%s} шансу кинути одразу 2 гранати .
loc_hordes_buff_extra_grenade_throw_chance_title,Я щасливчик
loc_past_tech_priest_a__story_echo_marshal_05_a_01,"Я розумію, що повинна обслуговувати бойове спорядження ваших арбітрів."
loc_training_ground_psyker_a__cmd_hacking_place_device_06,Поставте свою черепа-павука. Самі знаєте куди...
loc_training_ground_psyker_a__horde_break_ice_a_04,Поганий лід. Неприємний лід. Карайте його з усією силою!
loc_training_ground_psyker_a__horde_restore_power_a_02,Сефоні надасть вам більше боєприпасів... якщо ви відновите енергопостачання.
loc_training_ground_psyker_a__horde_wave_start_02_a_10,Сефоні вражена. А тепер Сефоні вб'є вас усіх.
loc_hordes_buff_adamant_auto_detonate_description,"Активовується {talent_name:%s}, коли кібер-мастиф нападає на елітного / спеціаліста / монстра без витрачання заряду. {time:%s}с внутрішнього часу відновлення."
loc_hordes_buff_adamant_auto_detonate_title,Радісний до тригеру
loc_hordes_buff_adamant_grenade_multi_description,"Поповнює запас гранат, якщо {talent_name:%s} вбиває {amount:%s} або більше ворогів."
loc_hordes_buff_adamant_grenade_multi_title,Бомбардування
loc_hordes_buff_adamant_mine_explosion_description,"{talent_name:%s} вибухає, коли закінчується дія."
loc_hordes_buff_adamant_mine_explosion_title,Післяшок
loc_hordes_buff_adamant_random_bash_description,"{talent_name:%s} накладає випалення душі, горіння або кровотечу при влучанні. Для кожного ворога застосовується випадковий ефект."
loc_hordes_buff_adamant_random_bash_title,Непередбачувані реакції
loc_hordes_buff_grenade_duplication_on_explosion_description,"{chance:%s} шансу, що дублікат гранати вибухне, коли вибухне одна з ваших гранат."
loc_hordes_buff_grenade_duplication_on_explosion_title,Гранати-близнюки
loc_hordes_buff_movement_bonuses_on_toughness_broken_description,"Імунітет до оглушення, імунітет до уповільнення на {time:%s}с і відновлення {stamina:%s} витривалості, коли щити розбиті."
loc_hordes_buff_movement_bonuses_on_toughness_broken_title,Справжня мужність
loc_hordes_buff_uninterruptible_while_aiming_and_shooting_description,Непереривність під час прицілювання або стрільби.
loc_hordes_buff_uninterruptible_while_aiming_and_shooting_title,Неухильна стрілянина
loc_hordes_buff_weakspot_ranged_hit_always_stagger_description,Кожен постріл застосовує незначне збивання з ніг.
loc_hordes_buff_weakspot_ranged_hit_always_stagger_title,Відкидач
loc_npc_short_name_past_cartel_tough_a,Макко
loc_npc_short_name_past_explicator_b,Гадріан Кейн
loc_npc_short_name_past_interrogator_b,Меліс Залія
loc_talent_adamant_crit_chance_on_kill,Ревна відданість
loc_past_adamant_officer_a__story_echo_marshal_08_b_01,Переважно. Слідча Зола мене уникає.
loc_past_adamant_officer_a__story_echo_marshal_08_d_01,"Побачимо, чи цього буде достатньо… наразі я задоволений."
loc_past_adamant_officer_a__story_echo_marshal_08_f_01,"Так, безперечно."
loc_past_armourer_a__story_echo_zola_16_b_01,Брант.
loc_past_armourer_a__story_echo_zola_16_d_01,Що скажуть — те і роблю.
loc_past_armourer_a__story_echo_zola_16_f_01,Залежить від...
loc_past_armourer_a__story_echo_zola_16_h_01,"Від того, чи йдеться про добрячу прочуханку."
loc_past_cartel_tough_a__story_echo_zola_13_c_01,"ОЦЕ вже було б марнотратством, хіба ні?"
loc_past_cartel_tough_a__story_echo_zola_13_e_01,"Треба було впевнитися, правда ж? … От як я і зроблю."
loc_past_cartel_tough_a__story_echo_zola_14_b_01,"Нерозсудливо? Ти знаєш, скільки часу пішло, щоб мене зібрали докупи? Скільки це коштувало? Що я бачив?"
loc_past_cartel_tough_a__story_echo_zola_14_c_01,Тепер мною володіє Обідраний Король. Він і його покровителі з Пісочного Годинника.
loc_past_cartel_tough_a__story_echo_zola_14_d_01,Але це? Це робить усе вартим зусиль.
loc_past_cartel_tough_a__story_echo_zola_14_e_01,Я отримаю задоволення від цього…
loc_past_explicator_a__story_echo_zola_13_a_01,"Час це прийняти, Золо. Минуло три дні. Вони не прийдуть."
loc_past_explicator_a__story_echo_zola_13_b_01,"Або постати перед Мостом Дурнів, або здатися добровільно."
loc_past_explicator_a__story_echo_zola_13_d_01,Макко? Я Ж УБИЛА тебе.
loc_past_explicator_a__story_echo_zola_14_a_01,Макко… не роби нічого необачного…
loc_past_explicator_a__story_echo_zola_15_b_01,"Не зовсім. Тут надто багато, що треба осмислити."
loc_past_explicator_a__story_echo_zola_15_d_01,Коли я зустрінуся з Інквізитором Ґрендилом?
loc_past_explicator_a__story_echo_zola_16_a_01,"Як тебе там звати, ще раз?"
loc_past_explicator_a__story_echo_zola_16_c_01,І чим саме ти тут займаєшся?
loc_past_explicator_a__story_echo_zola_16_e_01,А якщо розповідатиму я?
loc_past_explicator_a__story_echo_zola_16_g_01,Про що саме?
loc_past_explicator_a__story_echo_zola_16_i_01,"Знаєш, гадаю, ми порозуміємося."
loc_past_explicator_b__story_echo_morrow_16_a_01,"Впертий чоловік, цей Морроу."
loc_past_explicator_b__story_echo_morrow_16_c_01,Ти впевнений?
loc_past_interrogator_a__story_echo_marshal_08_a_01,"Наскільки я розумію, ти вже говорив із моїм старшим персоналом?"
loc_past_interrogator_a__story_echo_marshal_08_c_01,"Не можу сказати, що здивований. Я ручаюся за її відданість."
loc_past_interrogator_a__story_echo_marshal_08_e_01,Тоді до справи. Атому чекає.
loc_past_interrogator_a__story_echo_zola_15_a_01,"А, посвячена Золо. Освоюєшся?"
loc_past_interrogator_a__story_echo_zola_15_c_01,Чудово. Це допоможе тримати тебе в тонусі.
loc_past_interrogator_a__story_echo_zola_15_e_01,"З часом, Орґустіне. З часом. Трохи терпіння."
loc_past_interrogator_b__story_echo_morrow_13_a_01,"Ти знаєш, хто я такий, сержанте-майоре?"
loc_past_interrogator_b__story_echo_morrow_13_c_01,Чудово. Але ти впізнаєш цю печатку?
loc_past_interrogator_b__story_echo_morrow_13_e_01,У мене є запитання. У нас ЗАВЖДИ є запитання.
loc_past_interrogator_b__story_echo_morrow_13a_a_01,Скажи мені… що насправді сталося з комісаром Намарком?
loc_past_interrogator_b__story_echo_morrow_13a_c_01,"Поранення спереду. Так, я читав твій рапорт. Думаю, ти вчинив дуже погано."
loc_past_interrogator_b__story_echo_morrow_14_c_01,"Комісар Намарк піддався скверні, що живить наших ворогів. Хоч це і не врятує тебе, коли правда вийде назовні. Хіба що…"
loc_past_interrogator_b__story_echo_morrow_14_e_01,Моя пані вважала б тебе цінним активом.
loc_past_interrogator_b__story_echo_morrow_15_a_01,"То що обереш, сержанте-майоре?"
loc_past_interrogator_b__story_echo_morrow_15_c_01,Тебе стратять за те що ти зробив.
loc_past_interrogator_b__story_echo_morrow_15_e_01,Стратять. Я про це подбаю.
loc_past_interrogator_b__story_echo_morrow_16_b_01,"Авжеж. Але я зневажаю марнотратство. Доставте його на мій корабель і покладіть у стазис, доки я не зможу влаштувати належне… перепрограмування."
loc_past_interrogator_b__story_echo_morrow_16_d_01,Тепер у справі Сірі Лицарі. Вони не зупиняться на Анґроні. Вони вичистять цю планету дощенту. Ніхто не сумуватиме за Морроу. Нікому не буде діла.
loc_past_sergeant_a__story_echo_morrow_13_b_01,"Ні, мем."
loc_past_sergeant_a__story_echo_morrow_13_d_01,"Так, мем. Чим я можу служити Інквізиції?"
loc_past_sergeant_a__story_echo_morrow_13a_b_01,"Загинув як герой, мем, поранення—"
loc_past_sergeant_a__story_echo_morrow_13a_d_01,"Не можу сказати, мем."
loc_past_sergeant_a__story_echo_morrow_14_d_01,Мем?
loc_past_sergeant_a__story_echo_morrow_15_b_01,"Армаґеддон у облозі, мем. Моє місце тут. З моїм полком."
loc_past_sergeant_a__story_echo_morrow_15_d_01,"Можливо, вони й не дізнаються."
loc_past_sergeant_a__story_echo_morrow_15_f_01,"Робіть як вважаєте, мем. Моє рішення незмінне."
loc_training_ground_psyker_a__cmd_hacking_place_device_05,"Час для черепа-павука. Ви знаєте: того, що біпкає."
loc_training_ground_psyker_a__event_corruptor_objective_start_02,У моїй голові повзають огидні речі. Знищ їх!
loc_training_ground_psyker_a__event_demolition_first_corruptor_destroyed_b_03,Одного замало. Знайди інших.
loc_training_ground_psyker_a__event_demolition_last_corruptor_06,Залишився один. Лише один. Сефоні вважає його найпотворнішим.
loc_training_ground_psyker_a__horde_claim_prize_a_02,Ти заслужив Смертельну Реліквію.
loc_training_ground_psyker_a__horde_defend_area_a_04,"На думку Сефоні, вам слід утримувати цю позицію."
loc_training_ground_psyker_a__horde_safe_zone_a_02,"А тепер запам’ятайте… не слухайте жодних голосів, поки ви тут. Вони не для вас."
loc_training_ground_psyker_a__horde_safe_zone_a_12,"Сефоні хотіла б сказати, що у Смертельних Випробуваннях ви не можете загинути, але Сефоні не впевнена."
loc_training_ground_psyker_a__horde_wave_interstitial_voices_a_04,"Цитьте, маленькі голоски. Ви мої."
loc_training_ground_psyker_a__horde_wave_start_01_a_08,З чого ж почнемо? Так багато варіантів… [Сміх]
loc_training_ground_psyker_a__horde_wave_start_03_a_02,І все ж… ви тут? Тоді Сефоні продовжить.
loc_training_ground_psyker_a__horde_wave_upgrade_prompt_a_08,"Ось. Оберіть Велику Індульгенцію. Сефоні вважає, що ви на неї заслужили."
loc_training_ground_psyker_a__hub_horde_briefing_a_04,Ти бажаєш стати справжнім Оперативником Смерті? Сефоні може з цим допомогти.
loc_training_ground_psyker_a__hub_horde_briefing_b_04,Успішне проходження цього випробування стане ще одним кроком у довгій і небезпечній дорозі.
loc_training_ground_psyker_a__hub_horde_briefing_c_04,Бийся гідно. Заволодій реліквією. І найважливіше: будь чемним із Сефоні.
loc_training_ground_psyker_a__wave_start_hounds_a_01,Хороші песики! Шукати! Знайти!
loc_training_ground_psyker_a__wave_start_hounds_a_02,Час полювання. Стережіться зубів!
loc_hordes_buff_coherency_damage_taken_close_to_electrocuted_enemy_description,"Вся команда отримує на {damage_reduce:%s} менше шкоди від ворогів, якщо принаймні один ворог усе ще електризований."
loc_hordes_buff_coherency_damage_taken_close_to_electrocuted_enemy_title,Нівелююча іскра
loc_hordes_buff_damage_per_full_stamina_bar_description,Отримати {stamina:%s} витривалості. Збільшити шкоду на {damage:%s} за кожну повну смугу витривалості.
loc_hordes_buff_damage_per_full_stamina_bar_title,Спокій і зібраність
loc_hordes_buff_damage_taken_close_to_electrocuted_enemy_description,"Отримувати на {damage_reduce:%s} менше шкоди від ворогів, якщо принаймні одна ціль усе ще електризована."
loc_hordes_buff_damage_taken_close_to_electrocuted_enemy_title,Електрошокова стійкість
loc_hordes_buff_explosion_on_toughness_broken_description,"Спричиняється вибух, коли щити зламано. Перезарядка {time:%s} секунд."
loc_hordes_buff_explosion_on_toughness_broken_title,Вибуховий норов
loc_hordes_buff_instakill_melee_hit_on_electrocuted_enemy_description,{kill_chance:%s} шанс миттєво вбити електризованого ворога при ударі у ближньому бою.
loc_hordes_buff_instakill_melee_hit_on_electrocuted_enemy_title,Вольтова помста
loc_hordes_buff_ogryn_fire_trail_on_lunge_description,Використання «Нездоланний» залишає за собою слід вогню.
loc_hordes_buff_ogryn_fire_trail_on_lunge_title,Палаючий натиск
loc_hordes_buff_ogryn_omega_lucky_rock_description,Камінь Оґрина має {chance:%s} шанс миттєво вбити уражену ціль.
loc_hordes_buff_ogryn_omega_lucky_rock_title,Влучно кинутий камінь
loc_hordes_buff_suppression_immunity_description,Отримати імунітет до пригнічення.
loc_hordes_buff_suppression_immunity_title,Холоднокровність під вогнем
loc_npc_short_name_past_enginseer_a,Каекс-8
loc_past_alpha_a__story_echo_brahms_30_b_01,Він не може. Він близький до відкриття.
loc_past_alpha_a__story_echo_brahms_30_d_01,"ТВІЙ корабель? Я врятував Скорботну Зорю. І досі її рятую, з кожною пройденою годиною."
loc_past_alpha_a__story_echo_brahms_30_f_01,Гаразд. Заради дому Брамс.
loc_past_enginseer_a__story_echo_brahms_28_b_01,"Перепрошую, о Леді Зірок. Енергетичні потреби Магоса Харіба стають дедалі… сміливішими."
loc_past_enginseer_a__story_echo_brahms_28_c_01,"Якщо їх скоротити, відновлення було б можливим."
loc_past_enginseer_a__story_echo_brahms_29_a_01,"Із жалем повідомляю, що системи Скорботної Зорі продовжують… занепадати."
loc_past_enginseer_a__story_echo_brahms_29_c_01,"На жаль, ні, о Леді Зірок."
loc_past_explicator_a__story_echo_zola_25_d_01,Я піду негайно.
loc_past_explicator_a__story_echo_zola_26_b_01,Ти ж завжди нарікаєш на нестачу людей. До того ж Ґрендил все погодив.
loc_past_explicator_a__story_echo_zola_26_d_01,Усе владнається.
loc_past_explicator_a__story_echo_zola_27_e_01,Ні. Ти не можеш!
loc_past_explicator_a__story_echo_zola_28_d_01,Рада це чути.
loc_past_interrogator_a__story_echo_zola_25_a_01,Каральний загін Адептус Арбітес тримає капітана Бірона Вольфера під замком на борту Бастіону Танкред.
loc_past_interrogator_a__story_echo_zola_25_b_01,"Не може бути збігом, що він з'явися саме тепер."
loc_past_interrogator_a__story_echo_zola_25_c_01,"Я дуже хотів би з ним поговорити. Будь ласка, подбай про це, Орґустіне."
loc_past_interrogator_a__story_echo_zola_25_e_01,Чудово.
loc_past_interrogator_a__story_echo_zola_26_a_01,"Орґустіне… не можу не зауважити, що ти накидала у мою делікатну операцію сотні засуджених злочинців."
loc_past_interrogator_a__story_echo_zola_26_c_01,"Іноді судження Ґрендила не таке бездоганне, як могло б бути."
loc_past_interrogator_a__story_echo_zola_26_e_01,Краще б так і було.
loc_past_interrogator_a__story_echo_zola_27_a_01,"А, Орґустіне. Це Маго Біологіс Харіб. Найсвіжіше поповнення нашої веселої компанії."
loc_past_interrogator_a__story_echo_zola_27_c_01,"Він підтвердив, що Тертіумська Зараза не є природним явищем."
loc_past_interrogator_a__story_echo_zola_28_a_01,"Заспокойся, Орґустіне. Харіб просто надто… завзятий."
loc_past_interrogator_a__story_echo_zola_28_c_01,Ми НЕ збираємося знищувати Атому—
loc_past_interrogator_a__story_echo_zola_28_e_01,Ґрендил вклав у це надто багато часу і зусиль. Але Зараза ускладнює справу.
loc_past_magos_biologis_a__story_echo_zola_27_b_01,Пре-сервітор: підтверджено. Вітання: надано.
loc_past_magos_biologis_a__story_echo_zola_27_d_01,Варп-осквернення: підтверджено. Рекомендація: екстермінатус.
loc_past_magos_biologis_a__story_echo_zola_28_b_01,Негативно. Рекомендовані заходи є правильними.
loc_past_mourningstar_officer_a__story_echo_brahms_15_a_01,"ЩЕ одна пляшка кальтанського бренді? Вас щось непокоїть, леді?"
loc_past_mourningstar_officer_a__story_echo_brahms_15_e_01,"Авжеж, леді. Зрештою, ви ж із дому Брамсів."
loc_past_shipmistress_a__story_echo_brahms_15_b_01,"Моя мати сміється з мене, хіба ви не чуєте?"
loc_past_shipmistress_a__story_echo_brahms_15_c_01,Цей корабель не просто проклятий. Він приречений.
loc_past_shipmistress_a__story_echo_brahms_15_d_01,"Вона думає, що це мене зламає. Але ні. Не зламає."
loc_past_shipmistress_a__story_echo_brahms_15_f_01,Пощастило ж мені.
loc_past_shipmistress_a__story_echo_brahms_28_a_01,"Каекс, від моєї уваги не вислизнуло те, що Скорботна Зоря працює не так, як повинна."
loc_past_shipmistress_a__story_echo_brahms_28_d_01,"Сумніваюся, що в нас є такий вибір. Зроби все, що можеш."
loc_past_shipmistress_a__story_echo_brahms_29_b_01,І це неможливо зупинити без згортання експериментів Магоса Харіба?
loc_past_shipmistress_a__story_echo_brahms_29_d_01,Тоді в нас закінчується час. Ні слова нашим «гостям».
loc_past_shipmistress_a__story_echo_brahms_30_a_01,Експерименти Харіба мають бути припинені!
loc_past_shipmistress_a__story_echo_brahms_30_c_01,Ти знищуєш мій корабель!
loc_past_shipmistress_a__story_echo_brahms_30_e_01,Тоді доведи це. Накажи Харібу хоча б УПОВІЛЬНИТИ свої експерименти.
loc_training_ground_psyker_a__event_corruptor_objective_start_04,З вам там є дещо огидне. Точніше — щось ЩЕ огидніше.
loc_training_ground_psyker_a__event_demolition_first_corruptor_destroyed_b_04,"Їх більше. Ви ж ЗНАЄТЕ, що їх більше."
loc_training_ground_psyker_a__event_demolition_last_corruptor_05,Ще один лишився. Ви рахувати не вмієте?
loc_training_ground_psyker_a__horde_break_ice_a_01,"Ламайте лід, о так! І швидко!"
loc_training_ground_psyker_a__horde_break_ice_a_02,Сефоні наказує проламати лід!
loc_training_ground_psyker_a__horde_restore_power_a_03,Набої можуть стати твоїми. Але спершу відновіть живлення.
loc_training_ground_psyker_a__horde_restore_power_a_04,Відновіть живлення — і отримаєте більше набоїв. Хіба Сефоні не золотце?
loc_training_ground_psyker_a__horde_safe_zone_a_14,Це Смертельні випробування. Спробуйте справити враження на мого повелителя. Якщо зможете.
loc_training_ground_psyker_a__horde_safe_zone_a_16,"Нехай Смертельні випробування почнуться! … Ну, скоро … Дуже скоро."
loc_training_ground_psyker_a__horde_safe_zone_b_07,Без допомоги ви тут довго не протримаєтесь. Оберайте дар — і обирайте мудро.
loc_training_ground_psyker_a__horde_wave_interstitial_voices_a_09,"Що б вам не здалося, що ви почули — ви цього не чули."
loc_training_ground_psyker_a__horde_wave_start_01_a_02,"Дозвольте мені наслати відповідних ворогів, яких ви маєте здолати."
loc_training_ground_psyker_a__horde_wave_start_02_a_05,Сефоні має для вас дещо особливе…
loc_hordes_buff_damage_increase_on_toughness_broken_description,"Коли щити зламано, завдається на {damage:%s} більше шкоди протягом 10 с."
loc_hordes_buff_damage_increase_on_toughness_broken_title,Загнаний у кут
loc_hordes_buff_health_regen_description,Відновлювати {hp_regen:%s} ОЗ кожні {time} секунд. Це не зцілює погань.
loc_hordes_buff_health_regen_title,Швидкий метаболізм
loc_hordes_buff_increase_super_armor_impact_on_crit_description,Критичні влучання по ворогах у панцерній броні отримують {impact:%s} імпульсу.
loc_hordes_buff_increase_super_armor_impact_on_crit_title,Броньований удар
loc_hordes_buff_melee_damage_on_melee_critical_hit_description,Після критичної атаки у ближньому бою наступний удар у ближньому бою отримує бонус до шкоди {damage:%s}.
loc_hordes_buff_melee_damage_on_melee_critical_hit_title,Критичне продовження
loc_hordes_buff_psyker_brain_burst_burns_and_bleeds_on_hit_description,Вибух Мозку при влучанні накладає {stack} стаків горіння і кровотечі.
loc_hordes_buff_psyker_brain_burst_burns_and_bleeds_on_hit_title,Без втечі
loc_hordes_buff_psyker_brain_burst_hits_nearby_enemies_description,Використання Вибуху Мозку розриває голови {ennemies} ворогам навколо цілі.
loc_hordes_buff_psyker_brain_burst_hits_nearby_enemies_title,Заразний головний біль
loc_hordes_buff_reduce_damage_taken_on_disabled_allies_description,{damage:%s} зменшення шкоди за кожного поваленого або схопленого союзника в радіусі {range} м.
loc_hordes_buff_reduce_damage_taken_on_disabled_allies_title,Стояти гордо
loc_hordes_buff_stacking_crit_damage_on_critical_hit_description,Після критичного удару отримати {crit_damage:%s} шкоди критичного удару. До {max_crit_damage:%s}. Втрачається при смерті.
loc_hordes_buff_stacking_crit_damage_on_critical_hit_title,Нарощування агресії
loc_interactable_lever_mortis_relic,Створити смертельну реліквію 
loc_npc_short_name_past_ragged_king_a,Обідраний Король
loc_past_commissar_a__story_echo_morrow_43_b_01,Справді. Можете стояти вільно.
loc_past_commissar_a__story_echo_morrow_43_d_01,Як забажаєте… Я вивчив нещодавні результати ваших вігнанців.
loc_past_commissar_a__story_echo_morrow_43_e_01,"Схоже, що тренувальний режим 53-го розбудив їхній потенціал. Ви згодні?"
loc_past_commissar_a__story_echo_morrow_44_a_01,"Будь ласка, нехай ці особи [брязкіт планшету по картографічному столу] негайно з’являться до мене."
loc_past_commissar_a__story_echo_morrow_44_c_01,"Лише найкращі. Побачимо, наскільки ж добрі насправді твої вигнанці."
loc_past_commissar_a__story_echo_morrow_44_e_01,А це має значення?
loc_past_commissar_a__story_echo_morrow_44_g_01,"На цьому все, сержанте-майоре."
loc_past_comms_operator_c__story_echo_morrow_45_a_01,"Я чув, ви хотіли мене бачити, сер?"
loc_past_comms_operator_c__story_echo_morrow_45_d_01,"Ти мав рацію. Слідча Зола вже з десяток разів спускалася на планету відтоді, як сталася та справа в соборі."
loc_past_comms_operator_c__story_echo_morrow_45_e_01,"У журналах — нічого. Жодних наказів, підписаних Дюкейною чи Ранніком… принаймні я таких не бачив."
loc_past_comms_operator_c__story_echo_morrow_46_a_01,"То Дюкейн СПРАВДІ командує, сер?"
loc_past_comms_operator_c__story_echo_morrow_46_c_01,А слідча?
loc_past_comms_operator_c__story_echo_morrow_46_e_01,"Я буду обачним. Ти цього навчишся, ведучи записи для сера Мелка."
loc_past_explicator_a__story_echo_zola_05_c_01,"Звісно, ваша величносте. Хіба я колись не сплачувала свою частку?"
loc_past_ragged_king_a__story_echo_zola_05_a_01,"Ти здобула собі гучне ім’я при моєму дворі, Золо."
loc_past_ragged_king_a__story_echo_zola_05_b_01,Я бачу світле майбутнє… якщо ти збережеш вірність.
loc_past_ragged_king_a__story_echo_zola_05_d_01,[Сміх] І надзвичайно щедро. Та здібності й амбіції багатьох зводять зі шляху.
loc_past_sergeant_a__story_echo_morrow_43_a_01,"Ви хотіли мене бачити, мем?"
loc_past_sergeant_a__story_echo_morrow_43_c_01,"Я не дуже вмію «вільно», мем."
loc_past_sergeant_a__story_echo_morrow_43_f_01,"Вони завжди билися понад свої можливості, мем."
loc_past_sergeant_a__story_echo_morrow_43_g_01,"Вони гарні бійці. Можливо, один чи два колись стануть солдатами."
loc_past_sergeant_a__story_echo_morrow_44_b_01,"Завдання Божевілля, еге ж? Небагато хто виходить із них живим."
loc_past_sergeant_a__story_echo_morrow_44_d_01,Дознавач про це знає?
loc_past_sergeant_a__story_echo_morrow_44_f_01,"Ні… мабуть, ні."
loc_past_sergeant_a__story_echo_morrow_45_b_01,Так. Усередині.
loc_past_sergeant_a__story_echo_morrow_45_c_01,У тебе для мене є звіт?
loc_past_sergeant_a__story_echo_morrow_45_f_01,"[Зітхання] Вона колупається з Вольфером, мов з прищем, яким він і є. У що, вона думає грається?"
loc_past_sergeant_a__story_echo_morrow_45_g_01,"Раннік дав їй довгий повідець, але Дюкейн — ні."
loc_past_sergeant_a__story_echo_morrow_46_b_01,"Вона так думає. І це єдине, що має значення."
loc_past_sergeant_a__story_echo_morrow_46_d_01,А поки що просто повідомляй мені про всі її переміщення. Не дай їй спіймати тебе на нишпоренні.
loc_past_sergeant_a__story_echo_morrow_46_f_01,"Я не хочу знати, але… гарна робота… І ані слова комісару, чуєш?"
loc_training_ground_psyker_a__event_demolition_first_corruptor_destroyed_b_02,"Сефоні вважає, що вам слід убити більше."
loc_training_ground_psyker_a__horde_defend_area_a_03,"Сефоні думає, що ви маєте тут битися. Тож бийтесь."
loc_training_ground_psyker_a__horde_defend_area_a_07,"Гадаю, настав час вам стояти і битися. Заради Сефоні."
loc_training_ground_psyker_a__horde_new_wave_start_post_upgrade_a_02,Тепер вони не стануть для тебе суперниками. Або ж стануть. [Сміх]
loc_training_ground_psyker_a__horde_resupply_a_05,Це не справжні набої. Але тут вони цілком реальні.
loc_training_ground_psyker_a__horde_wave_start_01_a_09,Не бійся. Сефоні буде ніжною… принаймні спочатку…
loc_training_ground_psyker_a__horde_wave_start_03_a_07,"Чому? … Чому я мушу знову і знову це робити, мій повелителю?"
loc_hordes_buff_broker_health_regen_during_punk_rage_description,Під час Лютівні вбивства ворогів відновлюють {hp_regen:%s} ОЗ. Це також зцілює погань.
loc_hordes_buff_broker_health_regen_during_punk_rage_title,Екстремальна Лютівня
loc_npc_short_name_past_enemy_nemesis_wolfer_a,Лейтенант Байрон Вольфер
loc_past_auspex_operator_a__story_echo_morrow_25_a_01,"Входимо на орбіту Занатроса… зараз. Ти впевнений, що це гарна ідея? Ми навіть не знаємо, чи Морроу надійний."
loc_past_auspex_operator_a__story_echo_morrow_25_c_01,"Зрозуміло, слідча."
loc_past_enemy_nemesis_wolfer_a__story_echo_morrow_28_a_01,Ей ти! Назви себе.
loc_past_enemy_nemesis_wolfer_a__story_echo_morrow_28_c_01,[Хрип] Нам потрібні набої. Важкі танки. А не бюрократи і планшети.
loc_past_interrogator_a__story_echo_morrow_25_b_01,"Ґрендил повністю йому довіряє. А це означає, що й ми також… подобається нам це чи ні."
loc_past_interrogator_a__story_echo_morrow_25_d_01,До того ж у нього є Брант для компанії. Що може піти не так?
loc_past_interrogator_a__story_echo_morrow_26_b_01,"Так. Скажи-но, як там твоя пам’ять тримається?"
loc_past_interrogator_a__story_echo_morrow_26_d_01,"Чудово. Прекрасне ставлення для нашого щасливого фаху. Гадаю, я розумію, що Ґрендил у тобі побачив."
loc_past_interrogator_a__story_echo_morrow_27_b_01,"Погоджуюся, хоча це ніколи не зупиняло Імперіум піти на війну."
loc_past_interrogator_a__story_echo_morrow_27_d_01,"Нісенітниця! Ти солдат із солдатів, і підкріплення прибувають постійно."
loc_past_interrogator_a__story_echo_morrow_27_e_01,Просто будь собою — і ти ідеально впишешся.
loc_past_sergeant_a__story_echo_morrow_26_a_01,"Ви… е-е… хотіли мене бачити, сер?"
loc_past_sergeant_a__story_echo_morrow_26_c_01,"Я… знаю рівно стільки, скільки мені потрібно знати."
loc_past_sergeant_a__story_echo_morrow_27_a_01,"Нокс Альфа, еге ж?… Такий собі світ."
loc_past_sergeant_a__story_echo_morrow_27_c_01,Я не впевнений у цьому. Шпигунство — не мій коник.
loc_past_sergeant_a__story_echo_morrow_28_b_01,"Сержанте-майоре Морроу, сер. Це Брант. Інспекційне призначення від секторного командування. Ось мої повноваження."
loc_past_sergeant_a__story_echo_morrow_28_d_01,"Я триматимусь осторонь. І хто знає, мій звіт ще може забезпечити тобі ту зброю."
loc_training_ground_psyker_a__horde_safe_zone_a_10,"Ґрендил сказав, що Сефоні має тебе тренувати, тож Сефоні так і зробить… якщо хтось із нас не загине в процесі."
loc_training_ground_psyker_a__horde_safe_zone_b_04,Поклоняйся славетній Сефоні — і вона дарує тобі дар.
loc_ability_psyker_blitz_throwing_knives,Психічний штурм
loc_hordes_buff_critical_chance_on_dodge_description,Успішне ухилення підвищує шанс критичного удару на {crit_chance:%s} протягом {time:%s} с.
loc_hordes_buff_critical_chance_on_dodge_title,Контрудар
loc_hordes_buff_increase_ranged_crit_chance_on_melee_critical_kill_description,Після вбивства ворога критичною атакою у ближньому бою отримується {crit_chance:%s} шансу критичного удару в дальньому бою на {time:%s} секунд.
loc_hordes_buff_increase_ranged_crit_chance_on_melee_critical_kill_title,Дальнобійне продовження
loc_hordes_buff_psyker_recover_knife_on_knife_kill_description,"Відновлюється один уламок за кожного ворога, вбитого влучаннями уламків."
loc_hordes_buff_psyker_recover_knife_on_knife_kill_title,Злобна перезарядка
loc_hordes_buff_weakspot_damage_increase_description,Підвищує шкоду по вразливих місцях на {damage:%s}.
loc_hordes_buff_weakspot_damage_increase_title,Ювелірна точність
loc_npc_short_name_fx,Нечіткі шуми
