"key","value"
"loc_character_backstory_snippet","You are aboard the Tancred Bastion, en route to Atoma Prime."
"loc_character_backstory_snippet_mindwipe","You will never be the same."
"loc_character_birthplace_planet_01_description","A thriving industrial world, Branx Magna is the most densely populated in the Moebian Domain, its teeming billions manning its continent-spanning manufactorums night and day."
"loc_character_birthplace_planet_01_description_snippet","You were born on Branx Magna."
"loc_character_birthplace_planet_01_name","Branx Magna"
"loc_character_birthplace_planet_02_description","Considered the ""second world"" of the Moebian Domain, Crucis is a large shrine world, and a popular destination for pilgrimages."
"loc_character_birthplace_planet_02_description_snippet","You were born on Crucis."
"loc_character_birthplace_planet_02_name","Crucis"
"loc_character_birthplace_planet_03_description","A small, grim, mining world known for its hellish conditions, which produce a famously hardy and dour populace."
"loc_character_birthplace_planet_03_description_snippet","You were born on Mornax."
"loc_character_birthplace_planet_03_name","Mornax"
"loc_character_birthplace_planet_04_description","An oceanic world, the populace of Incron inhabit vast hive-islands. Incron is the Moebian Domain's main naval depot."
"loc_character_birthplace_planet_04_description_snippet","You were born on Incron."
"loc_character_birthplace_planet_04_name","Incron"
"loc_character_birthplace_planet_05_description","A small agri-world that produces intensively farmed and mass-harvested grain crops. Rocyrians are the butt of many jokes, considered 'backwards' by other Moebians, and yet they are hard-working and honest to a fault."
"loc_character_birthplace_planet_05_description_snippet","You were born on Rocyria."
"loc_character_birthplace_planet_05_name","Rocyria"
"loc_character_birthplace_planet_06_description","Relatively newly colonized, Pavane is already a self-sustaining world rich in natural resources, whose population is expanding quickly."
"loc_character_birthplace_planet_06_description_snippet","You were born on Pavane."
"loc_character_birthplace_planet_06_name","Pavane"
"loc_character_birthplace_planet_07_description","Formerly the Imperium's most famous fortress world, its fall marked the beginning of the Era Indomitus вЂ“ the Dark Imperium."
"loc_character_birthplace_planet_07_description_snippet","You were born on Cadia."
"loc_character_birthplace_planet_07_name","Cadia"
"loc_character_birthplace_planet_08_description","A heavily-forested moon that serves as a minor shrine world. Messelina Gloriana has few resources and low population, but is strategically important since the fall of nearby Komaris."
"loc_character_birthplace_planet_08_description_snippet","You were born on Messelina Gloriana."
"loc_character_birthplace_planet_08_name","Messelina Gloriana"
"loc_character_birthplace_planet_title_name","Home World"
"loc_character_childhood_01_description","Orphans of the Imperium, progena are given an upbringing like no other within the Schola Progenium. There, they learn much of discipline, willpower, and hatred of the traitor, preparing them for life in service to the God-Emperor."
"loc_character_childhood_01_description_snippet","The promising scion of an Imperial officer slain in battle, you were raised in the Schola Progenium, where you learned to be an uncompromising soldier of the Imperium."
"loc_character_childhood_01_name","Progena"
"loc_character_childhood_02_description","Hive Urchins are orphans that eke out a living amongst the hab-blocks, earning a scant living by serving a variety of roles, such as thieves, runners for local gangs, sump-larks, or scavs."
"loc_character_childhood_02_description_snippet","Orphaned young, your only family was a juve-pack that survived as vent-scuttlers to earn food scraps."
"loc_character_childhood_02_name","Hive Urchin"
"loc_character_childhood_03_description","Algae farms can be found all across the Imperium, growing huge quantities of sludgy plant-matter in industrial-scale vats. Once processed, algae provides a plentiful вЂ“ if foul-tasting вЂ“ source of nutrition for the burgeoning Imperium."
"loc_character_childhood_03_description_snippet","You spent your formative years cleaning out foul-smelling algae vats, rarely stepping outside the confines of the vast synthi-complex."
"loc_character_childhood_03_name","Algae Farmer"
"loc_character_childhood_04_description","The Imperial Navy provides fleet support for the vast armies of the Imperium. While its pilots, captains and admirals often garner fame and glory as heroes of far-flung wars, the backbone of the Navis Imperialis is its veritable legion of 'unrated' workers, who man space-docks, galleys and holds across the galaxy."
"loc_character_childhood_04_description_snippet","You spent your youth as a pressganged labourer in the Imperial Navy, rarely setting foot planetside."
"loc_character_childhood_04_name","Navis Imperialis Conscript"
"loc_character_childhood_05_description","A place at an Imperial orphanage does not come cheap. Those orphans deemed fit and able are often sent to the mines, where they toil at backbreaking work to pay off their debts to their generous benefactors. "
"loc_character_childhood_05_description_snippet","You spent your early years working the mines, gruelling over such glamorous tasks as slagbreaking or cart-thrusting."
"loc_character_childhood_05_name","Mine Thrall"
"loc_character_childhood_06_description","The pressed youth of a planetary militia rarely achieve any rank, nor garner any glory. If they're lucky, they might learn some survival skills while serving as trench-runners or ammo monkeys."
"loc_character_childhood_06_description_snippet","Like many hive juves, you were drafted at an early age to serve a menial role in the local militia."
"loc_character_childhood_06_name","Militia Lackey"
"loc_character_childhood_07_description","Occupying the lowest rung on the factorum ladder, drudgers are labourers, whose work promises gruelling shifts and thankless toil in exchange for little more than minimum rations and a secure place to sleep."
"loc_character_childhood_07_description_snippet","Like many of your fellows, you spent your formative years in a factorum, performing every menial role from cranker to vent-sweeper."
"loc_character_childhood_07_name","Drudger"
"loc_character_childhood_08_description","Bred throughout the Imperium as invaluable livestock, grox are large, stubborn, and infamously aggressive brutes, who regularly turn on their handlers. Thus, they must be herded by brave (or foolish) 'prodders', youths whose life expectancy is predictably low."
"loc_character_childhood_08_description_snippet","You spent your growing years as a grox-prodder, driving the beasts to slaughter while trying your best not to get gored or trampled."
"loc_character_childhood_08_name","Grox-prodder"
"loc_character_childhood_09_description","Few hive worlds are capable of supporting their own populations, and so the duty of providing food for the Imperium's untold billions falls to the agri-worlds, where the entire surface of a planet is devoted to growing crops or raising livestock on an unimaginable scale."
"loc_character_childhood_09_description_snippet","As a youth you spent several years as an agri-toiler, working in vast grain fields to meet near-impossible quotas."
"loc_character_childhood_09_name","Agri-toiler"
"loc_character_childhood_10_description","The Moebian Shrineguard are a religiously fanatical, xenos-hating militia, sworn to defend the tenets and temples of Saint Messelina to the death."
"loc_character_childhood_10_description_snippet","At a young age you survived the Bloody Throne ritual to join an Ecclesiarchy Militia sect known as the Emperor's Scions. Initiates into the cause were treated harshly, but your many hardships only tempered your faith and resilience."
"loc_character_childhood_10_name","Moebian Shrineguard"
"loc_character_childhood_11_description","An apprentice in the tanning trade must learn to skin and chem-treat hides of various oversized vermin to create leather. It is hard, nauseating work, but produces craftspeople with a discerning eye... and strong stomachs."
"loc_character_childhood_11_description_snippet","As a youth, you were taken in as an apprentice to a hive tanner, spending countless hours flaying giant sump-rats under the watchful eye of a master craftsman."
"loc_character_childhood_11_name","Stinkskin Apprentice"
"loc_character_childhood_12_description","Touched by countless pilgrims, the statues, altars, reliquaries, and venerated objects of a shrine world require constant upkeep. Local children are regularly offered up to undertake the routine cleaning of these enormous idols, with parents and orphanages believing such proximity to saintly effigies can only be beneficial."
"loc_character_childhood_12_description_snippet","Armed with rags and buckets of chem-cleaner, ragtag hordes of youth are tasked with cleaning the trails of muck left by pilgrims, or braving towering heights to clean the anointed heads of graven heroes. Such work is called by many names, including 'saint-polisher', a term never used in earshot of a priest."
"loc_character_childhood_12_name","Saint-polisher"
"loc_character_childhood_13_description","Most of a hive world's potable water is imported from agri-worlds, but supplemented by huge purifier stations, which collect water from underground streams, polluted rivers, or atmospheric condensers. Given the enormously high levels of radiation and industrial pollution topside, purifiers run non-stop to ensure the water supply falls within acceptable toxicity parameters."
"loc_character_childhood_13_description_snippet","As a child, you were assigned to the work-groups that wade through the narrow ducts of purifier stations, scrubbing the filtration vents clean of accumulated toxic sludge."
"loc_character_childhood_13_name","Sludger"
"loc_character_childhood_14_description","Not yet fully grown and able to slip through tight confines, hive youths make excellent tunnel sentries in the mines. It is dangerous work, and crippling injuries or death are all too common."
"loc_character_childhood_14_description_snippet","In your early years you were a tunnel sentry in the mines, tasked with everything from relaying messages, to keeping a lookout for collapses or marauding ambulls."
"loc_character_childhood_14_name","Tunnel Sentry"
"loc_character_childhood_15_description","Despite the abundance of fish, it is dangerous to ply the waters, for amidst the floating refuse dwell plentiful highly aggressive predators, always willing to take a bite of an unwary fisherman."
"loc_character_childhood_15_description_snippet","Like many in the region, you spent your early years braving the toxic harbour waters to harvest sump barnacles and razorcrabs."
"loc_character_childhood_15_name","Tide Forager"
"loc_character_childhood_16_description","To be born on a fortress world is to be indoctrinated into a militarised life at the earliest age. Upon such planets the training and equipping of soldiers is paramount."
"loc_character_childhood_16_description_snippet","Like so many, you worked in the weapons manufactorum from an early age. Between gruelling work shifts, you trained to join the militia."
"loc_character_childhood_16_name","Defender"
"loc_character_childhood_17_description","The most prolific of all offices, the Adeptus Administratum is a bureaucratic monolith made of uncountable lesser departments, charged with the governance of the Imperium."
"loc_character_childhood_17_description_snippet","At an early age you began to learn the number-churning lexicon of the datasmith scribes in the offices of the Adeptus Administratum."
"loc_character_childhood_17_name","Apprentice Scribe"
"loc_character_childhood_18_description","The Sump Leech is a predatory worm that thrives in polluted, brackish water. It has pharmaceutical value, although the poorest communities also harvest them for food."
"loc_character_childhood_18_description_snippet","As a youth you were taken to serve as a leech harvester вЂ“ a living lure thrown into infested waters before being dragged back and painfully de-leeched by shock-prod."
"loc_character_childhood_18_name","Leech Harvester"
"loc_character_childhood_title_name","Childhood"
"loc_character_class_ogryn","Оґрин  "
"loc_character_class_psyker","Псайкер  "
"loc_character_class_veteran","Ветеран  "
"loc_character_class_zealot","Бузувір"
"loc_character_create_advance","Продовжити"
"loc_character_create_await_validation","Awaiting Validation ..."
"loc_character_create_button_details","Details"
"loc_character_create_choice_reason","Available from {description:%s} - {choice:%s}"
"loc_character_create_choice_reason_not_active","Not active"
"loc_character_create_confirm_play_prologue","Confirm and play the Prologue"
"loc_character_create_confirm_skip_prologue","Confirm and skip the Prologue"
"loc_character_create_finish","Почати Гру"
"loc_character_create_height_max","Високий"
"loc_character_create_height_min","Низький"
"loc_character_create_name_validation_failed_message","Name validation failed. Please make sure the name contains a minimum of 3 characters, and only uses alphabetical characters and hyphens."
"loc_character_create_set_name_virtual_keyboard_title","Name your Operative:"
"loc_character_create_title_appearance","Appearance"
"loc_character_create_title_crime","Your Sentence"
"loc_character_create_title_home_planet","Home World"
"loc_character_create_title_name","Your Name"
"loc_character_create_title_personality","Personality"
"loc_character_create_value_selected","Active"
"loc_character_creator_childhood_introduction","One's character is defined by childhood experience; or so they say. Like so many others in the grim darkness of the 41st Millennium, you had a tough upbringing. But unlike many, you got through it, with the scars to prove it."
"loc_character_creator_continue","Продовжити"
"loc_character_creator_formative_event_introduction","Ви багато пережили. Ця боротьба, яку ви називаєте «життям», вимагала цього. Але серед усіх труднощів і всіх перемог у вашій пам'яті особливо виділяється одна подія, яка сформувала вас ніж будь-що інше."
"loc_character_creator_growing_up_introduction","Для таких людей, як ти, що дорослішають, не так багато варіантів. Але ти мав знайти спосіб подолати випробування юності, чесними чи нечесними шляхами."
"loc_character_creator_home_planet_introduction","The Moebian Domain is full of established worlds, burgeoning settlements and far-flung colonies. Even though you've been on the move for a long time, there's still one place that you can call home."
"loc_character_creator_personality_introduction","Your life choices have moulded you to the person you are today. There's been happiness in your life, sure, but you're left with plenty of scars, and not just the physical kind. This is what you have become."
"loc_character_creator_sentence_introduction","This is where your life journey has led. You are a prisoner of the Imperium, convicted of a crime you may or may not have committed. But guilt is irrelevant at this point: innocence proves nothing."
"loc_character_event_01_description","Bureaucracy, mistrust, and miscommunication are rife across the Imperium, and the Moebian Domain is no exception. Supply shipments can be lost due to clerical errors, and even infantry platoons can be abandoned due to the careless stroke of a scribe's autoquill."
"loc_character_event_01_description_snippet","Sent on a supply run and seemingly forgotten, you were left stranded with no return transport."
"loc_character_event_01_name","Залишений"
"loc_character_event_02_description","The Ulk Station Massacre was a new low-point in the Fringe Wars, where the forces of the Moebian Domain were slaughtered and their colonies lost."
"loc_character_event_02_description_snippet","Against all odds, you survived the terrible battle known as the Ulk Station Massacre, and escaped with the scars to prove it."
"loc_character_event_02_name","Різанина на Станції Ульк"
"loc_character_event_03_description","Citizens and loyal defenders of the Imperium understand that there are many fates worse than death. For some, there is no nightmare like being captured by cultists, rival gangers, or even foul xenos. Whether taken for study, hard labour, or interrogation, the results are always grim."
"loc_character_event_03_description_snippet","Ambushed and captured, you worked in terrible conditions in a prison camp, before your liberation by a regiment of the Astra Militarum."
"loc_character_event_03_name","Captured"
"loc_character_event_04_description","The Astra Militarum draw recruits from myriad sources. A planet's militia, hive gangs, or even workforce provide fertile recruiting grounds. For some, service in the Imperial Guard is the only way to improve their lot in life, if only briefly."
"loc_character_event_04_description_snippet","Enlisted into the planet's militia, from there you proved yourself as a worthy recruit for the Astra Militarum."
"loc_character_event_04_name","Завербований"
"loc_character_event_05_description","When heresy is uncovered amongst a civilian population, it is not unusual for suspicion of complicity to turn on the rest of the populace. The taint of Chaos can never be underestimated, and before the unwavering gaze of the Inquisition, innocence is not enough."
"loc_character_event_05_description_snippet","You were accused of failure to notice cult activity in your district: a crime deemed almost as terrible as complicity."
"loc_character_event_05_name","Cult Contact"
"loc_character_event_06_description","The Adeptus Ministorum, often known as the Ecclesiarchy, is obsessed with tracking down holy relics of saints and martyrs. Most turn out to be fakes with no value, but that doesn't stop a brisk trade in holy knucklebones, mummified toes, sainted tonsures and the like."
"loc_character_event_06_description_snippet","While on a pilgrimage, you found a reputed treasure and became obsessed that it might be a holy relic with fantastic powers."
"loc_character_event_06_name","A Strange Artifact"
"loc_character_event_07_description","Amongst the gangs and guilds that dominate the hives, transgressions are often punished by blood debts, which must be fulfilled on pain of death. Those who attempt to flee their blood debts are pursued without mercy by gang enforcers or contract killers."
"loc_character_event_07_description_snippet","After a confrontation turned violent and a rival was slain, you were forced to flee to avoid retribution from your enemies."
"loc_character_event_07_name","Hunted"
"loc_character_event_08_description","In the overcrowded habs and manufactorums of a typical hive, disease can often run rampant. The uncaring nobles often see such outbreaks as a cull of the weak, knowing that there are always teeming masses of workers ready to replace the fallen."
"loc_character_event_08_description_snippet","You contracted a painful disease after being bitten by a two-headed rat that forayed from the benighted depths of the Deep Hive."
"loc_character_event_08_name","The Sickness"
"loc_character_event_09_description","Unsanctioned Psykers are rounded up and handed over to the Adeptus Astra Telepathica, where their fate is decided. Most are either selected for training by the Scholastia Psykana, or sent on the Black Ships to feed the Astronomican."
"loc_character_event_09_description_snippet","Tipped off by locals, the enforcers arrived and declared you an unsanctioned psyker. You were arrested and handed to the Scholastia Psykana."
"loc_character_event_09_name","Declared a Witch"
"loc_character_event_10_description","The life expectancy of a mine worker is low. Despite being an essential cog in the great industrial machine of the Imperium, those miners with sufficient will dream of escaping the endless drudgery of their subterranean existence."
"loc_character_event_10_description_snippet","After barely escaping a massive collapse in which thousands perished, you vowed never to return to the mines."
"loc_character_event_10_name","Mining Accident"
"loc_character_event_11_description","Those soldiers who show sufficient promise and leadership skills may be promoted to a Non-Commissioned Officer (NCO). Invaluable in the field, these squad leaders are expected to lead from the front, holding their troops together in the face of terrifying odds."
"loc_character_event_11_description_snippet","After years in the service of the Astra Militarum, you fought in the defence of the Komaris Belt fortifications, earning your promotion to NCO."
"loc_character_event_11_name","Field Promotion"
"loc_character_event_12_description","Psykers, sometimes called witches, are mutants who use their minds to draw power from the Warp to perform supernatural feats. Many are blissfully unaware of the power within until they experience a psychic awakening, after which they are often shunned from society, or even hunted by the Scholastia Psykana."
"loc_character_event_12_description_snippet","You became aware of your burgeoning psychic powers. Or perhaps it was the inset of madness. Hard to tell."
"loc_character_event_12_name","Psychic Awakening"
"loc_character_event_13_description","Whether warped by genetic defect or Chaos-taint, mutants are reviled by the Imperium. Most Imperial agencies teach intolerance of the mutant as a key tenet, and see mutation as a curse that leads only to corruption."
"loc_character_event_13_description_snippet","You were attacked by a mutant, and saw first-hand the true horrors of their aberrations."
"loc_character_event_13_name","Mutant Incident"
"loc_character_event_14_description","Unsanctioned Psykers are considered to be the most serious threat to the Imperium, and they are ruthlessly hunted. Some go on to be pressed into service by the Scholastia Psykana, but for most, a darker fate awaits."
"loc_character_event_14_description_snippet","You developed mental powers and sought seclusion to avoid persecution, but were eventually captured, and trained by the Scholastia Psykana."
"loc_character_event_14_name","Spell of Madness"
"loc_character_event_15_description","Since the Horus Heresy, the Enemy Within вЂ“ traitors, heretics and turncoats вЂ“ hold a special place of hatred in the hearts of loyal Imperial citizens. No mercy can ever be shown to those who turn from the Emperor's light."
"loc_character_event_15_description_snippet","You were caught up in the bloody uprising that followed after the cult known as the Red Hand were declared Excommunicate Traitoris."
"loc_character_event_15_name","Encounter with Heretics"
"loc_character_event_16_description","Warp travel is notoriously dangerous, and even routine trips can be temperamental. Losing months, years, decades or even centuries during Warp jumps is not uncommon, especially when Warp anomalies or violent storms tear at the Immaterium."
"loc_character_event_16_description_snippet","On campaign with the Astra Militarum, you were stranded in a Warp storm for nearly two years."
"loc_character_event_16_name","Варп Шторм"
"loc_character_event_17_description","You quickly proved to be a capable soldier and found yourself recruited into a storied regiment. After many gruelling battles across a dozen worlds, you earned your Veteran status. Great things were expected of you."
"loc_character_event_17_description_snippet","After decorated service in the Astra Militarum, you were honoured by being recruited into an elite regiment."
"loc_character_event_17_name","Elite Formation"
"loc_character_event_18_description","In most occupations, hearing voices would be considered a sign of madness. However, to some members of the Ecclesiarchy and the Scholastia Psykana, such messages are a source of inspiration, for they are perhaps a sign of blessed communion with the God-Emperor."
"loc_character_event_18_description_snippet","One day the voice of the Emperor spoke in your mind, and told you to dedicate your life to His service."
"loc_character_event_18_name","The Voices"
"loc_character_event_19_description","In the Moebian regiments of the Astra Militarum, it is commonplace for the survivors of battles to swear oaths to avenge their fallen brethren, no matter the cost. Your Sarge gave her life to save you. That must be honoured."
"loc_character_event_19_description_snippet","During the assault of Fortress Idarr you were saved from certain death by the platoon Sergeant, who was slain in the action and posthumously awarded the Moebian Star of Valour."
"loc_character_event_19_name","Saved by the Sarge"
"loc_character_event_20_description","Rogue psykers вЂ“ oft-called ""witches"" вЂ“ that are not slain outright are either sent to the Emperor's table via the Black Ships, or taught to control their powers under the gruelling regime of the Scholastia Psykana."
"loc_character_event_20_description_snippet","After being subjected to rigorous (and painful) tests, you were slated for deportation upon one of the Black Ships. However, at the eleventh hour, an agent of the Adeptus Astra Telepathica spotted your potential, and granted you a training place in the Scholastia Psykana."
"loc_character_event_20_name","The Black Ships"
"loc_character_event_21_description","The galactic north of the Domain is dotted with feral worlds - the site of constant battles to hold back the Darktide. It was in these Fringe Wars you found your courage and purpose."
"loc_character_event_21_description_snippet","You were awarded a Moebian Star of Valour for your selfless actions during a Fringe War campaign."
"loc_character_event_21_name","Decorated for Bravery"
"loc_character_event_22_description","Despite attempts by the authorities to crack down on them, Honour Duels remain a popular вЂ“ if deadly вЂ“ method of settling disputes throughout the Moebian Domain."
"loc_character_event_22_description_snippet","After a bitter quarrel with a comrade, you were forced to fight an Honour Duel. You emerged victorious, but the recriminations that followed made your position untenable."
"loc_character_event_22_name","Duel"
"loc_character_event_title_name","Defining Moment"
"loc_character_growing_up_01_description","The arbitrary bureaucratic decrees of the Adeptus Administratum can draft or displace the populace of an entire hab-block, often for no discernible reason."
"loc_character_growing_up_01_description_snippet","After an enforced relocation to new hab-dwellings, you lost contact with all known associates."
"loc_character_growing_up_01_name","Isolated"
"loc_character_growing_up_02_description","The Cult Imperialis takes many forms, but all revolve around worship of the Emperor. It is the only sanctioned religion in the Imperium"
"loc_character_growing_up_02_description_snippet","With your coming of age also came a growing faith in the Emperor, and a desire to dedicate your life to service in the name of the Master of Mankind."
"loc_character_growing_up_02_name","True Calling"
"loc_character_growing_up_03_description","Since the Age of Strife, technology is neither trusted nor understood by most of the population. Most machinery is old, and prone to often dangerous mishaps."
"loc_character_growing_up_03_description_snippet","You were badly injured in a machine malfunction and took years to recover."
"loc_character_growing_up_03_name","Injured"
"loc_character_growing_up_04_description","The militia are the first line of planetary defence, and serve as fertile recruiting ground for the larger and better-equipped forces of the Astra Militarum."
"loc_character_growing_up_04_description_snippet","At a young age you joined the ranks of the planet's militia and spent years in the field, fighting in several campaigns of the Fringe Wars."
"loc_character_growing_up_04_name","Enlisted"
"loc_character_growing_up_05_description","In hives across the Imperium, violent pit fights are a common source of entertainment. Combatants range in skill from delusional amateurs to battle-worn professionals."
"loc_character_growing_up_05_description_snippet","With savage ferocity, you began making a name in the local pit fights with a series of brutal victories."
"loc_character_growing_up_05_name","Local Fighter"
"loc_character_growing_up_06_description","The Imperium is built upon the backs of strong labourers, who man mines, farms, manufactorums and loading docks throughout the galaxy. Some never know life beyond backbreaking toil, growing strong beneath the arduous demands of their overseers."
"loc_character_growing_up_06_description_snippet","As a powerful physical specimen, you were pressed into service as a heavy lifter in a factorum."
"loc_character_growing_up_06_name","Forged by Toil"
"loc_character_growing_up_07_description","In most hive cities, debt-collecters thrive in an industry built to exploit the impoverished and vulnerable. Bailiffs, strongarms and even bounty hunters are often employed to procure what is owed to amoral money-lenders."
"loc_character_growing_up_07_description_snippet","You accrued a debt that could not be paid and were forced to run for your life, never staying in one place for long."
"loc_character_growing_up_07_name","Unpaid Debt"
"loc_character_growing_up_08_description","To ensure none escape justice, the enforcers in the Moebian Domain often round up and punish those who witness, but fail to report, a crime. Even when the witness withheld information for fear of their lives, no exception is made."
"loc_character_growing_up_08_description_snippet","After witnessing a gang execution, you were arrested by Enforcers and sentenced to two years' hard labour in a penal camp."
"loc_character_growing_up_08_name","Witness to a Crime"
"loc_character_growing_up_09_description","The needs of the Imperium exact a heavy toll, with mass industry creating wastelands вЂ“ vast dead zones that are often home to outcast mutants, but also attract settlers who dream of freedom beyond the hive's imposing walls."
"loc_character_growing_up_09_description_snippet","You broke free from the structured confines of your youth, surviving a nomadic lifestyle in the unforgiving wastelands."
"loc_character_growing_up_09_name","Escaped to the Wastes"
"loc_character_growing_up_10_description","Mining is gruelling, dangerous work and the guilds constantly need to replace those workers lost to mishap. The Miner's Guild is an economic powerhouse, which places profits and productivity before the safety of its workers."
"loc_character_growing_up_10_description_snippet","As soon as you came of age, you were recruited by the Miner's Guild, performing laborious work in the claustrophobic mines."
"loc_character_growing_up_10_name","Miner's Guild"
"loc_character_growing_up_11_description","Hive gangs are territorial criminal organisations,  and run all manner of rackets in the lower depths of the hive worlds. The most hard-bitten gangers are highly sought after as recruits for the Astra Militarum, although most would rather die in a pit-fight than serve the Emperor as a soldier."
"loc_character_growing_up_11_description_snippet","As a juve, you found yourself in the bowels of a hive city, where you eventually joined a local gang."
"loc_character_growing_up_11_name","Hive Ganger"
"loc_character_growing_up_12_description","A pilgrimage is both a physical and spiritual journey that brings the ardent follower closer in faith to the holy Emperor of Mankind. A pilgrimage to a sacred site can take years to complete, taking the devout traveller far from their home world."
"loc_character_growing_up_12_description_snippet","When you came of age, you were taken on a lengthy pilgrimage that led you to several holy shrines across the Moebian Domain."
"loc_character_growing_up_12_name","Pilgrimage"
"loc_character_growing_up_13_description","With level upon level, hives are labyrinthine and ever-changing as old access routes are closed and new ones opened. Without a guide, even people who've lived in a hive their entire lives can become hopelessly lost if they stray too far from their district."
"loc_character_growing_up_13_description_snippet","After years of exploring the myriad tunnels, levels, and secrets of the hive, you were able to earn a living serving as a guide for merchants and travellers."
"loc_character_growing_up_13_name","Hive Guide"
"loc_character_growing_up_14_description","When searching for new recruits, the Astra Militarum will take anyone able body, but those with discipline and mental fortitude make the most reliable soldiers for the crucible of war, and are often earmarked as the officers of the future."
"loc_character_growing_up_14_description_snippet","Though subjected to an environment of endless toil and unimaginable hardship, you refused to be broken, developing an iron will and an ordered, disciplined mind that have served you well to this day."
"loc_character_growing_up_14_name","Comfort through Discipline"
"loc_character_growing_up_15_description","The most zealous followers of the Imperial Cult hold the deep-seated belief that heretics and traitors are infiltrating all levels of Imperial society. Sometimes it is even true..."
"loc_character_growing_up_15_description_snippet","You were swayed to the Emperor's Light by the words of a firebrand Preacher, joining his personal crusade against traitors hiding amongst the Imperial citizenry."
"loc_character_growing_up_15_name","Saw the Light"
"loc_character_growing_up_16_description","In the Imperium, manufactorums care only about output, and if workers die due to overwork or lack of safety conditions, then so be it. More workers are readily available as grist for the mill. As long as the Imperium endures, no sacrifice is too great."
"loc_character_growing_up_16_description_snippet","Life was hard. Since you came of age, you worked in the baking-hot factorum, until day and night were indistinguishable, and life felt like one endless shift."
"loc_character_growing_up_16_name","Grinding Toil"
"loc_character_growing_up_17_description","Whether on the factory floor, in the dens of hive gangs, or within the ranks of the Astra Militarum, might often makes right. The strong are used to dominate, while the weak fall by the wayside."
"loc_character_growing_up_17_description_snippet","As you came of age, you grew into a formidable physical specimen, and were put to work as a strong arm вЂ“ collecting debts, intimidating rivals, and putting down the opposition."
"loc_character_growing_up_17_name","Strong Arm"
"loc_character_growing_up_18_description","It is possible to make a living telling fortunes in the seedy underbelly of Moebian society, but such is the mistrust of witches that it is only a matter of time before the unsanctioned use of psychic powers is reported."
"loc_character_growing_up_18_description_snippet","About the time of your coming of age, you began to see murky visions of the future. You used this talent to eke out a living telling fortunes in the dark alleys of the hab-blocks."
"loc_character_growing_up_18_name","Visions"
"loc_character_growing_up_19_description","The endless chain of bureaucratic work of the Adeptus Administratum is full of tedium, but also danger, for ambitious individuals will stop at nothing in their struggle for advancement. Many a scribe has lost their life in squabbles over a better grav-lantern or a desk nearer a cooling unit."
"loc_character_growing_up_19_description_snippet","You learned to read and write early, and became an apprentice scribe in the sprawling offices of the Adeptus Administratum."
"loc_character_growing_up_19_name","Lowly Scribe"
"loc_character_growing_up_20_description","The Astra Militarum is a formidable force, and a favoured battle tactic is to engage in the enemy in a war of attrition. It takes a constant influx of new recruits to replenish the casualties suffered in the maelstrom of meat-grinder battles."
"loc_character_growing_up_20_description_snippet","You were conscripted to join the Moebian 54th regiment of the Astra Militarum, beginning a life of military service that would span several hard-fought campaigns."
"loc_character_growing_up_20_name","Conscripted"
"loc_character_growing_up_21_description","Imperial Citizens are taught to hate and fear mutants and witches, and in such an atmosphere, any who show even a minor inexplicable malady are avoided like a plague, or even ostracized by their communities."
"loc_character_growing_up_21_name","Outcast"
"loc_character_growing_up_22_description","Even the most civilised sectors of the Moebian Domain are subject to all manner of threats, from mutants, rogue psykers, cultists, and more. In the dog-eat-dog world of the lower hives, everyone must find a way to navigate these myriad perils."
"loc_character_growing_up_22_description_snippet","After surviving both the Sump Rat Scourge and the Cult of the Red Death uprising, you became a self-confident survivalist, able to emerge relatively unscathed from any situation."
"loc_character_growing_up_22_name","Self-reliance"
"loc_character_growing_up_title_name","Growing Up"
"loc_character_sentence_01_description","Disobedience, real or implied, to Imperial authority is enough to earn demotion, prison, or death."
"loc_character_sentence_01_description_snippet","It wasn't that you didn't get out of the way for the passing magistrate, it was that you didn't get out of the way quickly enough. That alone was enough to earn a one way trip to the prison ship, the Tancred Bastion."
"loc_character_sentence_01_name","Insubordination"
"loc_character_sentence_01_unlocks","Red Prison Garb"
"loc_character_sentence_02_description","So powerful are the upper figures of the Adeptus Ministorum that to draw their ire by questioning their faith or worldly habits is to invite a death sentence."
"loc_character_sentence_02_description_snippet","You were declared unfaithful by a famous Deacon of Crucis. Most knew the charges stemmed from the audacity of questioning the Deacon's lavish lifestyle, but you were sent to the prison ship the Tancred Bastion all the same."
"loc_character_sentence_02_name","Misplaced Faith"
"loc_character_sentence_02_unlocks","Green Prison Garb"
"loc_character_sentence_03_description","The punishment for dereliction of duty is often death, but in some cases this sentence is waived in exchange for service in a penal battalion, or worse..."
"loc_character_sentence_03_description_snippet","You ran afoul of a superior from the upper hive and were wrongfully accused of abandoning your post. Because the superior's testimony was suspect, the tribunal ordered hard labour over death, and so you were sent to the prison ship the Tancred Bastion."
"loc_character_sentence_03_name","Dereliction of Duty"
"loc_character_sentence_03_unlocks","Yellow Prison Garb"
"loc_character_sentence_04_description","Overtly seditious conduct, ranging from disrespectful speech to mass organisation with intent to protest, is all considered part of a tendency toward rebellion against the established order. And that is something the Imperium will not tolerate..."
"loc_character_sentence_04_description_snippet","Someone overheard you expressing disgust at the weird taste of corpse starch and reported you to a foreman. Within hours you were on your way to the prison ship, the Tancred Bastion."
"loc_character_sentence_04_name","Sedition"
"loc_character_sentence_04_unlocks","Blue Prison Garb"
"loc_character_title_unlocks","Selection Effect"
