"key","value"
"loc_adamant_female_a__response_for_cover_me_08","Message received. "
"loc_adamant_female_a__response_for_critical_health_01","The faster you attend to your wounds, the faster you can stop whining."
"loc_adamant_female_a__response_for_critical_health_02","Simply heal, or perish."
"loc_adamant_female_a__response_for_critical_health_03","The Scholam instils fortitude. Something you're seemingly unaware of..."
"loc_adamant_female_a__response_for_critical_health_04","Significant blood loss. Do you require decommissioning?"
"loc_adamant_female_a__response_for_critical_health_05","If you're beyond salvage, please expire more efficiently."
"loc_adamant_female_a__response_for_critical_health_06","That's easily fixable. See to it."
"loc_adamant_female_a__response_for_critical_health_07","Malingering is a behavioural infraction. Heal, quickly."
"loc_adamant_female_a__response_for_critical_health_08","If you wish to live, then heal."
"loc_adamant_female_a__response_for_enemy_kill_monster_01","Another kill. Commendable."
"loc_adamant_female_a__response_for_enemy_kill_monster_02","Well done."
"loc_adamant_female_a__response_for_enemy_kill_monster_03","A worthy kill. "
"loc_adamant_female_a__response_for_enemy_kill_monster_04","Efficiently done."
"loc_adamant_female_a__response_for_enemy_kill_monster_05","A rare display of skill. "
"loc_adamant_female_a__response_for_enemy_kill_monster_06","Splendid. Another dead enemy. "
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_adamant_01","My error, Lexmate!"
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_adamant_02","Shame on me, Lexmate!"
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_adamant_03","With this error I also wound myself! Figuratively."
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_adamant_04","A lapse in attention on my part. Apologies."
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_ogryn_01","My error, Behemoth!"
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_ogryn_02","Apologies, Behemoth!"
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_ogryn_03","Regrettably, you make a large target."
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_ogryn_04","Regrettable, Behemoth!"
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_psyker_01","Consider being less obstructive, Witch."
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_psyker_02","It is against protocol to obstruct an Arbitrator's duty."
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_psyker_03","Liability by name, Liability by nature."
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_psyker_04","Then watch your back, Liability."
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_veteran_01","If you were not blocking my line of sight, it would not have happened!"
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_veteran_02","It's called fire protocol, Conscript. Ever heard of it?"
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_veteran_03","Have some discipline, Conscript."
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_veteran_04","I'll be noting your obstructiveness in my report."
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_zealot_01","My apologies, Firebrand!"
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_zealot_02","That wasn't me!"
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_zealot_03","Go carefully, Firebrand!"
"loc_adamant_female_a__response_for_friendly_fire_from_adamant_to_zealot_04","It was not intentional, Firebrand!"
"loc_adamant_female_a__response_for_heard_horde_vector_01","Load your weapons. "
"loc_adamant_female_a__response_for_heard_horde_vector_02","Assume battle formation. "
"loc_adamant_female_a__response_for_heard_horde_vector_03","With me. To war. "
"loc_adamant_female_a__response_for_heard_horde_vector_04","Reload your weapons!"
"loc_adamant_female_a__response_for_heard_horde_vector_05","We are ready. "
"loc_adamant_female_a__response_for_heard_horde_vector_06","Do not think of flight. "
"loc_adamant_female_a__response_for_heard_horde_vector_07","The time of battle has come. "
"loc_adamant_female_a__response_for_heard_horde_vector_08","For the Lex!"
"loc_adamant_female_a__response_for_info_incoming_enemies_01","Capital. "
"loc_adamant_female_a__response_for_info_incoming_enemies_02","A welcome prospect. "
"loc_adamant_female_a__response_for_info_incoming_enemies_03","Think of this as a teachable moment. "
"loc_adamant_female_a__response_for_info_incoming_enemies_04","I relish the opportunity to demonstrate correct combat tactics."
"loc_adamant_female_a__response_for_info_incoming_enemies_05","Gratifying."
"loc_adamant_female_a__response_for_ogryn_cover_me_01","Aid incoming, Behemoth!"
"loc_adamant_female_a__response_for_ogryn_cover_me_02","Assistance inbound, Behemoth!"
"loc_adamant_female_a__response_for_ogryn_cover_me_03","Hold fast, Behemoth!"
"loc_adamant_female_a__response_for_ogryn_cover_me_04","We're coming, Behemoth!"
"loc_adamant_female_a__response_for_ogryn_critical_health_01","Take care, Behemoth. That looks nasty."
"loc_adamant_female_a__response_for_ogryn_critical_health_02","You're big, not invincible."
"loc_adamant_female_a__response_for_ogryn_critical_health_03","That's more than a scratch Behemoth."
"loc_adamant_female_a__response_for_ogryn_critical_health_04","Heal yourself, Behemoth."
"loc_adamant_female_a__response_for_ogryn_disabled_by_chaos_hound_01","Help the Ogryn!"
"loc_adamant_female_a__response_for_ogryn_disabled_by_chaos_hound_02","Get that beast off the Ogryn!"
"loc_adamant_female_a__response_for_ogryn_disabled_by_chaos_hound_03","Get the Ogryn free!"
"loc_adamant_female_a__response_for_ogryn_disabled_by_chaos_hound_04","Behemoth! Someone see to that Hound!"
"loc_adamant_female_a__response_for_ogryn_disabled_by_enemy_01","Help's coming, Ogryn!"
"loc_adamant_female_a__response_for_ogryn_disabled_by_enemy_02","Hold on a little longer, Behemoth!"
"loc_adamant_female_a__response_for_ogryn_disabled_by_enemy_03","He needs urgent aid!"
"loc_adamant_female_a__response_for_ogryn_disabled_by_enemy_04","Hold fast for back up, Behemoth!"
"loc_adamant_female_a__response_for_ogryn_disabled_by_enemy_05","Aid him, reprobates!"
"loc_adamant_female_a__response_for_ogryn_disabled_by_enemy_06","The Behemoth's struggling!"
"loc_adamant_female_a__response_for_ogryn_enemy_kill_monster_01","Superb work, Behemoth!"
"loc_adamant_female_a__response_for_ogryn_enemy_kill_monster_02","The Behemoth lays low our enemy!"
"loc_adamant_female_a__response_for_ogryn_enemy_kill_monster_03","Impeccable, Behemoth!"
"loc_adamant_female_a__response_for_ogryn_enemy_kill_monster_04","You're showing the rest of us up, Behemoth!"
"loc_adamant_female_a__response_for_ogryn_knocked_down_3_01","Give the Behemoth a hand!"
"loc_adamant_female_a__response_for_ogryn_knocked_down_3_02","Help him up!"
"loc_adamant_female_a__response_for_ogryn_knocked_down_3_03","Stay calm, Behemoth!"
"loc_adamant_female_a__response_for_ogryn_knocked_down_3_04","Wait for aid!"
"loc_adamant_female_a__response_for_ogryn_ledge_hanging_01","Eyes on me!"
"loc_adamant_female_a__response_for_ogryn_ledge_hanging_02","Get him up!"
"loc_adamant_female_a__response_for_ogryn_ledge_hanging_03","Hold on, Behemoth!"
"loc_adamant_female_a__response_for_ogryn_ledge_hanging_04","Hold fast!"
"loc_adamant_female_a__response_for_ogryn_ledge_hanging_05","Haul up the Behemoth!"
"loc_adamant_female_a__response_for_ogryn_ledge_hanging_06","Pull that Ogryn up!"
"loc_adamant_female_a__response_for_ogryn_seen_killstreak_adamant_01","I am rather gratified by that."
"loc_adamant_female_a__response_for_ogryn_seen_killstreak_adamant_02","I am delighted to set an example."
"loc_adamant_female_a__response_for_ogryn_seen_killstreak_adamant_03","A satisfying elimination."
"loc_adamant_female_a__response_for_ogryn_seen_killstreak_adamant_04","Lex delivered!"
"loc_adamant_female_a__response_for_ogryn_start_revive_adamant_01","Thank you, Behemoth. "
"loc_adamant_female_a__response_for_ogryn_start_revive_adamant_02","My thanks, Behemoth. "
"loc_adamant_female_a__response_for_ogryn_start_revive_adamant_03","I am grateful, Behemoth. Surprised, but grateful."
"loc_adamant_female_a__response_for_ogryn_start_revive_adamant_04","Give me a moment, Behemoth."
"loc_adamant_female_a__response_for_pinned_by_enemies_adamant_01","Courage, Lexmate!"
"loc_adamant_female_a__response_for_pinned_by_enemies_adamant_02","Victory will be ours!"
"loc_adamant_female_a__response_for_pinned_by_enemies_adamant_03","The Judge of Terra is with you!"
"loc_adamant_female_a__response_for_pinned_by_enemies_adamant_04","The Judge of Terra hears your prayer!"
"loc_adamant_female_a__response_for_pinned_by_enemies_adamant_05","Punish them for their temerity!"
"loc_adamant_female_a__response_for_pinned_by_enemies_adamant_06","Show them your wrath, Lexmate!"
"loc_adamant_female_a__response_for_pinned_by_enemies_ogryn_01","Make yourself less obtrusive!"
"loc_adamant_female_a__response_for_pinned_by_enemies_ogryn_02","Keep down, Behemoth!"
"loc_adamant_female_a__response_for_pinned_by_enemies_ogryn_03","Acknowledged, Behemoth!"
"loc_adamant_female_a__response_for_pinned_by_enemies_ogryn_04","Stop drawing their fire!"
"loc_adamant_female_a__response_for_pinned_by_enemies_ogryn_05","Remain calm!"
"loc_adamant_female_a__response_for_pinned_by_enemies_ogryn_06","You're making yourself a target!"
"loc_adamant_female_a__response_for_pinned_by_enemies_psyker_01","Calm down, Liability!"
"loc_adamant_female_a__response_for_pinned_by_enemies_psyker_02","Stay calm!"
"loc_adamant_female_a__response_for_pinned_by_enemies_psyker_03","I hear you."
"loc_adamant_female_a__response_for_pinned_by_enemies_psyker_04","That noise won't be helping."
"loc_adamant_female_a__response_for_pinned_by_enemies_psyker_05","The Liability's in difficulty!"
"loc_adamant_female_a__response_for_pinned_by_enemies_psyker_06","I suggest you retaliate!"
"loc_adamant_female_a__response_for_pinned_by_enemies_veteran_01","You must wait for aid."
"loc_adamant_female_a__response_for_pinned_by_enemies_veteran_02","We can see the problem."
"loc_adamant_female_a__response_for_pinned_by_enemies_veteran_03","Further complaints won't expedite your rescue."
"loc_adamant_female_a__response_for_pinned_by_enemies_veteran_04","Remain stoic!"
"loc_adamant_female_a__response_for_pinned_by_enemies_veteran_05","Typical Conscript."
"loc_adamant_female_a__response_for_pinned_by_enemies_veteran_06","Try to look professional, Conscript!"
"loc_adamant_female_a__response_for_pinned_by_enemies_zealot_01","Remain calm, Firebrand!"
"loc_adamant_female_a__response_for_pinned_by_enemies_zealot_02","Keep fighting, Firebrand!"
"loc_adamant_female_a__response_for_pinned_by_enemies_zealot_03","Gird youself against the enemy!"
"loc_adamant_female_a__response_for_pinned_by_enemies_zealot_04","Stay strong!"
"loc_adamant_female_a__response_for_pinned_by_enemies_zealot_05","Your faith will overcome!"
"loc_adamant_female_a__response_for_pinned_by_enemies_zealot_06","Do not falter!"
"loc_adamant_female_a__response_for_psyker_cover_me_01","The Liability needs assistance!"
"loc_adamant_female_a__response_for_psyker_cover_me_02","Liability requiring aid!"
"loc_adamant_female_a__response_for_psyker_cover_me_03","We hear you, Liability."
"loc_adamant_female_a__response_for_psyker_cover_me_04","Someone see to the Liability!"
"loc_adamant_female_a__response_for_psyker_critical_health_01","Heal yourself, Liability."
"loc_adamant_female_a__response_for_psyker_critical_health_02","You're bleeding. Do something about it."
"loc_adamant_female_a__response_for_psyker_critical_health_03","Prioritise restoration!"
"loc_adamant_female_a__response_for_psyker_critical_health_04","You're even more of a liability when wounded."
"loc_adamant_female_a__response_for_psyker_disabled_by_chaos_hound_01","Get the hound off the psyker!"
"loc_adamant_female_a__response_for_psyker_disabled_by_chaos_hound_02","Psyker down! Kill the hound."
"loc_adamant_female_a__response_for_psyker_disabled_by_chaos_hound_03","Kill that hound, before it kills the liability!"
"loc_adamant_female_a__response_for_psyker_disabled_by_chaos_hound_04","The Liability is compromised!"
"loc_adamant_female_a__response_for_psyker_disabled_by_enemy_01","Fight harder, Liability!"
"loc_adamant_female_a__response_for_psyker_disabled_by_enemy_02","Assist the Liability!"
"loc_adamant_female_a__response_for_psyker_disabled_by_enemy_03","Psyker needs help!"
"loc_adamant_female_a__response_for_psyker_disabled_by_enemy_04","Psyker down!"
"loc_adamant_female_a__response_for_psyker_disabled_by_enemy_05","Aid the Psyker!"
"loc_adamant_female_a__response_for_psyker_disabled_by_enemy_06","Someone aid the Psyker!"
"loc_adamant_female_a__response_for_psyker_enemy_kill_monster_01","Passable."
"loc_adamant_female_a__response_for_psyker_enemy_kill_monster_02","Reasonable work, Liability."
"loc_adamant_female_a__response_for_psyker_enemy_kill_monster_03","Perhaps you are not a total Liability after all."
"loc_adamant_female_a__response_for_psyker_enemy_kill_monster_04","You performed ... within adequate parameters."
"loc_adamant_female_a__response_for_psyker_knocked_down_3_01","The Psyker won't last long!"
"loc_adamant_female_a__response_for_psyker_knocked_down_3_02","We are busy!"
"loc_adamant_female_a__response_for_psyker_knocked_down_3_03","We heard you!"
"loc_adamant_female_a__response_for_psyker_knocked_down_3_04","Someone assist the Psyker ..."
"loc_adamant_female_a__response_for_psyker_ledge_hanging_01","Hold tight, Liability."
"loc_adamant_female_a__response_for_psyker_ledge_hanging_02","Watch your grip, Liability."
"loc_adamant_female_a__response_for_psyker_ledge_hanging_03","Someone help the Liability."
"loc_adamant_female_a__response_for_psyker_ledge_hanging_04","The Liability is hanging. Again."
"loc_adamant_female_a__response_for_psyker_ledge_hanging_05","Get the psyker out of there."
"loc_adamant_female_a__response_for_psyker_ledge_hanging_06","Don't fall, Liability."
"loc_adamant_female_a__response_for_psyker_seen_killstreak_adamant_01","It is how I was trained."
"loc_adamant_female_a__response_for_psyker_seen_killstreak_adamant_02","Watch me and learn."
"loc_adamant_female_a__response_for_psyker_seen_killstreak_adamant_03","I am fast AND deadly, see?"
"loc_adamant_female_a__response_for_psyker_seen_killstreak_adamant_04","I strive and I succeed."
"loc_adamant_female_a__response_for_psyker_start_revive_adamant_01","You have my thanks, Liability. "
"loc_adamant_female_a__response_for_psyker_start_revive_adamant_02","A timely assistance, Liability. "
"loc_adamant_female_a__response_for_psyker_start_revive_adamant_03","Your help will not go unrewarded, Liability. "
"loc_adamant_female_a__response_for_psyker_start_revive_adamant_04","Thank you, Liability. "
"loc_adamant_female_a__response_for_seen_netgunner_flee_03","No escape!"
"loc_adamant_female_a__response_for_veteran_cover_me_01","Message received, Conscript."
"loc_adamant_female_a__response_for_veteran_cover_me_02","Try and call for help a litte more quietly, Conscript."
"loc_adamant_female_a__response_for_veteran_cover_me_03","We heard you already, Conscript."
"loc_adamant_female_a__response_for_veteran_cover_me_04","Don't panic, Conscript."
"loc_adamant_female_a__response_for_veteran_critical_health_01","A professional knows better than to keep bleeding."
"loc_adamant_female_a__response_for_veteran_critical_health_02","See to your wounds, Conscript."
"loc_adamant_female_a__response_for_veteran_critical_health_03","Look sharp, Conscript. You need Medicae."
"loc_adamant_female_a__response_for_veteran_critical_health_04","You're not impressing anyone. Heal."
"loc_adamant_female_a__response_for_veteran_disabled_by_chaos_hound_01","Off, damned Hound!"
"loc_adamant_female_a__response_for_veteran_disabled_by_chaos_hound_02","The Pox Hound has the Conscript!"
"loc_adamant_female_a__response_for_veteran_disabled_by_chaos_hound_03","Conscript down, eliminate the Hound!"
"loc_adamant_female_a__response_for_veteran_disabled_by_chaos_hound_04","Conscript's being savaged!"
"loc_adamant_female_a__response_for_veteran_disabled_by_enemy_01","Help the Conscript!"
"loc_adamant_female_a__response_for_veteran_disabled_by_enemy_02","They've got the Conscript!"
"loc_adamant_female_a__response_for_veteran_disabled_by_enemy_03","Endeavour to remain professional!"
"loc_adamant_female_a__response_for_veteran_disabled_by_enemy_04","Hold fast!"
"loc_adamant_female_a__response_for_veteran_disabled_by_enemy_05","Assist the Conscript!"
"loc_adamant_female_a__response_for_veteran_disabled_by_enemy_06","Conscript requires aid!"
"loc_adamant_female_a__response_for_veteran_enemy_kill_monster_01","Relatively capable, Conscript!"
"loc_adamant_female_a__response_for_veteran_enemy_kill_monster_02","Quite an efficient kill!"
"loc_adamant_female_a__response_for_veteran_enemy_kill_monster_03","Done like a real soldier!"
"loc_adamant_female_a__response_for_veteran_enemy_kill_monster_04","Sterling work!"
"loc_adamant_female_a__response_for_veteran_knocked_down_3_01","What are you doing down there?"
"loc_adamant_female_a__response_for_veteran_knocked_down_3_02","You are supposed to be laying down the Lex, not yourself."
"loc_adamant_female_a__response_for_veteran_knocked_down_3_03","You've two feet, soldier. Use them!"
"loc_adamant_female_a__response_for_veteran_knocked_down_3_04","Veteran's down!"
"loc_adamant_female_a__response_for_veteran_ledge_hanging_01","Conscript! This isn't the time for hanging around."
"loc_adamant_female_a__response_for_veteran_ledge_hanging_02","The Conscript is dangling!"
"loc_adamant_female_a__response_for_veteran_ledge_hanging_03","Watch your grip, Veteran!"
"loc_adamant_female_a__response_for_veteran_ledge_hanging_04","The Conscript needs a hand!"
"loc_adamant_female_a__response_for_veteran_ledge_hanging_05","Don't fall!"
"loc_adamant_female_a__response_for_veteran_ledge_hanging_06","Hold tight, Conscript!"
"loc_adamant_female_a__response_for_veteran_seen_killstreak_adamant_01","This is how it is done."
"loc_adamant_female_a__response_for_veteran_seen_killstreak_adamant_02","I fight as I was trained."
"loc_adamant_female_a__response_for_veteran_seen_killstreak_adamant_03","This is how the Lex is served."
"loc_adamant_female_a__response_for_veteran_seen_killstreak_adamant_04","I take no pride in this."
"loc_adamant_female_a__response_for_veteran_start_revive_adamant_01","I am in your debt, Conscript. "
"loc_adamant_female_a__response_for_veteran_start_revive_adamant_02","You have saved my life, Conscript. "
"loc_adamant_female_a__response_for_veteran_start_revive_adamant_03","You have my gratitude, Conscript. "
"loc_adamant_female_a__response_for_veteran_start_revive_adamant_04","My thanks, Conscript. "
"loc_adamant_female_a__response_for_zealot_cover_me_01","Firebrand needs cover!"
"loc_adamant_female_a__response_for_zealot_cover_me_02","Cover on the way, Firebrand!"
"loc_adamant_female_a__response_for_zealot_cover_me_03","Assistance incoming, Firebrand!"
"loc_adamant_female_a__response_for_zealot_cover_me_04","Aid the Firebrand!"
"loc_adamant_female_a__response_for_zealot_disabled_by_chaos_hound_01","Stop it from biting you!"
"loc_adamant_female_a__response_for_zealot_disabled_by_chaos_hound_02","Firebrand is getting mauled!"
"loc_adamant_female_a__response_for_zealot_disabled_by_chaos_hound_03","Hold on! Do not yield!"
"loc_adamant_female_a__response_for_zealot_disabled_by_chaos_hound_04","I'll assist when I can, Firebrand."
"loc_adamant_female_a__response_for_zealot_disabled_by_enemy_01","I hear you!"
"loc_adamant_female_a__response_for_zealot_disabled_by_enemy_02","May the Judge of Terra give you strength!"
"loc_adamant_female_a__response_for_zealot_disabled_by_enemy_03","Firebrand down!"
"loc_adamant_female_a__response_for_zealot_disabled_by_enemy_04","Aid the Firebrand!"
"loc_adamant_female_a__response_for_zealot_disabled_by_enemy_05","The Firebrand is compromised!"
"loc_adamant_female_a__response_for_zealot_disabled_by_enemy_06","Show them the Judge of Terra's wrath!"
"loc_adamant_female_a__response_for_zealot_enemy_kill_monster_01","Impressive work!"
"loc_adamant_female_a__response_for_zealot_enemy_kill_monster_02","An impressive elimination!"
"loc_adamant_female_a__response_for_zealot_enemy_kill_monster_03","A worthy kill!"
"loc_adamant_female_a__response_for_zealot_enemy_kill_monster_04","Another scofflaw sent to judgement!"
"loc_adamant_female_a__response_for_zealot_knocked_down_3_01","Firebrand! On your feet!"
"loc_adamant_female_a__response_for_zealot_knocked_down_3_02","The Firebrand is downed!"
"loc_adamant_female_a__response_for_zealot_knocked_down_3_03","The Firebrand requires assistance!"
"loc_adamant_female_a__response_for_zealot_knocked_down_3_04","Firebrand! Get up!"
"loc_adamant_female_a__response_for_zealot_ledge_hanging_01","Hold tight!"
"loc_adamant_female_a__response_for_zealot_ledge_hanging_02","Can someone reach them?"
"loc_adamant_female_a__response_for_zealot_ledge_hanging_03","Firebrand! What are you doing on that ledge?"
"loc_adamant_female_a__response_for_zealot_ledge_hanging_04","Someone help the Firebrand up. "
"loc_adamant_female_a__response_for_zealot_ledge_hanging_05","Firebrand! There is no time for this!"
"loc_adamant_female_a__response_for_zealot_ledge_hanging_06","Pride cometh before the fall, Firebrand."
"loc_adamant_female_a__response_for_zealot_seen_killstreak_adamant_01","I judge my performance as adequate."
"loc_adamant_female_a__response_for_zealot_seen_killstreak_adamant_02","This! This is teamwork!"
"loc_adamant_female_a__response_for_zealot_seen_killstreak_adamant_03","This is worthy slaughter!"
"loc_adamant_female_a__response_for_zealot_seen_killstreak_adamant_04","This is my calling."
"loc_adamant_female_a__response_for_zealot_start_revive_adamant_01","Firebrand. Your actions are timely. "
"loc_adamant_female_a__response_for_zealot_start_revive_adamant_02","I am grateful, Firebrand. "
"loc_adamant_female_a__response_for_zealot_start_revive_adamant_03","Your assistance is noted, Firebrand. "
"loc_adamant_female_a__response_for_zealot_start_revive_adamant_04","My thanks, Firebrand."
"loc_adamant_female_a__response_to_hacking_fix_decode_01","The machine is corrupted. Like everything in this place. "
"loc_adamant_female_a__response_to_hacking_fix_decode_02","Fix it. Quickly. "
"loc_adamant_female_a__seen_enemy_beast_of_nurgle_05","Code Sextus-Majoris-7!"
"loc_adamant_female_a__seen_enemy_beast_of_nurgle_06","Beast of Nurgle! Concentrate fire!"
"loc_adamant_female_a__seen_enemy_beast_of_nurgle_07","Sextus-Majoris-7!"
"loc_adamant_female_a__seen_enemy_beast_of_nurgle_08","Courage! A Beast of Nurgle comes!"
"loc_adamant_female_a__seen_enemy_berserker_05","Rager approaching!"
"loc_adamant_female_a__seen_enemy_berserker_06","I see a Rager!"
"loc_adamant_female_a__seen_enemy_berserker_07","Sextus-Minoris-15!"
"loc_adamant_female_a__seen_enemy_berserker_08","Judge that Sextus-Minoris-15!"
"loc_adamant_female_a__seen_enemy_bulwark_01","Shield Ogryn!"
"loc_adamant_female_a__seen_enemy_bulwark_02","Code Sextus-Minoris-23!"
"loc_adamant_female_a__seen_enemy_bulwark_03","Ogryn shielder!"
"loc_adamant_female_a__seen_enemy_bulwark_04","Bulwark coming in!"
"loc_adamant_female_a__seen_enemy_bulwark_05","Target that Bulwark!"
"loc_adamant_female_a__seen_enemy_daemonhost_01","Daemonhost!"
"loc_adamant_female_a__seen_enemy_daemonhost_02","Wake not the daemonhost!"
"loc_adamant_female_a__seen_enemy_daemonhost_03","Tread with care. That is a daemonhost. "
"loc_adamant_female_a__seen_enemy_daemonhost_04","Quiet! That is a daemonhost. "
"loc_adamant_female_a__seen_enemy_daemonhost_05","Quiet! Daemonhost sighted. "
"loc_adamant_female_a__seen_enemy_daemonhost_06","Code sextus-three, priority red. "
"loc_adamant_female_a__seen_enemy_executor_01","Mauler sighted!"
"loc_adamant_female_a__seen_enemy_executor_02","Bring that Mauler down!"
"loc_adamant_female_a__seen_enemy_executor_03","Code Sextus-Minoris-41!"
"loc_adamant_female_a__seen_enemy_executor_04","Judge the Mauler!"
"loc_adamant_female_a__seen_enemy_executor_05","Eliminate that Mauler!"
"loc_adamant_female_a__seen_enemy_grenadier_05","Bomber sighted!"
"loc_adamant_female_a__seen_enemy_grenadier_06","Code Sextus-Minoris-33!"
"loc_adamant_female_a__seen_enemy_grenadier_07","Bomber coming in!"
"loc_adamant_female_a__seen_enemy_grenadier_08","Bomber! Watch for flame grenades!"
"loc_adamant_female_a__seen_enemy_group_assaulting_01","They're coming in!"
"loc_adamant_female_a__seen_enemy_group_assaulting_02","Stand ready! Judge them all!"
"loc_adamant_female_a__seen_enemy_group_assaulting_03","We are adamant! They shall not prevail!"
"loc_adamant_female_a__seen_enemy_group_assaulting_04","Stand your ground! Judge them all!"
"loc_adamant_female_a__seen_enemy_group_assaulting_05","The fight is upon us! Show no fear!"
"loc_adamant_female_a__seen_enemy_group_assaulting_06","We fight to the end! Do you hear me?"
"loc_adamant_female_a__seen_enemy_group_assaulting_07","Not one step back! They shall all be judged!"
"loc_adamant_female_a__seen_enemy_group_assaulting_08","Call your targets! Do not waste your shots!"
"loc_adamant_female_a__seen_enemy_group_far_range_shooting_behind_cover_01","They think that cover will save them!"
"loc_adamant_female_a__seen_enemy_group_far_range_shooting_behind_cover_02","You cannot hide from judgement!"
"loc_adamant_female_a__seen_enemy_group_far_range_shooting_behind_cover_03","Flush them out!"
"loc_adamant_female_a__seen_enemy_group_far_range_shooting_behind_cover_04","They have a defensive position!"
"loc_adamant_female_a__seen_enemy_group_far_range_shooting_behind_cover_05","Into the teeth of the fray!"
"loc_adamant_female_a__seen_enemy_group_far_range_shooting_behind_cover_06","Judge of Terra, they are dug in!"
"loc_adamant_female_a__seen_enemy_group_far_range_shooting_behind_cover_07","We are enfiladed! Close and kill!"
"loc_adamant_female_a__seen_enemy_group_far_range_shooting_behind_cover_08","Enemy in cover! Begin close assault!"
"loc_adamant_female_a__seen_enemy_heavy_gunner_01","Gunner!"
"loc_adamant_female_a__seen_enemy_heavy_gunner_02","Sextus-Minoris-105!"
"loc_adamant_female_a__seen_enemy_heavy_gunner_03","I see a Gunner!"
"loc_adamant_female_a__seen_enemy_heavy_gunner_04","Sextus-Minoris-105! Bring him down!"
"loc_adamant_female_a__seen_enemy_heavy_gunner_05","We have a Gunner!"
"loc_adamant_female_a__seen_enemy_mutant_charger_05","Mutie closing!"
"loc_adamant_female_a__seen_enemy_mutant_charger_06","Sextus-Minoris-77!"
"loc_adamant_female_a__seen_enemy_mutant_charger_07","Look out! Mutie!"
"loc_adamant_female_a__seen_enemy_mutant_charger_08","There! Sextus-Minoris-77!"
"loc_adamant_female_a__seen_enemy_poxwalker_bomber_05","Kill that Poxburster!"
"loc_adamant_female_a__seen_enemy_poxwalker_bomber_06","Sextus-Minoris-14!"
"loc_adamant_female_a__seen_enemy_poxwalker_bomber_07","Stand clear! Poxburster!"
"loc_adamant_female_a__seen_enemy_poxwalker_bomber_08","Target the Poxburster!"
"loc_adamant_female_a__seen_enemy_shocktrooper_01","Shotgunner!"
"loc_adamant_female_a__seen_enemy_shocktrooper_02","Shotgunner in sight!"
"loc_adamant_female_a__seen_enemy_shocktrooper_03","Sextus-Minoris-106!"
"loc_adamant_female_a__seen_enemy_shocktrooper_04","Sextus-Minoris-106 sighted!"
"loc_adamant_female_a__seen_enemy_shocktrooper_05","The Lex demands your death, Shotgunner!"
"loc_adamant_female_a__seen_enemy_sniper_01","Sharpshooter!"
"loc_adamant_female_a__seen_enemy_sniper_02","Sextus-Minoris-107 sighted!"
"loc_adamant_female_a__seen_enemy_sniper_03","I see a Sniper!"
"loc_adamant_female_a__seen_enemy_sniper_04","Scope-flash! There's Sniper nearby!"
"loc_adamant_female_a__seen_enemy_sniper_05","Code Sextus-Minoris-107!"
"loc_adamant_female_a__seen_enemy_tox_flamer_01","Tox Flamer!"
"loc_adamant_female_a__seen_enemy_tox_flamer_02","Tox Flamer near!"
"loc_adamant_female_a__seen_enemy_tox_flamer_03","Code Sextus-Minoris-101!"
"loc_adamant_female_a__seen_enemy_tox_flamer_04","Judge the Tox Flamer!"
"loc_adamant_female_a__seen_enemy_tox_flamer_05","Watch out! Sextus-Minoris-101!"
"loc_adamant_female_a__seen_horde_static_01","Poxwalkers. Keep your distance. "
"loc_adamant_female_a__seen_horde_static_02","Poxwalkers.  Tread carefully. "
"loc_adamant_female_a__seen_horde_static_03","Dormant plague zombies. Avoid them. "
"loc_adamant_female_a__seen_horde_static_04","We need not fight these Poxwalkers. "
"loc_adamant_female_a__seen_horde_static_05","Wake not the walking dead. "
"loc_adamant_female_a__seen_horde_static_06","Code primus-niner. Plague zombies. "
"loc_adamant_female_a__seen_netgunner_05","Code Sextus-Minoris-91!"
"loc_adamant_female_a__seen_netgunner_06","Judge that Trapper!"
"loc_adamant_female_a__seen_netgunner_07","Sextus-Minoris-91!"
"loc_adamant_female_a__seen_netgunner_08","Prepare to die, Trapper!"
"loc_adamant_female_a__seen_netgunner_flee_01","Trapper's retreating!"
"loc_adamant_female_a__seen_netgunner_flee_02","Trapper's pulling back!"
"loc_adamant_female_a__seen_netgunner_flee_03","Trapper's running!"
"loc_adamant_female_a__seen_netgunner_flee_04","Why are you running, Trapper?"
"loc_adamant_female_a__seen_netgunner_flee_05","Don't let the Trapper flee!"
