"key","value"
"loc_combatsword_p2_ps005","Heavy Sword (Solarstorm Wastes)"
"loc_combatsword_p2_ps005_desc","Originally devised for a much-vaunted campaign across the triple-sunned planet of Ramanthus IV – a death world where crystal forests formed from rad-blasted sands, and maw-toothed fauna hunted unwary soldiers by night."
"loc_combatsword_p2_ps006","Vakonin Winter"
"loc_combatsword_p2_ps006_desc","Most famously employed by a triple-fronted battle group comprising Moebian,  Noctan and Valhallan regiments, this camo designation was instrumental in delivering victory amidst the vast thornwood forests of Vakon Alpha."
"loc_combatsword_p2_ps007","Heavy Sword (Fenstalker Camo)"
"loc_combatsword_p2_ps007_desc","Originally created as an alternate camo pattern for the Fenguard of the mist-haunted bogs of Drook VI, this design has become a touchstone for use in battlezones from sodden marshland to rain-soaked trench-lines."
"loc_combatsword_p2_ps008","Combatsword P2"
"loc_combatsword_p2_ps008_desc","Skin"
"loc_combatsword_p2_s001","Elnath Guerilla"
"loc_combatsword_p2_s001_desc","This camo pattern was most famously utilized by the Astra Militarum in the hellish jungles of Elnath, where fully eight regiments held out against marauding Chaos Space Marines for several weeks. After being relieved by a Salamanders Space Marine strikeforce, most of the Militarum soldiers were mind-wiped, and most of their gear destroyed…"
"loc_combatsword_p2_us002_1123","Combat Sword (Shrineguard Cerulean)"
"loc_combatsword_p2_us002_1123_desc","One of the holy relics revered by the Shrine of Saint Messelina in Purity. Said to have been used by the Saint's followers in the liberation of Arvania City."
"loc_combatsword_p3_cs001","Duelling Sword (Crucis Nightshade Camo)"
"loc_combatsword_p3_cs001_desc","Forest camouflage pattern made famous in part by the Crucian 100th ""Steepleguard"" regiment, during a long ago campaign on Messelina Gloriana. Those few foes who survived those battles gained a new respect for the shadows."
"loc_combatsword_p3_cs002","Duelling Sword (Fire Wastes Camo)"
"loc_combatsword_p3_cs002_desc","A once-common design employed by Astra Militarum regiments who earned battle honours exterminating the renegade Space Marines known as the Black Reavers. Few such regiments have survived the decades since … almost as if they've been targeted by some outside force."
"loc_combatsword_p3_locname","Duelling Sword (Death Rime Camo)"
"loc_combatsword_p3_locname_desc","Favoured by Valhallan Ice Warrior regiments during the Massari Gulf Campaign, which was notorious for its high body count and slender military gains. Conscripts became veterans overnight, which is just as well as few lived to see a second dawn. Of the five worlds the Imperium sought to reclaim in the Massari Gulf, two were left as blackened husks and a third never emerged from the warp storm that swallowed it."
"loc_combatsword_p3_m001","Combatsword P3"
"loc_combatsword_p3_m001_desc","Skin"
"loc_combatsword_p3_m002","Combatsword P3"
"loc_combatsword_p3_m002_desc","Skin"
"loc_combatsword_p3_m003","Combatsword P3"
"loc_combatsword_p3_m003_824","Mordian Honorus"
"loc_combatsword_p3_m003_824_desc","Pride in one's appearance brings one closer to the Emperor's glory. Let your pristine uniform be a beacon like unto His light. Let the enemy see his final moments reflected in the shine of your boots.

- Colonel Reinecker, 237th Mordian Siege Regiment"
"loc_combatsword_p3_m003_desc","Skin"
"loc_combatsword_p3_m1","Maccabian Mk II Duelling Sword"
"loc_combatsword_p3_m1_desc","It is said that Saint Drusus (formerly Lord-General Militant Drusus) was a consummate swordsman, who wielded an ornate duelling sword unto his dying breath."
"loc_combatsword_p3_m2","Maccabian Mk IV Duelling Sword"
"loc_combatsword_p3_m2_desc","Maccabian swords are renowned for their light weight, keen edge and ostentatious detailing. The Mk IV is a particular favourite of Navy commanders, Rogue Traders and Lord Inquisitors alike."
"loc_combatsword_p3_m3","Maccabian Mk V Duelling Sword"
"loc_combatsword_p3_m3_desc","Most Imperial swords are simple, heavy affairs, designed for the unskilled NCO to use with lethal effect. Not so Maccabian sabres, which require years of practice to master."
"loc_combatsword_p3_ps001","Duelling Sword (Chemzone Sludge Camo)"
"loc_combatsword_p3_ps001_desc","One of 91 camo patterns put forward by Departmento Munitorum Questor, Sebastian Xanthez, in an attempt to standardize Astra Militarum campaign colours. Xanthez's treatise is currently in its 85th year of ""processing""."
"loc_combatsword_p3_ps002","Duelling Sword (Fireclaw Camo)"
"loc_combatsword_p3_ps002_desc","Seen across a hundred volcanic worlds, from Lahari IX to Mezoa, Fireclaw camo was perhaps most famously utilized by the Moebian 71st during the Diabolus Campaign, where fierce fighting amidst the lava floes cemented the regiment's formidable reputation."
"loc_combatsword_p3_ps003","Duelling Sword (Scourgesplinter Camo)"
"loc_combatsword_p3_ps003_desc","This pattern mimics the shifting shadows of the myriad xenos structures that litter the sulphur deserts of Sarius III. Recently, a platoon of the Moebian 120th were sent to Sarius III to investigate strange xenos ruins. Upon their return, all but the most senior officers were mind-wiped…"
"loc_combatsword_p3_ps004","Duelling Sword (Coldblood Tundra)"
"loc_combatsword_p3_ps004_desc","Named for the Valhallan 1212th ""Cold Bloods"", this camo pattern has become a standard iceworld fatigue in the Astra Militarum, finding use in campaigns from the Somnium Stars to the Eastlight Nebula. Whether it imbues its adopters with the famed tenacity of its namesakes, on the other hand, remains to be proven."
"loc_combatsword_p3_ps005","Duelling Sword (Solarstorm Wastes)"
"loc_combatsword_p3_ps005_desc","Originally devised for a much-vaunted campaign across the triple-sunned planet of Ramanthus IV – a death world where crystal forests formed from rad-blasted sands, and maw-toothed fauna hunted unwary soldiers by night."
"loc_combatsword_p3_ps006","Vakonin Winter"
"loc_combatsword_p3_ps006_desc","Most famously employed by a triple-fronted battle group comprising Moebian,  Noctan and Valhallan regiments, this camo designation was instrumental in delivering victory amidst the vast thornwood forests of Vakon Alpha."
"loc_combatsword_p3_ps007","Duelling Sword (Fenstalker Camo)"
"loc_combatsword_p3_ps007_desc","Originally created as an alternate camo pattern for the Fenguard of the mist-haunted bogs of Drook VI, this design has become a touchstone for use in battlezones from sodden marshland to rain-soaked trench-lines."
"loc_combatsword_p3_ps008","Combatsword P3"
"loc_combatsword_p3_ps008_desc","Skin"
"loc_combatsword_p3_us001","Death Korps Cavalry Sabre"
"loc_combatsword_p3_us001_1545","Death Korps Cavalry Sabre"
"loc_combatsword_p3_us001_1545_desc","In many regiments, the cavalry sabre is seen as more of a ceremonial piece than a weapon. Not so for the grim rough riders of the Death Korps of Krieg."
"loc_combatsword_p3_us001_desc","In many regiments, the cavalry sabre is seen as more of a ceremonial piece than a weapon. Not so for the grim rough riders of the Death Korps of Krieg."
"loc_crafting_upgrade_unknown_perk_description","[Unknown Perk]"
"loc_crafting_upgrade_unknown_trait_description","[Unknown Blessing]"
"loc_crafting_upgrade_unknown_trait_name","[Unknown Blessing]"
"loc_crusader_a_headgear_set_03","Excoriator Hood"
"loc_crusader_a_headgear_set_03_desc","Blessed are the souls who would extract truth from their unwilling neighbours.

Arch-Confessor Vinarius"
"loc_crusader_a_headgear_set_04","Demagogue Hood"
"loc_crusader_a_headgear_set_04_desc","Preachers often wear simple clothing, partly out of humility and partly so that nothing can distract from their oratory."
"loc_crusader_a_lowerbody_set_03","""Punishment"" Crusader Garb"
"loc_crusader_a_lowerbody_set_03_desc","It is curious how those of faith - who otherwise preach modest humility - are seldom modest or humble in attire."
"loc_crusader_a_lowerbody_set_04","""Purification"" Crusader Garb"
"loc_crusader_a_lowerbody_set_04_desc","The armoured knees are not, as some claim, to protect against wear from too much genuflection."
"loc_crusader_a_lowerbody_set_06","""Shadow Sanctum"" Crusader Garb"
"loc_crusader_a_lowerbody_set_06_desc","In pursuit of stealthier attire, even the armour plates have been blackened with soot. This requires regular maintenance, and so, ironically, replaces the usual rituals of polishing that many Crusaders will spend hours doing."
"loc_crusader_upperbody_a_set_03","""Punishment"" Crusader Garb"
"loc_crusader_upperbody_a_set_03_desc","There are some sects of the Cult Imperialis who prize tattered wargear, as it implies a life of trial and torment."
"loc_crusader_upperbody_a_set_04","""Purification"" Crusader Garb"
"loc_crusader_upperbody_a_set_04_desc","Has the word ""repent"" written again and again inside the robes. Clearly the writer was having trouble with the spelling, but got there in the end."
"loc_crusader_upperbody_a_set_06","""Shadow Sanctum"" Crusader Garb"
"loc_crusader_upperbody_a_set_06_desc","Favoured by those whose holy duties require subterfuge and stealth. All in the name of the Emperor, of course."
"loc_curio_a_a01","Saintly Fragment (Caged)"
"loc_curio_a_a01_desc","I hath journeyed far on a pilgrimage of wonder to this most distant Moebian Domain. May the God-Emperor watch over me. 

From the Record of Novitiate Messelina "
"loc_curio_a_a02","Gilded Fragment (Caged)"
"loc_curio_a_a02_desc","Never hath I known such joy. Gloriana may be the lowliest moon in the domain, but it is surely the most blessed. 

From the Record of Novitiate Messelina "
"loc_curio_a_b01","Stalwart's Mandible (Caged)"
"loc_curio_a_b01_desc","The Shrine of the Emperor's Tears is the grandest of buildings. A thousand statues hold their spears aloft to distant Terra.

From the Record of Novitiate Messelina"
"loc_curio_a_b02","Gilded Mandible (Caged)"
"loc_curio_a_b02_desc","My quarters offer humility, as they should. For is not humility next to hatred in the God-Emperor's sight?

From the Record of Novitiate Messelina "
"loc_curio_a_c01","Redeemer's Hand (Caged)"
"loc_curio_a_c01_desc",">>Timestamp: -3.11.40.KE.M39<<
>>Private Datastack: Taric/Dn<<

Sister Messelina is a diligent soul, rightly modest."
"loc_curio_a_c02","Redeemer's Gilded Hand (Caged)"
"loc_curio_a_c02_desc",">>Timestamp: -15.7.40.KE.M39<<
>>Private Datastack: Taric/Dn<<

She never questions, this one. She sees the God-Emperor in each blaze of light and the cast of every shadow. A drab should know such solace."
"loc_curio_a_d01","Scrap of Scripture (Caged)"
"loc_curio_a_d01_desc",">>Timestamp: -10.3.40.KE.M39<<
>>Private Datastack: Taric/Dn<<

Alas that Messelina will never amount to much. Still, service to the God-Emperor is its own reward."
"loc_curio_a_e01","Inquisitorial Rosette (Caged)"
"loc_curio_a_e01_desc","Each day, the God-Emperor's grace filleth our cloisters, but pilgrims warn of darkness beyond the walls.

From the Journal of Novitiate Messelina "
"loc_curio_a_e02","Gilded Inquisitorial Rosette (Caged)"
"loc_curio_a_e02_desc","The soldier's warning of heretics reaving the mirelands was to be a greater burden than his passing.

From the Record of Novitiate Messelina "
"loc_curio_a_f01","Blessed Bullet (Caged)"
"loc_curio_a_f01_desc","This morn, the wind bore the screams of another town put to the sword. Where are the Emperor's soldiers? Why does no one fight? 

From the Record of Novitiate Messelina "
"loc_curio_a_f02","Obsidiax-Sheathed Bullet (Caged)"
"loc_curio_a_f02_desc","Cardinal Taric hath made his intolerance of rumour most profound. We art forbidden to speak of heretics, even as the horizon falls to smoke and fire.

From the Record of Novitiate Messelina "
"loc_curio_a_g01","Wayfarer's Seal (Caged)"
"loc_curio_a_g01_desc","The very air resounds with raucous abandon. With heresy spoken and performed. The gates are barred, their aegis sealed. I fear it is not enough. 

From the Record of Novitiate Messelina "
"loc_curio_a_g02","Herald's Seal (Caged)"
"loc_curio_a_g02_desc","Preacher Caladoc now speaks openly of the paucity of our defences. Like many on Gloriana they are ill-maintained, and their watch slothful.

From the Record of Novitiate Messelina "
"loc_curio_a_h01","Laurel of the Righteous (Caged)"
"loc_curio_a_h01_desc","Even from the first, Sister Messelina saw much that was hidden from others. Even from Cardinal Taric.

From Caladoc's Life of Messelina, Vol. II"
"loc_curio_a_h02","Laurel of the Just (Caged)"
"loc_curio_a_h02_desc",">>Timestamp: -10.3.39.KE.M39<<
>>Private Datastack: Taric/Dn<<

The shrine cannot be held. Emperor protect me, but I must make arrangements for its treasures to be preserved elsewhere."
"loc_curio_a_i01","Mechanicus Icon Exemplar (Caged)"
"loc_curio_a_i01_desc","Cardinal Taric's disappearance remains a mystery. Worse is the empty reliquary.

From the Record of Novitiate Messelina "
"loc_curio_a_i02","Mechanicus Icon Illustrious (Caged)"
"loc_curio_a_i02_desc","The shrine hath fallen, drowned in the blood of its keepers. But I shalt not despair, for the God-Emperor granteth me hate. 

Attributed to Saint Messelina 
>>timestamp -5.3.49.KE.M39<<"
"loc_curio_a_j01","Guardian of the Lost (Caged)"
"loc_curio_a_j01_desc","Immortal Emperor, Master of Mankind, grant me the strength to fight. Bless me with thy holy hate.

Attributed to Saint Messelina 
>>timestamp -5.3.39.KE.M39<<"
"loc_curio_a_j02","Guardian of the Hateful (Caged)"
"loc_curio_a_j02_desc","No mercy for the heretic! Not one drop of remorse. Not one tear shed. 

Attributed to Saint Messelina 
>>timestamp -5.3.39.KE.M39<<"
"loc_curio_a_k01","Guardian Nocturnus (Caged)"
"loc_curio_a_k01_desc","I had never seen Sister Messelina as I had that day. Timid no longer, but reborn in wrath.

From Caladoc's Life of Messelina, Vol. III"
"loc_curio_a_k02","Guardian Gloriana (Caged)"
"loc_curio_a_k02_desc","In a voice like thunder, the novitiate bade us fight. And in that moment, our weariness fell away.

From Caladoc's Life of Messelina, Vol. III"
"loc_curio_b_a01","Saintly Fragment (Reliquary)"
"loc_curio_b_a01_desc","In the hour of victory, Messelina stood among the slain, her white robes now blood-red, and a fearful light upon her brow.

From Caladoc's Life of Messelina, Vol. III"
"loc_curio_b_a02","Gilded Fragment (Reliquary)"
"loc_curio_b_a02_desc","She took my hand and bade me rise from that mortis field. So many had died for her. For the God-Emperor.

From Caladoc's Life of Messelina, Vol. III"
"loc_curio_b_b01","Stalwart's Mandible (Reliquary)"
"loc_curio_b_b01_desc","Too long hath this world of Gloriana lain fallow, its prayers fallen silent through laxity and pride. No longer. 

Attributed to Saint Messelina 
>>timestamp -2.3.39.KE.M39<<"
"loc_curio_b_b02","Gilded Mandible (Reliquary)"
"loc_curio_b_b02_desc","The God-Emperor's Light shalt return.

Attributed to Saint Messelina 
>>timestamp -2.3.39.KE.M39<<"
"loc_curio_b_c01","Redeemer's Hand (Reliquary)"
"loc_curio_b_c01_desc","To the dispossessed, she offered hope. To the indolent, purpose. To all, the glory of the God-Emperor.

From Caladoc's Life of Messelina, Vol. IV"
"loc_curio_b_c02","Redeemer's Gilded Hand (Reliquary)"
"loc_curio_b_c02_desc","I asketh nothing thou hath not already pledged through thy lowly birth: a voice to offer praise, and the will to take up arms.

Attributed to Saint Messelina 
>>timestamp -25.7.37.KE.M39<<"
"loc_curio_b_d01","Scrap of Scripture (Reliquary)"
"loc_curio_b_d01_desc","Lowborn and lords alike bowed to her. Not for her victories, but out of fealty to destiny apparent.

From Caladoc's Life of Messelina, Vol. IV"
"loc_curio_b_e01","Inquisitorial Rosette (Reliquary)"
"loc_curio_b_e01_desc","I see that thou are afeared. Be not so, for the God-Emperor hath shown me the path to victory.

Attributed to Saint Messelina 
>>timestamp -18.2.37.KE.M39<<"
"loc_curio_b_e02","Gilded Inquisitorial Rosette (Reliquary)"
"loc_curio_b_e02_desc","Vigilance. Hatred. Fury. Let these be both thine watchwords and thy holy duty.

Attributed to Saint Messelina 
>>timestamp -14.6.36.KE.M39<<"
"loc_curio_b_f01","Blessed Bullet (Reliquary)"
"loc_curio_b_f01_desc","Thou needeth neither blade nor armour so long as thy hearts brim with hate.

Attributed to Saint Messelina 
>>timestamp -11.3.36.KE.M39<<"
"loc_curio_b_f02","Obsidiax-Sheathed Bullet (Reliquary)"
"loc_curio_b_f02_desc","We were but a sorry band of twelve when she led us from the ruined shrine. By the time we reached the gates of the capital, we numbered millions.

From Caladoc's Life of Messelina, Vol. IX"
"loc_curio_b_g01","Wayfarer's Seal (Reliquary)"
"loc_curio_b_g01_desc","Even one righteous soul hath the power to command fate, so long as her courage ebbeth not.

Attributed to Saint Messelina 
>>timestamp -21.9.35.KE.M39<<"
"loc_curio_b_g02","Herald's Seal (Reliquary)"
"loc_curio_b_g02_desc","Let hatred be thy sword and shield. 

Attributed to Saint Messelina 
>>timestamp -20.9.35.KE.M39<<"
"loc_curio_b_h01","Laurel of the Righteous (Reliquary)"
"loc_curio_b_h01_desc","Hatred holdeth power beyond mortal might. It shalt serve thee unto death.

Attributed to Saint Messelina 
>>timestamp -20.9.35.KE.M39<<"
"loc_curio_b_h02","Laurel of the Just (Reliquary)"
"loc_curio_b_h02_desc","Gloriana belongs to the Emperor. He that would rest while even one heretic draws breath defies the God-Emperor!

Attributed to Saint Messelina 
>>timestamp -18.2.35.KE.M39<<"
"loc_curio_b_i01","Mechanicus Icon Exemplar (Reliquary)"
"loc_curio_b_i01_desc","The touch of the holy is a balm to the faithful and bane of the corrupt.

Attributed to Saint Messelina 
>>timestamp -13.1.35.KE.M39<<"
"loc_curio_b_i02","Mechanicus Icon Illustrious (Reliquary)"
"loc_curio_b_i02_desc","And lo! Did Gloriana once more find itself freed of traitors and heretics. But Messelina rejected all honours, for service was her sole reward.

From Caladoc's Life of Messelina, Vol. IX"
"loc_curio_b_j01","Guardian of the Lost (Reliquary)"
"loc_curio_b_j01_desc","A hand raised in the God-Emperor's service is worth more than gold.

Attributed to Saint Messelina 
>>timestamp -10.12.34.KE.M39<<"
"loc_curio_b_j02","Guardian of the Hateful (Reliquary)"
"loc_curio_b_j02_desc","Gloriana had fallen but the faithful saw it reclaimed. If thou be true of heart, thou shalt ever find thy path in flame! 

Attributed to Saint Messelina 
>>timestamp -10.12.32.KE.M39<<"
"loc_curio_b_k01","Guardian Nocturnus (Reliquary)"
"loc_curio_b_k01_desc","Fire offers strength, redemption and purification. It is the very essence of holiness. 

Attributed to Saint Messelina 
>>timestamp -10.12.32.KE.M39<<"
"loc_curio_b_k02","Guardian Gloriana (Reliquary)"
"loc_curio_b_k02_desc","But one honour was bestowed upon the Saint without her knowledge. The world she had saved would ever after bear her name alongside its own.

From Caladoc's Life of Messelina, Vol. IX"
"loc_curio_c_a01","Saintly Fragment (Casket)"
"loc_curio_c_a01_desc","I sought neither plaudits nor glory, and now a world bears my name. I hath become a waystation on the idolator's road.

Attributed to Saint Messelina 
>>timestamp -1.12.32.KE.M39<<"
"loc_curio_c_a02","Gilded Fragment (Casket)"
"loc_curio_c_a02_desc","I now deem Gloriana's renaming a necessary spur to action. Komaris languishes in heresy. It shall do so no longer.

Attributed to Saint Messelina 
>>timestamp -34.11.32.KE.M39<<"
"loc_curio_c_b01","Stalwart's Mandible (Casket)"
"loc_curio_c_b01_desc","Messelina emerged from meditation renewed, blessed with a holy vision. She led, and we followed.

From Caladoc's Life of Messelina, Vol. XIII"
"loc_curio_c_b02","Gilded Mandible (Casket)"
"loc_curio_c_b02_desc","Looketh not to the God-Emperor for salvation, for he hath given thee the tools to claim it for thyself! 

Attributed to Saint Messelina 
>>timestamp -21.2.32.KE.M39<<"
"loc_curio_c_c01","Redeemer's Hand (Casket)"
"loc_curio_c_c01_desc","On Komaris, as on the reborn Messelina Gloriana, the faithful flocked to her, giving their lives for God-Emperor.

From Caladoc's Life of Messelina, Vol. XV"
"loc_curio_c_c02","Redeemer's Gilded Hand (Casket)"
"loc_curio_c_c02_desc","Such sights were seen on Komaris as would make a saint weep.

From Caladoc's Life of Messelina, Vol. XV"
"loc_curio_c_d01","Scrap of Scripture (Casket)"
"loc_curio_c_d01_desc","Messelina bore each act of heresy as a personal wound. 

From Caladoc's Life of Messelina, Vol. XV"
"loc_curio_c_e01","Inquisitorial Rosette (Casket)"
"loc_curio_c_e01_desc","When the gates of Cretoria fell, Messelina's work had scarcely begun.

From Caladoc's Life of Messelina, Vol. XV"
"loc_curio_c_e02","Gilded Inquisitorial Rosette (Casket)"
"loc_curio_c_e02_desc","Heresy ran deep through Komaris. Through blood and bond of every kind.

From Caladoc's Life of Messelina, Vol. XV"
"loc_curio_c_f01","Blessed Bullet (Casket)"
"loc_curio_c_f01_desc","In Messelina's name, I rousted every tainted soul and gave them the redemption of fire.

From Caladoc's Life of Messelina, Vol. XV"
"loc_curio_c_f02","Obsidiax-Sheathed Bullet (Casket)"
"loc_curio_c_f02_desc","Those I sent to the flame were steeped in perfidy. Heretics one and all. I am bereft of guilt.

Attributed to Saint Messelina 
>>timestamp -6.7.32.KE.M39<<"
"loc_curio_c_g01","Wayfarer's Seal (Casket)"
"loc_curio_c_g01_desc","And only when Komaris was purged of corruption did sainted Messelina turn her gaze outward, to the lost worlds of the Domain.

From Caladoc's Life of Messelina, Vol. XIX"
"loc_curio_c_g02","Herald's Seal (Casket)"
"loc_curio_c_g02_desc","Goeth forth and drive out the heretic and the xenos, for these worlds belong to the God-Emperor, and to no other.


Attributed to Saint Messelina 
>>timestamp -20.5.-29.KE.M39<<"
"loc_curio_c_h01","Laurel of the Righteous (Casket)"
"loc_curio_c_h01_desc","Thus did Saint Messelina cut a swathe of gold and crimson across the Outer Domain, restoring the God-Emperor's sundered rule.

From Caladoc's Life of Messelina, Vol. XX"
"loc_curio_c_h02","Laurel of the Just (Casket)"
"loc_curio_c_h02_desc","On each world redeemed arise statues in my image. I must holdeth true to humility.

Attributed to Saint Messelina 
>>timestamp -13.8.11.KE.M39<<"
"loc_curio_c_i01","Mechanicus Icon Exemplar (Casket)"
"loc_curio_c_i01_desc","But envy has ever been a font of heresy. Some among the Saint's retinue harboured wicked thoughts.

From Caladoc's Life of Messelina, Vol. XXVI"
"loc_curio_c_i02","Mechanicus Icon Illustrious (Casket)"
"loc_curio_c_i02_desc","Thou doubteth my word? I who stood at the burning gates of Cretoria? Who art thee to defy the God-Emperor's chosen?

Attributed to Saint Messelina 
>>timestamp -30.11.0.KE.M39<<"
"loc_curio_c_j01","Guardian of the Lost (Casket)"
"loc_curio_c_j01_desc","Thou thinketh me deceived, but no traitor may hideth long from my sight.

Attributed to Saint Messelina 
>>timestamp -30.11.0.KE.M39<<"
"loc_curio_c_j02","Guardian of the Hateful (Casket)"
"loc_curio_c_j02_desc","And through treachery most foul, did the Saint's closest companions succeed where heretics had failed.

From Caladoc's Life of Messelina, Vol. XXVI"
"loc_curio_c_k01","Guardian Nocturnus (Casket)"
"loc_curio_c_k01_desc","And so, during the Firestorm of Komaris, she gave her life to Emperor. A martyrdom bright enough to blind the stars.

From Caladoc's Life of Messelina, Vol. XXVI"
"loc_curio_c_k02","Guardian Gloriana (Casket)"
"loc_curio_c_k02_desc","I have been blind, but now see clearly the ruin that will be wrought in my name. May the God-Emperor forgive me.

Attributed to Saint Messelina 
>>timestamp -0.0.0.KE.M39<<"
"loc_d7_ogryn_lowerbody","Brogg Rockgut's Armour"
"loc_d7_ogryn_lowerbody_desc","Considering the absolute beating these fatigues and boots regularly take, they are still in pretty good shape. "
"loc_d7_ogryn_upperbody","Brogg Rockgut's Armour"
"loc_d7_ogryn_upperbody_desc","Although most Ogryns are rubbish about keeping their uniform clean, they are nonetheless proud to wear them, and show off all details like insignia or noteworthy dents at every opportunity."
"loc_d7_psyker_f_headgear","Nyx Pattern Psykana Collar"
"loc_d7_psyker_f_headgear_desc","After a time, many psykers start to see the real world as dull and shallow. It is not uncommon for these souls to shield their physical eyes, in order to focus on their witchsight."
"loc_d7_psyker_f_lowerbody","Black Fatigues and Klawson brace"
"loc_d7_psyker_f_lowerbody_desc","It might be days, weeks, or months before the wearer can change their clothes. Even a finely tuned psychic mind appreciates clean, practical, well-serviced gear. "
"loc_d7_psyker_f_upperbody","Gambeson and Nyx Pattern Conductor "
"loc_d7_psyker_f_upperbody_desc","This outfit has the swaggering panache of one who has served alongside a far travelled Rogue Trader or perhaps an Inquisitor. "
"loc_d7_psyker_m_headgear","Scryer's Mantle with Psykana Collar"
"loc_d7_psyker_m_headgear_desc","A dark hood can conceal any number of things, though it would be poor cover for the Warpfire that glows behind an enraged Psyker's eyes."
"loc_d7_psyker_m_lowerbody","Scholastica Psykana trousers (style XII, psi-grounded)"
"loc_d7_psyker_m_lowerbody_desc","Padded joints and silicone finish make the trousers durable, while a few salvaged armour pieces finish off the look that says practical, but concerned about incoming fire."
"loc_d7_psyker_m_upperbody","Gambeson and Lexander pattern Conductor"
"loc_d7_psyker_m_upperbody_desc","This scarlet tunic, sash, and highly polished armour have the look of an officer from the upper hive."
"loc_d7_veteran_f_headgear","Cari Brone's Vox-Set"
"loc_d7_veteran_f_headgear_desc","While most prefer a simple, discreet vox-bead, Cari finds hers tends to get dislodged in the cut and thrust of melee. She prefers to rely on this more robust option."
"loc_d7_veteran_f_lowerbody","Cari Brone's Battledress"
"loc_d7_veteran_f_lowerbody_desc","Drill Fatigues (Night Jungle Camo)"
"loc_d7_veteran_f_upperbody","Cari Brone's Battledress"
"loc_d7_veteran_f_upperbody_desc","This Graphsteel flak is forged in the factorums of Tertium and is highly valued on the black markets."
"loc_d7_veteran_m_headgear","Atoman Pattern Combat Helm with Rebreather"
"loc_d7_veteran_m_headgear_desc","Ubiquitous throughout the many Moebian Regiments, this particular helmet and mask combo is named for the system's Capital world."
"loc_d7_veteran_m_lowerbody","Arlo Tohmasson's Battledress"
"loc_d7_veteran_m_lowerbody_desc","Although there be many horrors and technological marvels in the galaxy, you can always depend upon a good pair of boots and a sharp blade. "
"loc_d7_veteran_m_upperbody","Arlo Tohmasson's Battledress"
"loc_d7_veteran_m_upperbody_desc","To serve the Emperor armour thy body from harm and thy mind from corruption."
"loc_d7_zealot_f_lowerbody","Nala Cantara's Trews"
"loc_d7_zealot_f_lowerbody_desc","Blessed be the intolerant. The vengeful shall inherit the galaxy. Those that expect mercy deserve none."
"loc_d7_zealot_f_upperbody","Nala Cantara's Rags"
"loc_d7_zealot_f_upperbody_desc","Though some militias have longevity, most others rise up quickly and recruit, produce a sudden storm of activity, and then just as quickly fade away, members drifting off to join another new formation."
"loc_d7_zealot_m_lowerbody","Brother Padraig's Rags"
"loc_d7_zealot_m_lowerbody_desc","Be thou humble in thy service to thy Emperor."
"loc_d7_zealot_m_upperbody","Brother Padraig's Rags"
"loc_d7_zealot_m_upperbody_desc","Honour thy vows as thee would honour thy Emperor. Render unto him all that you have to give and know that it will still not be enough."
"loc_death_korps_of_krieg_02_b_var_02","Steel Legion Flak Helmet (Desert Drab)"
"loc_death_korps_of_krieg_02_b_var_02_desc","This helmet's worn, tan paint job speaks of many battles in harsh, arid landscapes."
"loc_death_korps_of_krieg_02_d_var_01","Mk VII Flak Helmet"
"loc_death_korps_of_krieg_02_d_var_01_desc","Having a flask of Amasec handy is understandable, but surely there's a safer place to keep it?"
"loc_death_korps_of_krieg_02_e_var_03","Flak Helmet (Tresian Night)"
"loc_death_korps_of_krieg_02_e_var_03_desc","This camo pattern was adopted by the Moebian 37th during the Tresian Confrontation. The planet's turbulent atmosphere blocked out the sun for months at a time, casting its wooded landscape into shadow-filled darkness."
"loc_death_korps_of_krieg_02_f_var_02","Steel Legion Flak Helmet (Trenchstorm Camo)"
"loc_death_korps_of_krieg_02_f_var_02_desc","The dour and weathered print on this helmet speaks of long campaigns on harsh, bleak worlds, long scoured of any healthy forms of life."
"loc_death_korps_of_krieg_04_a_var_04","Militia Helmet with Flash Goggles (Sludge Jungle)"
"loc_death_korps_of_krieg_04_a_var_04_desc","The cracks in those goggles will likely negate any protection they might offer, but at least you'll be camouflaged among the trees... oh well, the cowl should keep you warm."
"loc_death_korps_of_krieg_headgear_01_var_01","Lucius Mk IIIa Death's Head"
"loc_death_korps_of_krieg_headgear_01_var_01_desc","No record now records how many perished in the trenches of Krosk."
"loc_death_korps_of_krieg_headgear_03_a_var_01","Lucius Mk VIIIb Death's Head"
"loc_death_korps_of_krieg_headgear_03_a_var_01_desc","Will you not leave your burrows and dance with us? Surely a brief breath of martial glory is better than a lingering, rasping death? 

Ellethai Deathwind, Archon of the Seared Heart"
"loc_default","Ferric Adept"
"loc_default_desc","A rank for those who have served acceptably."
"loc_ecclesiarchy_cable_collar_a_var_01","Illissi Mk XXIa Oubliette"
"loc_ecclesiarchy_cable_collar_a_var_01_desc","The Ecclesiarchy makes use of Psykers, but seldom trusts them."
"loc_ecclesiarchy_executioner_hood_01_var_01","""Mercy"" Headsman Hood"
"loc_ecclesiarchy_executioner_hood_01_var_01_desc","It was once said on Messelina Gloriana that there were a thousand ways the faithless could meet their end, and a billion souls ready to serve as executioner."
"loc_ecclesiarchy_executioner_hood_01_var_03","""Penance"" Headsman Hood"
"loc_ecclesiarchy_executioner_hood_01_var_03_desc","Innocence is no defence.

Sister-in-Wrath Elyna Priss (Deceased)"
