key,value
loc_veteran_female_c__combat_pause_quirk_glutton_b_01,"Ти ж знаєш, що ти, по суті, огидний, так?"
loc_veteran_female_c__combat_pause_quirk_glutton_b_02,Звучить... смачно.
loc_veteran_female_c__combat_pause_quirk_hates_poxwalkers_b_01,Тобі не подобаються чумоходці? А вони про тебе так гарно відгукуються.
loc_veteran_female_c__combat_pause_quirk_hates_poxwalkers_b_02,"Як щодо того, щоб зробити їх остаточно мертвими?"
loc_veteran_female_c__combat_pause_quirk_health_hog_a_01,"Не турбуйся про те, щоб поділитися аптечкою. Ой, ти ж і не збираєшся. Моя помилка."
loc_veteran_female_c__combat_pause_quirk_health_hog_a_02,Прибережи цю аптечку. Вона нам ще знадобиться.
loc_veteran_female_c__combat_pause_quirk_health_hog_a_03,"Якщо в тебе рука не відвалюється, не марнуй на неї ліки!"
loc_veteran_female_c__combat_pause_quirk_health_hog_b_01,"Я вам жива корисніша, ніж мертва."
loc_veteran_female_c__combat_pause_quirk_health_hog_b_02,Я поранена. Мені потрібне лікування. У чому проблема?
loc_veteran_female_c__combat_pause_quirk_homesick_b_01,"Принаймні, у тебе є дім."
loc_veteran_female_c__combat_pause_quirk_homesick_b_02,"Я це відчуваю, Здорованю."
loc_veteran_female_c__combat_pause_quirk_hymnal_b_01,"Ти ж знаєш, що свою вірність можна висловлювати мовчки, так?"
loc_veteran_female_c__combat_pause_quirk_hymnal_b_02,Я люблю гарну пісню. За відповідних обставин.
loc_veteran_female_c__combat_pause_quirk_impatient_b_01,Продовжуй шуміти. Вони скоро повернуться.
loc_veteran_female_c__combat_pause_quirk_impatient_b_02,"Ти що, так хочеш померти? Заспокойся, Священнику."
loc_veteran_female_c__combat_pause_quirk_killing_stopped_b_01,"Вони скоро прийдуть, Здорованю."
loc_veteran_female_c__combat_pause_quirk_killing_stopped_b_02,Ваше бажання померти належним чином зафіксовано.
loc_veteran_female_c__combat_pause_quirk_leader_b_01,"Думаю, ні."
loc_veteran_female_c__combat_pause_quirk_leader_b_02,Не може бути гірше за альтернативу.
loc_veteran_female_c__combat_pause_quirk_local_knowledge_b_01,Серйозно? Ти хочеш поговорити про культуру? Зараз?
loc_veteran_female_c__combat_pause_quirk_local_knowledge_b_02,"Святкуватимемо культуру, коли закінчимо з боями."
loc_veteran_female_c__combat_pause_quirk_lonely_b_01,"Вибач, я що, справила враження, що мені не байдуже?"
loc_veteran_female_c__combat_pause_quirk_lonely_b_02,"О, ти справжній, звісно. Справді набридливий."
loc_veteran_female_c__combat_pause_quirk_merciless_b_01,"Чорт забирай, правда, Священнику!"
loc_veteran_female_c__combat_pause_quirk_merciless_b_02,Я над цим працюю!
loc_veteran_female_c__combat_pause_quirk_messelina_b_01,"Мене це, власне, не хвилює, Відьмо."
loc_veteran_female_c__combat_pause_quirk_messelina_b_02,"Трон, як ти взагалі щось встигаєш?"
loc_veteran_female_c__combat_pause_quirk_nicer_b_01,"Доброта — це лише інша форма слабкості, Відьмо."
loc_veteran_female_c__combat_pause_quirk_nicer_b_02,"Ви переплутали мене з тим, кому не байдуже."
loc_veteran_female_c__combat_pause_quirk_nostalgia_b_01,Візьми смуток і перетвори його на помсту.
loc_veteran_female_c__combat_pause_quirk_nostalgia_b_02,Все вірно.
loc_veteran_female_c__combat_pause_quirk_ogryn_a_bigger_gun_b_01,"Якщо знайдеш, берися за справу, Здорованю."
loc_veteran_female_c__combat_pause_quirk_ogryn_a_bigger_gun_b_02,Чомусь ця ідея вселяє в мене жах.
loc_veteran_female_c__combat_pause_quirk_ogryn_a_elevator_b_01,"Тебе ж не турбує крихітний, замкнутий простір, чи не так?"
loc_veteran_female_c__combat_pause_quirk_ogryn_a_elevator_b_02,"Що піднімається, те й опуска... о. О, я розумію."
loc_veteran_female_c__combat_pause_quirk_pilgrimage_b_01,"Дух бадьорий, Священнику, але тілу зараз начхати."
loc_veteran_female_c__combat_pause_quirk_pilgrimage_b_02,"Винагорода, кажеш? Я в ділі."
loc_veteran_female_c__combat_pause_quirk_pray_with_me_b_01,"Ні, будь ласка, після вас."
loc_veteran_female_c__combat_pause_quirk_pray_with_me_b_02,Я б краще собі око ложкою виколола. Ти перший.
loc_veteran_female_c__combat_pause_quirk_prayer_b_01,"Я б віддала перевагу тиші, але гаразд."
loc_veteran_female_c__combat_pause_quirk_prayer_b_02,"Зараз справді підходящий час, Священнику?"
loc_veteran_female_c__combat_pause_quirk_puny_b_01,Бо кожен має бути в чомусь найкращим.
loc_veteran_female_c__combat_pause_quirk_puny_b_02,Сила — це не все. Треба бути розумним. Безжальним.
loc_veteran_female_c__combat_pause_quirk_rations_b_01,"Краще щось, ніж нічого, як казав мій старий сержант. Хоча він цього не куштував."
loc_veteran_female_c__combat_pause_quirk_rations_b_02,"Якщо хочеш, можеш голодувати."
loc_veteran_female_c__combat_pause_quirk_reads_thoughts_b_01,"Мої думки тебе ображають, Відьмо? Приємно знати."
loc_veteran_female_c__combat_pause_quirk_reads_thoughts_b_02,О? Послухай-но це.
loc_veteran_female_c__combat_pause_quirk_respect_b_01,"Розум — це не все, Здорованю."
loc_veteran_female_c__combat_pause_quirk_respect_b_02,"Думати — не те саме, що знати."
loc_veteran_female_c__combat_pause_quirk_restore_b_01,"Надія помирає останньою, Священнику, надія помирає останньою."
loc_veteran_female_c__combat_pause_quirk_restore_b_02,"Піднятися, впасти, піднятися знову. І так по колу."
loc_veteran_female_c__combat_pause_quirk_shore_leave_b_01,"Цілий вихідний? Уявити тільки, як це було б."
loc_veteran_female_c__combat_pause_quirk_shore_leave_b_02,"Тим часом, повертаємося до реального світу... яким би він не був."
loc_veteran_female_c__combat_pause_quirk_sing_b_01,"Я що, схожа на того, хто хоче співати?"
loc_veteran_female_c__combat_pause_quirk_sing_b_02,Як щодо... ні?
loc_veteran_female_c__combat_pause_quirk_sleepy_b_01,"Виспишся, коли помреш, Здорованю."
loc_veteran_female_c__combat_pause_quirk_sleepy_b_02,"Прокинься, брудна пародія на солдата!"
loc_veteran_female_c__combat_pause_quirk_sniper_b_01,Боягузи. Ховаються за прицілом.
loc_veteran_female_c__combat_pause_quirk_sniper_b_02,Ближній бій — єдиний справжній спосіб ведення війни.
loc_veteran_female_c__combat_pause_quirk_speed_b_01,...та байдуже.
loc_veteran_female_c__combat_pause_quirk_speed_b_02,"Ти веди, я піду за тобою, Священнику!"
loc_veteran_female_c__combat_pause_quirk_stealth_b_01,Відьма хоче бути непомітною. Хто б міг подумати?
loc_veteran_female_c__combat_pause_quirk_stealth_b_02,А що не так із прямою бійкою?
loc_veteran_female_c__combat_pause_quirk_stench_b_01,Нарешті! Я цей сморід тижнями вирощувала!
loc_veteran_female_c__combat_pause_quirk_stench_b_02,Запах солдатчини для тебе занадто сильний?
loc_veteran_female_c__combat_pause_quirk_tank_b_01,"Ми рідко отримуємо те, що хочемо, Здорованю."
loc_veteran_female_c__combat_pause_quirk_tank_b_02,"Власне, це не так безглуздо, як звучить."
loc_veteran_female_c__combat_pause_quirk_tertium_splendour_b_01,"Не можу обіцяти, що ми залишимо його таким, яким знайшли."
loc_veteran_female_c__combat_pause_quirk_tertium_splendour_b_02,"Сяюча перлина так само, як шматок вугілля може бути діамантом?"
loc_veteran_female_c__combat_pause_quirk_togetherness_b_01,Ми працюємо як команда. Просто як окремі особистості.
loc_veteran_female_c__combat_pause_quirk_togetherness_b_02,"Командна робота — єдине, що нас звідси витягне."
loc_veteran_female_c__combat_pause_quirk_traitor_b_01,Я не терплю зрадників. Ніколи не терпіла і не буду.
loc_veteran_female_c__combat_pause_quirk_traitor_b_02,Зрада — для слабаків і боягузів.
loc_veteran_female_c__combat_pause_quirk_trial_b_01,"Моє серце обливається кров'ю від несправедливості, яку ти зазнав."
loc_veteran_female_c__combat_pause_quirk_trial_b_02,"Як і всі ми, виходить."
loc_veteran_female_c__combat_pause_quirk_trinket_b_01,"Якщо ти доживеш, щоб щось продати, я сама це куплю."
loc_veteran_female_c__combat_pause_quirk_trinket_b_02,"Якщо є час мародерити, є час і стріляти."
loc_veteran_female_c__combat_pause_quirk_trust_a_01,Не довіряй нікому. Не довіряй нічому. Зрада неминуча.
loc_veteran_female_c__combat_pause_quirk_trust_a_02,Довіра — гра для дурнів. Зрада — єдина істина.
loc_veteran_female_c__combat_pause_quirk_trust_a_03,"Єдине, що я знаю напевно, це те, що не можна довіряти нікому і нічому."
loc_veteran_female_c__combat_pause_quirk_trust_b_01,"Я згадаю це наступного разу, коли ти скажеш ""довірся мені""."
loc_veteran_female_c__combat_pause_quirk_trust_b_02,Ти не помиляєшся.
loc_veteran_female_c__combat_pause_quirk_turncoat_a_01,Я за вами стежу. Завжди. Зрадите — і я вас знайду.
loc_veteran_female_c__combat_pause_quirk_turncoat_a_02,"Не думайте, що я не стежу за зрадниками."
loc_veteran_female_c__combat_pause_quirk_turncoat_a_03,"Я б воліла, щоб ти встромив мені ножа в обличчя, а не в спину. Я спостерігаю."
loc_veteran_female_c__combat_pause_quirk_turncoat_b_01,"А як щодо того, коли ти спиш?"
loc_veteran_female_c__combat_pause_quirk_turncoat_b_02,"Поки ти стежиш за нами, ти не бачиш, що в тебе за спиною."
loc_veteran_female_c__combat_pause_quirk_veteran_a_professional_b_01,Я просто брала з тебе приклад.
loc_veteran_female_c__combat_pause_quirk_veteran_a_professional_b_02,"Ти це кажеш Кадіанцю? Ти дурніший, ніж здаєшся."
loc_veteran_female_c__combat_pause_quirk_victory_b_01,Навіть у найтемніші моменти сяє Світло Імператора. Атома вистоїть.
loc_veteran_female_c__combat_pause_quirk_victory_b_02,За Атому! За Гвардію!
loc_veteran_female_c__combat_pause_quirk_weapons_b_01,"Принаймні, я хоч знаю, як користуватися своєю зброєю, друже."
loc_veteran_female_c__combat_pause_quirk_weapons_b_02,"Не обов'язково, щоб вона блищала, аби вбивати."
loc_veteran_female_c__combat_pause_quirk_your_sins_b_01,"«Один» гріх? Що, лише один?"
loc_veteran_female_c__combat_pause_quirk_your_sins_b_02,Можливо. А яке тобі до цього діло?
loc_veteran_female_c__combat_pause_quirk_zealot_a_emperor_b_01,"Він не міг стати трохи більше попереду мене, чи не так?"
loc_veteran_female_c__combat_pause_quirk_zealot_a_emperor_b_02,"Звісно, він тут."
loc_veteran_female_c__combat_pause_quirk_zealot_a_wounded_b_01,"Якщо можеш скаржитися, можеш і битися. Рухайся!"
loc_veteran_female_c__combat_pause_quirk_zealot_a_wounded_b_02,Зроби глибокий вдих. Видихни. А тепер рухайся!
loc_veteran_female_c__come_back_to_squad_01,Зберігати злагодженість загону!
loc_veteran_female_c__come_back_to_squad_02,Тримайтесь ближче!
loc_veteran_female_c__come_back_to_squad_03,Повернутися в стрій! Негайно!
loc_veteran_female_c__come_back_to_squad_04,Порушимо злагодженість — і загинемо!
loc_veteran_female_c__come_back_to_squad_05,Злагодженість! Негайно!
loc_veteran_female_c__come_back_to_squad_06,Сюди! Негайно!
loc_veteran_female_c__come_back_to_squad_07,Вернись!
loc_veteran_female_c__come_back_to_squad_08,Зімкніться!
loc_veteran_female_c__come_back_to_squad_09,До підрозділу!
loc_veteran_female_c__come_back_to_squad_10,Поверніться на позиції!
loc_veteran_female_c__conversation_40k_lore_one_01_01,Декілька Космодесантників зараз були б доречними.
loc_veteran_female_c__conversation_40k_lore_one_03_01,"Лише бажане за дійсне, і все."
loc_veteran_female_c__conversation_40k_lore_two_01_01,"Ненавиджу визнавати своє невігластво, але що це за Цікатрікс Маледіктум?"
loc_veteran_female_c__conversation_40k_lore_two_03_01,"О. О, так, це все повністю прояснило. Дякую."
loc_veteran_female_c__conversation_atoma_lore_experienced_one_01_01,"Ми тут хоч якось просуваємося, сержанте? Я маю на увазі, хоч трохи?"
loc_veteran_female_c__conversation_atoma_lore_rookie_one_01_01,"Неушкоджене місто-вулик? Ніколи не думала, що доживу до цього дня."
loc_veteran_female_c__conversation_atoma_lore_veteran_one_01_01,"Я чула, що є друге місто. Сестринське поселення. Що це таке?"
loc_veteran_female_c__conversation_beast_of_nurgle_weakpoint_a_01,"Здохни, мерзото!"
loc_veteran_female_c__conversation_beast_of_nurgle_weakpoint_a_02,Ціль міцна. Потрібна важча зброя.
loc_veteran_female_c__conversation_beast_of_nurgle_weakpoint_b_01,В спину! Стріляйте в спину!
loc_veteran_female_c__conversation_beast_of_nurgle_weakpoint_b_02,Воно слабке ззаду! Скористаймося цим!
loc_veteran_female_c__conversation_beast_of_nurgle_weakpoint_c_01,Прийнято!
loc_veteran_female_c__conversation_beast_of_nurgle_weakpoint_c_02,Зрозуміло!
loc_veteran_female_c__conversation_combat_beast_of_nurgle_swallow_a_01,Член ударної групи: скомпрометований.
loc_veteran_female_c__conversation_combat_chaos_spawn_a_01,Воно не здається!
loc_veteran_female_c__conversation_combat_chaos_spawn_a_02,Воно продовжує наступати!
loc_veteran_female_c__conversation_combat_chaos_spawn_b_01,Воно помре. Продовжуйте стріляти.
loc_veteran_female_c__conversation_combat_chaos_spawn_c_01,Ухиляйтеся і знову в бій!
loc_veteran_female_c__conversation_combat_chaos_spawn_chew_c_02,Воно впаде. Продовжуйте шквальний вогонь.
loc_veteran_female_c__conversation_explicator_one_a_01,Не можу визначитися щодо Золи. Що скажете?
loc_veteran_female_c__conversation_explicator_one_a_02,Слідча Зола... що думаєте?
loc_veteran_female_c__conversation_explicator_one_b_01,Занадто закрита. Важко довіряти такій людині.
loc_veteran_female_c__conversation_explicator_one_b_02,"Я вірю, що там є справжня вірність."
loc_veteran_female_c__conversation_explicator_one_c_01,Краще тримати її на відстані.
loc_veteran_female_c__conversation_explicator_one_c_02,"Б'юся об заклад, вона така ж міцна, як і виглядає."
loc_veteran_female_c__conversation_explicator_two_a_01,"Атома — рідний світ Слідчої, як я чула."
loc_veteran_female_c__conversation_explicator_two_a_02,"Чула, що Атома — це місце, яке наша Слідча називає домом."
loc_veteran_female_c__conversation_explicator_two_b_01,"Переживає за те, що станеться з її рідним світом? Я можу це поважати."
loc_veteran_female_c__conversation_explicator_two_b_02,"Цікаво, чому вона не залишилася."
loc_veteran_female_c__conversation_pilot_four_02_01,"Мене це не дивує, вона схожа на такий тип."
loc_veteran_female_c__conversation_pilot_four_02_02,"Я впевнена, що чула, як вона бурмотіла молитви під час посадки. Я знаю, що я так робила."
loc_veteran_female_c__conversation_pilot_four_04_01,Звучить... цілком законно.
loc_veteran_female_c__conversation_pilot_four_04_02,"З волі Трону, ти що, справжній ідіот?"
loc_veteran_female_c__conversation_pilot_one_01_01,Мені подобається енергія пілотеси. Що ви про неї думаєте?
loc_veteran_female_c__conversation_pilot_one_01_02,Мені пілотеса видається цікавою. А вам?
loc_veteran_female_c__conversation_pilot_one_02_01,"Вона в порядку. Ми ще не мертві, тож це вже бонус."
loc_veteran_female_c__conversation_pilot_one_02_02,"Вона така сама, як і всі інші пілоти, яких я зустрічала."
loc_veteran_female_c__conversation_pilot_one_03_01,"Зараз вона єдина пілотеса, яка в нас є."
loc_veteran_female_c__conversation_pilot_one_03_02,"Ну, мені вона подобається."
loc_veteran_female_c__conversation_pilot_three_02_01,"Ти все одно мені розповіси, тож давай, починай."
loc_veteran_female_c__conversation_pilot_three_02_02,Я вся в увазі.
loc_veteran_female_c__conversation_pilot_three_04_01,Рада за неї.
loc_veteran_female_c__conversation_pilot_three_04_02,"Не уявляю, щоб Брант це добре сприйняв."
loc_veteran_female_c__conversation_pilot_two_01_01,"Що в тебе на думці, Солдате?"
loc_veteran_female_c__conversation_pilot_two_01_02,"Щось тебе турбує, чи не так, солдате?"
loc_veteran_female_c__conversation_pilot_two_02_01,Ризикнула з нашою пілотесою і жменькою дарктаунського вісту. Закінчилося недобре.
loc_veteran_female_c__conversation_pilot_two_02_02,"Та пілотеса — шахрайка і брехуха. Знала ж, що не варто їй довіряти."
loc_veteran_female_c__conversation_pilot_two_02_03,Карти плюс наша пілотеса дорівнює клятому шахрайству.
loc_veteran_female_c__conversation_pilot_two_02_04,Пілотеса запропонувала зіграти в карти. Потім шахрайством виграла.
loc_veteran_female_c__conversation_pilot_two_03_01,"Іноді виграєш, іноді програєш. Переважно програєш."
loc_veteran_female_c__conversation_pilot_two_03_02,Ти нічому не вчишся?
loc_veteran_female_c__conversation_pilot_two_04_01,"Ніхто так мене не обдурить. Принаймні, не двічі!"
loc_veteran_female_c__conversation_pilot_two_04_02,"Все, що я кажу, це... не грай з нею в карти."
loc_veteran_female_c__conversation_pilot_two_04_03,"Хоча не можу не захоплюватися її нахабством, хоч трохи."
loc_veteran_female_c__conversation_pilot_two_04_04,"Цікаво, що ще вона ховає в рукавах."
loc_veteran_female_c__conversation_plague_ogryn_weakpoint_01_01,Ціль міцна. Потрібен новий підхід.
loc_veteran_female_c__conversation_plague_ogryn_weakpoint_01_02,Воно не дохне. Бийте сильніше!
loc_veteran_female_c__conversation_plague_ogryn_weakpoint_02_01,Цільтеся в голову!
loc_veteran_female_c__conversation_plague_ogryn_weakpoint_02_02,Нова ціль! Бийте її в потворну пику!
loc_veteran_female_c__conversation_plague_ogryn_weakpoint_03_01,Прийнято. Вступаю в бій!
loc_veteran_female_c__conversation_plague_ogryn_weakpoint_03_02,Зрозуміла! Виконую!
loc_veteran_female_c__conversation_sergeant_four_02_01,Мертві нас ніколи не покидають. Я це розумію.
loc_veteran_female_c__conversation_sergeant_four_02_02,"Без сумніву, звинувачує себе в їхній втраті."
loc_veteran_female_c__conversation_sergeant_four_03_01,"Морроу не дозволить цьому його здолати, не хвилюйтеся."
loc_veteran_female_c__conversation_sergeant_four_03_02,Краще б він зараз турбувався про живих.
loc_veteran_female_c__conversation_sergeant_one_01_01,Щось добряче розлютило сержанта.
loc_veteran_female_c__conversation_sergeant_one_01_02,Морроу на стежці війни. Тримайте голови нижче.
loc_veteran_female_c__conversation_sergeant_one_02_01,"Мабуть, не без причини. Краще триматися подалі."
loc_veteran_female_c__conversation_sergeant_one_02_02,Морроу не буде злитися без причини.
loc_veteran_female_c__conversation_sergeant_one_03_01,"Залиште його. Ви не захочете переходити дорогу тому, хто воював з Ярріком, і це правда."
loc_veteran_female_c__conversation_sergeant_one_03_02,"Старий солдат, старі війни, старі рани."
loc_veteran_female_c__conversation_sergeant_three_01_01,"Морроу — ветеран Ксанатросу. Це має робити його міцнішим, ніж ви думаєте."
loc_veteran_female_c__conversation_sergeant_three_01_02,"А ви знали, що Морроу брав участь у зачистці Ксанатросу?"
loc_veteran_female_c__conversation_sergeant_three_01_03,"Слухайте, Морроу — ветеран Ксанатросу. Ви розумієте, що я кажу?"
loc_veteran_female_c__conversation_sergeant_three_01_04,"Отже, я дещо дізналася про Морроу. Він брав участь у зачистці Ксанатросу."
loc_veteran_female_c__conversation_sergeant_three_02_01,Ксанатрос? Трясця... це багато що пояснює.
loc_veteran_female_c__conversation_sergeant_three_02_02,"Ксанатрос? Ти жартуєш, правда?"
loc_veteran_female_c__conversation_sergeant_three_03_01,Генокради знищили майже три полки і Космодесант на додачу. А Морроу вибрався.
loc_veteran_female_c__conversation_sergeant_three_03_02,Суцільні генокради. Але Морроу вижив.
loc_veteran_female_c__conversation_sergeant_three_03_03,"Скажімо так, там були генокради. Багато генокрадів. [Свист] І Морроу вижив."
loc_veteran_female_c__conversation_sergeant_three_03_04,Пережив три мордіанські полки і навалу генокрадів. Оце так історія.
loc_veteran_female_c__conversation_sergeant_three_04_01,А Морроу тоді теж працював на Інквізитора?
loc_veteran_female_c__conversation_sergeant_three_04_02,То Морроу там працював на Інквізитора?
loc_veteran_female_c__conversation_sergeant_three_05_01,"Не можу не дивуватися, як він вибрався, коли стільки людей не змогло. А ви?"
loc_veteran_female_c__conversation_sergeant_three_05_02,Цікаво...
loc_veteran_female_c__conversation_sergeant_three_05_03,"Якщо він вибрався, цікаво, хто вибрався з ним?"
loc_veteran_female_c__conversation_sergeant_three_05_04,Міцний старий чортяка.
loc_veteran_female_c__conversation_sergeant_two_01_01,"Я чула, Морроу воював на Армагеддоні. Він же занадто молодий, хіба ні?"
loc_veteran_female_c__conversation_sergeant_two_01_02,"Морроу старший, ніж виглядає. Чула, він був у Вулику Аїда."
loc_veteran_female_c__conversation_sergeant_two_02_01,"Кажуть, його транспорт потрапив у Варп-шторм. Час у таких речах — річ відносна."
loc_veteran_female_c__conversation_sergeant_two_02_02,Причетні Варп-шторми. Все можливо.
loc_veteran_female_c__conversation_sergeant_two_03_01,"Немає сенсу перейматися. Він головний, і так воно є."
loc_veteran_female_c__conversation_sergeant_two_03_02,Хіба це справді важливо?
loc_veteran_female_c__conversation_tech_priest_one_a_01,"Техножерці всі трохи дивні, але наш техножрець — особливо."
loc_veteran_female_c__conversation_tech_priest_one_a_02,Я не можу розібратися з нашою техножрицею. Мене це напружує.
loc_veteran_female_c__conversation_tech_priest_one_b_01,Якби погляди могли вбивати... я б уже лежала на цій чортовій плиті.
loc_veteran_female_c__conversation_tech_priest_one_b_02,"Я впевнена, що вона хоче мене вдосконалити."
loc_veteran_female_c__conversation_tech_priest_one_c_01,"Тримайте очі відкритими поруч із нею, це буде розумно."
loc_veteran_female_c__conversation_tech_priest_one_c_02,"Поки вона — чужа проблема, мені добре."
loc_veteran_female_c__conversation_zealot_one_02_01,"Ну, я мотивована."
loc_veteran_female_c__conversation_zealot_one_02_02,"Справді? Ну, ура нам!"
loc_veteran_female_c__conversation_zealot_three_02_01,Імператор залишив Кадію. Ну вибач мене за мої сумніви.
loc_veteran_female_c__conversation_zealot_three_02_02,"Можна лише сподіватися, що це правда."
loc_veteran_female_c__conversation_zealot_two_02_01,Чи не бажаєш отримати мого кулака в пику?
loc_veteran_female_c__conversation_zealot_two_02_02,"Так, я нічого з цього не зрозуміла."
loc_veteran_female_c__cover_me_01,Прикрий!
loc_veteran_female_c__cover_me_02,Прикрий!
loc_veteran_female_c__cover_me_03,Прикрий!
loc_veteran_female_c__cover_me_04,Потрібен вогонь прикриття!
loc_veteran_female_c__cover_me_05,Потрібен вогонь прикриття!
loc_veteran_female_c__cover_me_06,Вогонь на придушення по ворогу!
loc_veteran_female_c__cover_me_07,Вогонь на придушення!
loc_veteran_female_c__cover_me_08,Прикрийте вогнем!
loc_veteran_female_c__cover_me_09,Вогонь прикриття!
loc_veteran_female_c__cover_me_10,Вогонь на придушення! Зараз!
loc_veteran_female_c__critical_health_01,Медстанція!
loc_veteran_female_c__critical_health_02,Я... стікаю кров'ю...
loc_veteran_female_c__critical_health_03,Треба... підлікуватися...
loc_veteran_female_c__critical_health_04,Аптечку! Мені потрібна аптечка!
loc_veteran_female_c__critical_health_05,Я... не відчуваю... свою...
loc_veteran_female_c__critical_health_06,Не мій час... ще ні...
loc_veteran_female_c__critical_health_07,Отримала серйозні пошкодження...
loc_veteran_female_c__critical_health_08,Лише в смерті обов'язок закінчується...
loc_veteran_female_c__critical_health_09,Могила вже зовсім близько...
loc_veteran_female_c__critical_health_10,Просто продовжуй битися...
loc_veteran_female_c__cs_prologue_five_05_01,Я все одно була мертвою.
loc_veteran_female_c__cs_prologue_three_04_01,Саме так.
loc_veteran_female_c__cs_prologue_two_16_01,Сталася помилка. Я віддано служила Трону!
loc_veteran_female_c__disabled_by_chaos_hound_01,Заберіть її!
loc_veteran_female_c__disabled_by_chaos_hound_02,Заберіть її!
loc_veteran_female_c__disabled_by_chaos_hound_03,Вбити!
loc_veteran_female_c__disabled_by_chaos_hound_04,Вбити!
loc_veteran_female_c__disabled_by_chaos_hound_05,Вбийте гончу!
loc_veteran_female_c__disabled_by_chaos_hound_06,Вбийте звіра!
loc_veteran_female_c__disabled_by_chaos_hound_07,Зніміть його з мене!
loc_veteran_female_c__disabled_by_chaos_hound_08,Витягніть мене звідси!
loc_veteran_female_c__disabled_by_chaos_hound_09,Вбийте цю тварюку!
loc_veteran_female_c__disabled_by_chaos_hound_10,Витягніть мене!
loc_veteran_female_c__disabled_by_enemy_01,Витягни мене!
loc_veteran_female_c__disabled_by_enemy_02,Витягніть мене звідси!
loc_veteran_female_c__disabled_by_enemy_03,Звільніть мене!
loc_veteran_female_c__disabled_by_enemy_04,Ти! Звільни мене!
loc_veteran_female_c__disabled_by_enemy_05,Звільніть мене! Негайно!
loc_veteran_female_c__disabled_by_enemy_06,Допоможіть мені вибратися!
loc_veteran_female_c__disabled_by_enemy_07,Допоможіть!
loc_veteran_female_c__disabled_by_enemy_08,Поверніть мене в бій!
loc_veteran_female_c__disabled_by_enemy_09,Витягни мене!
loc_veteran_female_c__disabled_by_enemy_10,Допоможіть!
loc_veteran_female_c__enemy_kill_berserker_01,Берсерка усунено!
loc_veteran_female_c__enemy_kill_berserker_02,Берсерк мертвий!
loc_veteran_female_c__enemy_kill_berserker_03,Берсерк мінус!
loc_veteran_female_c__enemy_kill_berserker_04,Берсерк вбитий!
loc_veteran_female_c__enemy_kill_berserker_05,Мінус один Берсерк.
loc_veteran_female_c__enemy_kill_berserker_06,Вбивство підтверджено!
loc_veteran_female_c__enemy_kill_berserker_07,Берсерк мертвий!
loc_veteran_female_c__enemy_kill_berserker_08,Нейтралізовано Берсерка!
loc_veteran_female_c__enemy_kill_berserker_09,"Берсерк, вбивство підтверджено!"
loc_veteran_female_c__enemy_kill_berserker_10,Берсерк готовий. Наступна ціль!
loc_veteran_female_c__enemy_kill_chaos_hound_01,Гонча вбита!
loc_veteran_female_c__enemy_kill_chaos_hound_02,Вбивство Гончі підтверджено!
loc_veteran_female_c__enemy_kill_chaos_hound_03,Гончак убитий!
loc_veteran_female_c__enemy_kill_chaos_hound_04,Сігма-Міноріс-33 вбито!
loc_veteran_female_c__enemy_kill_chaos_hound_05,Гончу повалено!
loc_veteran_female_c__enemy_kill_chaos_hound_06,Чисте вбивство!
loc_veteran_female_c__enemy_kill_chaos_hound_07,Після цього вже не встати!
loc_veteran_female_c__enemy_kill_chaos_hound_08,Один мертвий пес!
loc_veteran_female_c__enemy_kill_chaos_hound_09,Гонча вбита!
loc_veteran_female_c__enemy_kill_chaos_hound_10,З гончою покінчено!
loc_veteran_female_c__enemy_kill_daemonhost_01,Один демононосій впав... будуть ще.
loc_veteran_female_c__enemy_kill_daemonhost_02,Демононосій вигнаний!
loc_veteran_female_c__enemy_kill_daemonhost_03,Демононосія усунено!
loc_veteran_female_c__enemy_kill_daemonhost_04,Зловісна посудина очищена!
loc_veteran_female_c__enemy_kill_daemonhost_05,Демононосій повалений!
loc_veteran_female_c__enemy_kill_daemonhost_06,Демононосія вбито!
loc_veteran_female_c__enemy_kill_daemonhost_07,Демононосія більше немає!
loc_veteran_female_c__enemy_kill_daemonhost_08,Демононосія усунено!
loc_veteran_female_c__enemy_kill_daemonhost_09,Вбивство демононосія підтверджено!
loc_veteran_female_c__enemy_kill_daemonhost_10,Ми живі. Проти демононосія — це перемога.
loc_veteran_female_c__enemy_kill_grenadier_01,Бомбер мертвий!
loc_veteran_female_c__enemy_kill_grenadier_02,Бомбера усунено!
loc_veteran_female_c__enemy_kill_grenadier_03,Бомбера усунено!
loc_veteran_female_c__enemy_kill_grenadier_04,Бомбера вбито!
loc_veteran_female_c__enemy_kill_grenadier_05,Вбивство бомбера підтверджено!
loc_veteran_female_c__enemy_kill_grenadier_06,Бомбер підірваний!
loc_veteran_female_c__enemy_kill_grenadier_07,Мінус бомбер!
loc_veteran_female_c__enemy_kill_grenadier_08,Бомбера вбито!
loc_veteran_female_c__enemy_kill_grenadier_09,Бомбера немає!
loc_veteran_female_c__enemy_kill_grenadier_10,Просте вбивство!
loc_veteran_female_c__enemy_kill_monster_01,Ціль ліквідовано!
loc_veteran_female_c__enemy_kill_monster_02,"Ця тварюка була міцнішою, ніж здавалося."
loc_veteran_female_c__enemy_kill_monster_03,Один готовий. Будуть ще...
loc_veteran_female_c__enemy_kill_monster_04,Один мертвий ворог — замало для святкування.
