key,value
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_05_c_01,Я чудовий промовець для натхнення… коли того бажаю.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_06_b_01,Компроміс — це лише інше слово для егоїзму.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_06_d_01,"Я більше зацікавлена в тому, щоб показати тобі точну техніку."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_07_b_01,"Гадаю, так і є. Вони завжди так роблять."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_07_d_01,"Ми тут не для того, щоб обговорювати твою улюблену кухню."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_08_b_01,"Нічого, в чому я б зізналася в цьому товаристві."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_08_d_01,"Для тебе все може скінчитися дуже, дуже погано."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_09_b_01,Закінчилося? [Сміх] Це ніколи не закінчиться.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_09_d_01,"О, на тебе чекає дуже довгий день [Сміх]."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_10_b_01,"Я борюся, бо це мій обов'язок. Я помру з тієї ж причини."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_10_d_01,"Зрештою, навряд чи це буде твоє чи моє рішення."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_11_a_01,Ти геніальна. Якби тільки ця геніальність служила кращій справі.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_11_c_01,"Я не впевнена, чи ти почула, що я сказала."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_12_a_01,Маєш якусь пораду щодо боротьби зі Снайперами?
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_12_c_01,Хіба на той момент вони ще не мертві?
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_13_a_01,"Якщо я віддам наказ, ти його виконаєш?"
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_13_c_01,"А якщо я скажу, що ЗАСТРЕЛЮ тебе за невиконання?"
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_14_a_01,"Ти бачиш Закон як тягар, але при правильному застосуванні він дарує свободу."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_14_c_01,Ціна лідерства.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_15_a_01,Що ж... ось ми й знову тут.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_15_c_01,Це НЕ розвага. Це обов'язок. 
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_16_b_01,Я не можу погодитись.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_16_d_01,... і відверто відмовляються до нього дослухатися.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_17_b_01,"Справді? Ну, розповідай."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_17_d_01,Так?
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_18_b_01,"Стане набагато гірше, перш ніж ми закінчимо."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_18_d_01,"Це єдиний, що в мене є. Обман — хибна втіха."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_19_b_01,Невже я чую пробудження доблесті?
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_19_d_01,Я починаю сумніватися у твоєму плані.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_20_b_01,Це ображає твоє відчуття чесної гри?
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_20_d_01,"Гадаю, це розумно."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_21_a_01,Ти озлоблена людина. Це роз'їдає тебе зсередини.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_21_c_01,Ми відчуваємо своїх.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_22_a_01,"Я вже бачила таких, як ти. Вони всі погано кінчають."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_22_c_01,Навряд чи.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_23_a_01,"У тебе є дисципліна, Новобранцю. Але дисципліни недостатньо."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_23_c_01,Твоя омана тебе погубить.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_24_a_01,Порядок відступає всюди. Галактика занурюється в ніч. 
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_24_c_01,"Тоді ти знаєш, що те, з чим ми тут зіткнулися — лише початок."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_25_a_01,Є лише один спосіб боротися: пліч-о-пліч із надійним товаришем.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_25_c_01,"Так. Схоже, що доведеться."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_26_b_01,"Можливо, вони повільно вчаться."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_26_d_01,Чарівно.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_27_b_01,"А тепер ми ніколи й не дізнаємося, чи не так?"
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_27_d_01,"Зважаючи на все, я б воліла цього не робити."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_28_b_01,Смерть — мій постійний супутник. Його посмішка зігріває моє серце.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_28_d_01,Моє серце. Не моє обличчя.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_29_b_01,Я довіряла іншим.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_29_d_01,Мудро.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_30_b_01,"Краще, коли завдання виконано добре, аніж поспіхом."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_30_d_01,Обміркуйте це. Ви впевнені?
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_31_a_01,Ти невгамовна. І це дратує.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_31_c_01,Ти здатна вимовляти слова? Я й гадки не мала.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_33_a_01,У вас є пріоритетна ціль для наступної сутички?
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_33_c_01,"Я чомусь знала, що ти це скажеш."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_34_a_01,Навіть не думай про дезертирство. Мій кібермастиф тебе наздожене.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_34_c_01,Погрози передбачають можливість. Тут її немає.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_35_a_01,Сьогодні в повітрі щось інакше. На смак як надія. Я це ненавиджу.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_35_c_01,Ти пошкодуєш. Воно на смак як попіл кольору веселки.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_36_b_01,Я відмовляюся плекати марні надії. Це відрізняє мене від інших.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_36_d_01,Чекай і дивись.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_37_b_01,Миру серед зірок не існує.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_37_d_01,"Вони залишилися тим, чим і були: попелом на вітрі."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_38_b_01,Це не нам вирішувати.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_38_d_01,Це не одне й те саме.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_40_b_01,"Який прагматизм! Може, бажаєте ще чогось, поки ми потураємо ілюзіям?"
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_40_d_01,У своїх фантазіях варто мітити вище.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_41_a_01,Ви... занадто гучні.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_41_c_01,Я б погодилася... якби ви поводилися тихіше.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_41_e_01,[Зітхання]
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_42_a_01,Ти добрий боєць. За іншої долі ти міг би стати героєм.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_42_c_01,Велика несправедливість.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_43_a_01,"Ти вмієш убивати. Можливо, зможеш мене чогось навчити."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_43_c_01,"Чи хочу я знати, чого саме?"
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_44_a_01,Ця місія затягується.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_44_c_01,Не бажаєте висунути конкретне звинувачення.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_45_a_01,Цей загін приховує багато таємниць. Це не викликає довіри.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_45_c_01,Але на чиїй службі?
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_46_b_01,"Це відчай тих, чия година настала."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_46_d_01,Саме це я й мала на увазі. Зробімо це правдою.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_48_b_01,Цикл смерті та суду нескінченний. Він може дезорієнтувати непідготовлених.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_48_d_01,"Це було і так, І ні."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_49_b_01,"На мій превеликий жаль, я це пропустила."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_49_d_01,Ні.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_50_b_01,Вершити правосуддя над цими порушниками закону — найвища форма самореалізації.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_50_d_01,"Тягар, який я нестиму з великим сумом."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_51_a_01,Ви не марнуєте слів.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_51_c_01,"Це риса, що заслуговує на повагу."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_52_a_01,"Ваша точність, на мою думку... гідна захоплення."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_52_c_01,Так і має бути.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_53_a_01,Ти не належиш до цих відкинутих.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_53_c_01,"Можливо, з часом."
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_55_a_01,Ти мене вражаєш. І я не кидаюся такими словами.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_55_c_01,Яка саме частина?
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_57_b_01,Аби лиш ми досягли більшого успіху.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_57_d_01,Шлях пролягав перед нами обома. Перший крок був за тобою.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_58_b_01,Зміна уніформи могла б із цим допомогти.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_58_d_01,Краще б він був простим. Той не виглядає надто кмітливим.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_59_b_01,Смерть. Завжди смерть.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_59_d_01,Це і був мій намір.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_60_b_01,Це єдиний спосіб досягти успіху. Особливо в цих краях.
loc_adamant_female_b__adamant_female_b_veteran_bonding_conversation_60_d_01,Воістину висока нагорода.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_01_a_01,Ти — простак.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_01_c_01,Принаймні я можу змінити свої манери.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_02_a_01,Ти не можеш стояти на місці? Це якась хвороба?
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_02_c_01,Краще спершу їх перебити.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_03_a_01,Це ще не кінець. Ніколи не кінець.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_03_c_01,Обміркуй це. Тебе це справді втішає?
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_04_a_01,"З вашою здатністю до міркування, з вас вийшов би чудовий маршал."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_04_c_01,"Якщо ви це так сприймаєте, я його охоче висловлюю."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_05_a_01,Ви прямолінійні. Іноді це заслуговує на повагу.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_05_c_01,Краще перестрахуватися.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_06_b_01,"Я ЗАВЖДИ маю рацію, коли так роблю."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_06_d_01,"Я певна, їм це сподобається."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_07_b_01,Багато разів. Винні майстерно приховують свої злочини.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_07_d_01,"О, так. Який же ви обмежений."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_08_b_01,Поки я дихаю — ні.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_08_d_01,"Як і компанія, в якій ви хочете, щоб я співала."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_09_b_01,"Так, доки я вважатиму, що ви гідні підтримки."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_09_d_01,А страта товаришів не має жодного стосунку до гідності обов'язку.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_10_b_01,Я нічого не відчуваю. Лише попіл у серці та лід у жилах.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_10_d_01,"Не з тих причин, що ви могли б очікувати."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_12_a_01,"У тебе такий вигляд, ніби ти не хочеш тут бути."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_12_c_01,Цілком згодна.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_13_a_01,"Я чула, ви вважаєте себе невинними за всіма звинуваченнями."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_13_c_01,Дякую за зізнання. Я обов'язково його запротоколюю.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_14_a_01,Служба в Ордо Єретикус тобі личить.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_14_c_01,"Чи для того, щоб психоз отримав офіційне схвалення?"
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_15_a_01,Вам тут саме місце. Не уявляю вас у пристойному товаристві.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_15_c_01,"Тягар, який я несу без скарг."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_16_b_01,"Тут повсюди відкриті гробниці. Десять мільйонів гниючих тіл, і буде ще більше."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_16_d_01,Прошу. Подумай про сморід.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_17_b_01,"Яка різниця, аби вони померли?"
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_17_d_01,Принаймні так швидше.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_18_b_01,"Я задоволена своєю здатністю робити і те, і інше."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_18_d_01,Це навряд чи МОЯ проблема.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_19_b_01,У цьому я не маю жодних сумнівів.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_19_d_01,"Тоді тобі, ймовірно, буде дуже, дуже нудно."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_20_b_01,Хіба мені потрібна причина?
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_20_d_01,"Я не впевнена, що це щось насправді змінить."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_21_a_01,Відійди від мене. Ти висмоктуєш усе повітря.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_21_c_01,Пихатість мене бентежить.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_22_a_01,"У тебе знову цей погляд. Подумай двічі, перш ніж читати мені нотації."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_22_c_01,"Можливо, справа у твоєму тоні. Спробуй його змінити."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_23_a_01,"Мені здалося, чи в тебе тремтіла рука?"
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_23_c_01,Як абсолютно нормально.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_23_e_01,Вона спокійна. Як і я.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_24_a_01,Ця місія триває вічність. [Зітхання]
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_24_c_01,Не варто робити припущень щодо моєї радості.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_25_a_01,Я не вражена нашим прогресом.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_25_c_01,І я постаріла разом з нею.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_26_b_01,Я залишаю лідерство хвалькам і солдафонам на кшталт комісара Дукейна.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_26_d_01,"Сумніваюся, що багато хто погодиться."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_27_b_01,"І якби я цього потребувала, ти б дізнався про це першим."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_27_d_01,"Сподіваюся, ти терплячий."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_28_b_01,"Що ти там собі ДУМАЄШ, що бачив, — це твоя справа."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_28_d_01,"Це єдиний раз, коли люди дають тобі спокій... принаймні, я так думала."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_29_b_01,"Вона ставить себе вище за інших. Лідерство — це щось більше, ніж просто верховенство."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_29_d_01,"Шкода, що не всі це розуміють."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_30_b_01,Це була перевірка. І що з нею сталося?
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_30_d_01,Послідовність — чеснота.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_31_a_01,Це завдання — марна трата часу.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_31_c_01,Але нас послав не він. А Морроу.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_32_a_01,Масова різанина — це так... безособово.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_32_c_01,"Але, з того, що я бачила, — лише на мить."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_33_a_01,"Ще Законопорушники? Можна було б подумати, що вони вже навчилися не переходити нам дорогу."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_33_c_01,Мерці й справді чортівськи вперті.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_34_a_01,Я втомилася від цього. Краще обвалити шпилі й так здійснити масове правосуддя.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_34_c_01,Я й не збиралася їм казати.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_35_a_01,Чи є в мене час вислизнути й розвідати? Правосуддя не має бути прикутим до єдиного шляху.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_35_c_01,"Ти ВЗАГАЛІ розумієш контекст?.. Ні, дурне питання."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_36_b_01,Так і є. Хай цей м'ясний непотріб ним і вдавиться.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_36_d_01,Пощастило ж нам.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_37_b_01,І хай воно нам добре послужить... хоча я сумніваюся.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_37_d_01,"У тебе вузький світогляд... хоча, гадаю, я не повинна дивуватися."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_38_b_01,Для твоїх цілей вони є — і ПОВИННІ бути — одним і тим самим.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_38_d_01,"Це знання ж не варте твого життя, правда?"
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_39_b_01,З кожним важким кроком.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_39_d_01,Навряд чи.
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_40_b_01,"Ти бачиш те, що хочеш бачити. Я часто таке помічала у таких, як ти."
loc_adamant_female_b__adamant_female_b_zealot_bonding_conversation_40_d_01,Так. Наполягай на своєму. Це мене точно переконає.
loc_adamant_female_b__adamant_seen_killstreak_adamant_01,"Добряча десятина, Напарнику."
loc_adamant_female_b__adamant_seen_killstreak_adamant_02,"Ти є втіленням правосуддя, Напарнику!"
loc_adamant_female_b__adamant_seen_killstreak_adamant_03,"То ти хочеш щось довести, Напарнику?"
loc_adamant_female_b__adamant_seen_killstreak_adamant_04,"Не поспішай, Напарнику. Ця дорога довга."
loc_adamant_female_b__adamant_seen_killstreak_broker_01,"Гадаю, це вражає — як для Злочинця."
loc_adamant_female_b__adamant_seen_killstreak_broker_02,Для Злочинця вбивати — природно.
loc_adamant_female_b__adamant_seen_killstreak_broker_03,Злочинець нарешті робить свою справу!
loc_adamant_female_b__adamant_seen_killstreak_broker_04,"Отже, ти таки здатен на щось корисне, Злочинцю?"
loc_adamant_female_b__adamant_seen_killstreak_ogryn_01,"Чудова робота, Бегемот!"
loc_adamant_female_b__adamant_seen_killstreak_ogryn_02,"Гляньте, що витворяє огрин!"
loc_adamant_female_b__adamant_seen_killstreak_ogryn_03,Огрин показує чудовий приклад!
loc_adamant_female_b__adamant_seen_killstreak_ogryn_04,Гляньте на огрина. Оце я розумію різанина!
loc_adamant_female_b__adamant_seen_killstreak_psyker_01,Псайкер все-таки може бути корисним!
loc_adamant_female_b__adamant_seen_killstreak_psyker_02,Відповідальність? Не сьогодні! Сьогодні ти – рука Закону!
loc_adamant_female_b__adamant_seen_killstreak_psyker_03,"Я ніколи не думав, що скажу це, але ми можемо повчитися у цього псайкера!"
loc_adamant_female_b__adamant_seen_killstreak_psyker_04,Псайкер може й справді виявитися компетентним!
loc_adamant_female_b__adamant_seen_killstreak_veteran_01,"Чудова робота, ветеран!"
loc_adamant_female_b__adamant_seen_killstreak_veteran_02,"Ти вершиш правосуддя, як людина, яка народилася для цього, ветеране!"
loc_adamant_female_b__adamant_seen_killstreak_veteran_03,"Твої зусилля виставляють мене в поганому світлі, призовник."
loc_adamant_female_b__adamant_seen_killstreak_veteran_04,"Ти – майстер смерті, призовник."
loc_adamant_female_b__adamant_seen_killstreak_zealot_01,Божевільний погляд та кількість трупів. Ти справжній бузувір.
loc_adamant_female_b__adamant_seen_killstreak_zealot_02,"Гнівайся скільки хочеш, бузувіре. Я не можу сперечатися з результатами!"
loc_adamant_female_b__adamant_seen_killstreak_zealot_03,Бузувір сповнений цілеспрямованості.
loc_adamant_female_b__adamant_seen_killstreak_zealot_04,"Я можу посперечатися з твоїми манерами, Роспалювачу, але не з результатами."
loc_adamant_female_b__adamant_start_revive_adamant_01,"Непохитність, пам'ятаєш?"
loc_adamant_female_b__adamant_start_revive_adamant_02,"Покажи приклад, Напарнику."
loc_adamant_female_b__adamant_start_revive_adamant_03,Серйозно? Ти мене розчаровуєш.
loc_adamant_female_b__adamant_start_revive_adamant_04,Ти не можеш залишатися тут.
loc_adamant_female_b__adamant_start_revive_adamant_05,Я очікувала від тебе кращого.
loc_adamant_female_b__adamant_start_revive_adamant_06,Дорога продовжується. Повертайся на неї.
loc_adamant_female_b__adamant_start_revive_broker_01,Жалюгідно.
loc_adamant_female_b__adamant_start_revive_broker_02,"Не знаю, чому я очікувала кращого."
loc_adamant_female_b__adamant_start_revive_broker_03,"Це найкраще, що має Конклав?"
loc_adamant_female_b__adamant_start_revive_broker_04,Ти не можеш залишатися тут.
loc_adamant_female_b__adamant_start_revive_broker_05,Таке розчарування.
loc_adamant_female_b__adamant_start_revive_ogryn_01,"Підіймайся, Велетне. Ще одна сутичка чекає."
loc_adamant_female_b__adamant_start_revive_ogryn_02,Підіймайся на ноги. Ти ще можеш послужити.
loc_adamant_female_b__adamant_start_revive_ogryn_03,"Ти нічого не досягнеш, лежачи тут."
loc_adamant_female_b__adamant_start_revive_ogryn_04,Бегемот повинен проявляти більше стійкості.
loc_adamant_female_b__adamant_start_revive_ogryn_05,"Не можна лежати, поки є робота, яку потрібно виконати."
loc_adamant_female_b__adamant_start_revive_ogryn_06,Ледачий. Просто як оґрин.
loc_adamant_female_b__adamant_start_revive_psyker_01,Ти дійсно ганьба.
loc_adamant_female_b__adamant_start_revive_psyker_02,"Жалюгідно. Ти можеш хоча б удати, що намагаєшся?"
loc_adamant_female_b__adamant_start_revive_psyker_03,Я повинна цілий день цим займатися?
loc_adamant_female_b__adamant_start_revive_psyker_04,Нездари завжди потребують підтримки.
loc_adamant_female_b__adamant_start_revive_psyker_05,Ти нікчемна душа.
loc_adamant_female_b__adamant_start_revive_psyker_06,"Припини підводити команду, нездаро."
loc_adamant_female_b__adamant_start_revive_veteran_01,"Вставай та служи, призовнику."
loc_adamant_female_b__adamant_start_revive_veteran_02,"Твій обов'язок кличе, призовнику."
loc_adamant_female_b__adamant_start_revive_veteran_03,"Я думала, що Гвардія вміє воювати."
loc_adamant_female_b__adamant_start_revive_veteran_04,"Це найкраще, що ти можеш?"
loc_adamant_female_b__adamant_start_revive_veteran_05,Я від самого початку вважала тебе ледарем.
loc_adamant_female_b__adamant_start_revive_veteran_06,Підіймайся. Є що робити.
loc_adamant_female_b__adamant_start_revive_zealot_01,Прийми свою віру та стань на ноги.
loc_adamant_female_b__adamant_start_revive_zealot_02,Настав час повернутися до боротьби.
loc_adamant_female_b__adamant_start_revive_zealot_03,"Бачу, твоє полум’я згасло."
loc_adamant_female_b__adamant_start_revive_zealot_04,Справжній вогненосець має горіти яскравіше.
loc_adamant_female_b__adamant_start_revive_zealot_05,"У бій, вогненосець. Твоя сила повернеться."
loc_adamant_female_b__adamant_start_revive_zealot_06,Боротьба триває. Приєднуйся до неї.
loc_adamant_female_b__adamant_to_adamant_bonding_conversation_116_b_01,"Мої бажання не мають значення. У будь-якому разі, шлях паломника не для мене."
loc_adamant_female_b__adamant_to_adamant_bonding_conversation_116_d_01,Я б не витримала натовпу. Я ненавиджу людей.
loc_adamant_female_b__adamant_to_adamant_bonding_conversation_117_b_01,Ти здивований? Розвіддані завжди хибні.
loc_adamant_female_b__adamant_to_adamant_bonding_conversation_117_d_01,Це параноя навіть за твоїми мірками.
loc_adamant_female_b__adamant_to_adamant_bonding_conversation_118_b_01,"Щойно єресь пускає коріння, вона поширюється зі швидкістю думки. Ти це знаєш."
loc_adamant_female_b__adamant_to_adamant_bonding_conversation_118_d_01,Дуже ймовірно.
loc_adamant_female_b__adamant_to_adamant_bonding_conversation_119_b_01,[З болем] Це минеться. Я тут не помру.
loc_adamant_female_b__adamant_to_adamant_bonding_conversation_119_d_01,[З болем] Побачимо.
loc_adamant_female_b__adamant_to_adamant_bonding_conversation_120_b_01,Найімовірніше. Більшість такі.
loc_adamant_female_b__adamant_to_adamant_bonding_conversation_120_d_01,Увесь цинізм такий.
loc_adamant_female_b__adamant_to_adamant_bonding_conversation_21_b_01,"Маєш сили цитувати Закон — значить, б'єшся недостатньо завзято."
