"key","value"
"loc_veteran_female_b__lore_era_indomitus_one_a_01","Never had much love for Cadia, but wouldn't wish that on anyone."
"loc_veteran_female_b__lore_era_indomitus_one_a_02","I'll be honest, when Cadia fell I thought it was game over."
"loc_veteran_female_b__lore_era_indomitus_one_a_03","Never thought I'd live to see Cadia fall."
"loc_veteran_female_b__lore_era_indomitus_one_a_04","Cadia... gone. Doesn't seem real."
"loc_veteran_female_b__lore_era_indomitus_one_b_01","They say the death toll was so high it birthed the Great Rift. How's that even work?"
"loc_veteran_female_b__lore_era_indomitus_one_b_02","Seems karking impossible."
"loc_veteran_female_b__lore_era_indomitus_one_c_01","Things must be bad if Guilliman is back."
"loc_veteran_female_b__lore_era_indomitus_one_c_02","They say Abaddon's armada was endless. Somehow the navy turned 'em back."
"loc_veteran_female_b__lore_era_indomitus_three_b_01","You all had the nightmares, right? The same nightmare..."
"loc_veteran_female_b__lore_era_indomitus_three_b_02","Even I felt it, and I don't have a psychic bone in my body."
"loc_veteran_female_b__lore_era_indomitus_three_c_01","Hear the Emperor needs more soul-bindings these days. Good timing, I guess."
"loc_veteran_female_b__lore_era_indomitus_three_c_02","Karking witches are nothing but trouble..."
"loc_veteran_female_b__lore_era_indomitus_two_b_01","I'm just glad I'm Terran-side, after what I've heard."
"loc_veteran_female_b__lore_era_indomitus_two_b_02","Hear they got themselves all kinds of xenos trouble in the Dark Imperium."
"loc_veteran_female_b__lore_era_indomitus_two_c_01","But that's what Guilliman is fighting for. Reunification."
"loc_veteran_female_b__lore_era_indomitus_two_c_02","Better hope the Indomitus Crusade is successful, or millions of worlds will be lost."
"loc_veteran_female_b__lore_grendyl_four_b_01","Yeah. The Mourningstar's proper crowded."
"loc_veteran_female_b__lore_grendyl_four_b_02","I've given up counting. So many new faces. So few of them worth remembering."
"loc_veteran_female_b__lore_grendyl_four_c_01","Long as they keep their thieving hands to themselves ..."
"loc_veteran_female_b__lore_grendyl_four_c_02","The hard part's gonna be finding out which ones are lousy at Darktown Whist before word gets around."
"loc_veteran_female_b__lore_grendyl_one_a_01","Who even is Grendyl, do you reckon? I've never seen more than that hologram."
"loc_veteran_female_b__lore_grendyl_one_a_02","Grendyl's keeping secrets ... that much is a dead cert."
"loc_veteran_female_b__lore_grendyl_one_a_03","I doubt Grendyl's telling us everything. Or even a part of everything."
"loc_veteran_female_b__lore_grendyl_one_a_04","Grendyl loves being mysterious, eh? Show off."
"loc_veteran_female_b__lore_grendyl_one_b_01","I don't trust someone if I've not seen their eyes."
"loc_veteran_female_b__lore_grendyl_one_b_02","Hiding behind that hologram's not exactly a way to win trust."
"loc_veteran_female_b__lore_grendyl_one_c_01","Let's just hope we're not being set up ..."
"loc_veteran_female_b__lore_grendyl_one_c_02","I feel like a skeg-rat in a maze, and I don't like it."
"loc_veteran_female_b__lore_grendyl_three_b_01","Probably got other stuff going on."
"loc_veteran_female_b__lore_grendyl_three_b_02","Running some racket elsewhere, I shouldn't wonder."
"loc_veteran_female_b__lore_grendyl_three_c_01","Rannick and Zola seem to have things in hand here."
"loc_veteran_female_b__lore_grendyl_three_c_02","It's not like we're not short of Grendyl's ... underlings."
"loc_veteran_female_b__lore_grendyl_two_b_01","What does it matter? Or are you planning to refuse service if you're wrong?"
"loc_veteran_female_b__lore_grendyl_two_b_02","Long as he's not a maniac, I couldn't much care either way."
"loc_veteran_female_b__lore_grendyl_two_c_01","Why the speculation? Grendyl could be a chatty servitor for all we know?"
"loc_veteran_female_b__lore_grendyl_two_c_02","I'm not sure Grendyl's even real. Could all be smoke and mirrors on Rannick's part."
"loc_veteran_female_b__lore_hadron_four_b_01","Yeah. Clear as mud, Big Man."
"loc_veteran_female_b__lore_hadron_four_b_02","You're having a laugh, ain't you?"
"loc_veteran_female_b__lore_hadron_four_c_01","Ah, the Ogryn's going off the tone, not the words. Like I do with Morrow."
"loc_veteran_female_b__lore_hadron_four_c_02","Well, so long as Big Man's happy, where's the harm?"
"loc_veteran_female_b__lore_hadron_one_a_01","Hadron's a bit disturbing, ain't she?"
"loc_veteran_female_b__lore_hadron_one_a_02","Hadron ... Anyone else a bit creeped out by that voice of hers?"
"loc_veteran_female_b__lore_hadron_one_a_03","I always feel like the Tech-Priest's taking inventory whenever she looks at me."
"loc_veteran_female_b__lore_hadron_one_a_04","I get the shivers whenever the Tech-Priest looks in my direction."
"loc_veteran_female_b__lore_hadron_one_b_01","I know what you mean. I'm not sure she's used to people."
"loc_veteran_female_b__lore_hadron_one_b_02","She does look at me funny, now that you mention it."
"loc_veteran_female_b__lore_hadron_one_c_01","I reckon she wants to put a machine in my brain, and I'm not having that!"
"loc_veteran_female_b__lore_hadron_one_c_02","Just don't let her near me while I'm sleeping, you hear?"
"loc_veteran_female_b__lore_hadron_three_b_01","Picking away at secrets, were you? Naughty."
"loc_veteran_female_b__lore_hadron_three_b_02","Want to watch yourself. Snooping like that gets you shot."
"loc_veteran_female_b__lore_hadron_three_c_01","I wish I could read minds. It'd keep the boredom at bay."
"loc_veteran_female_b__lore_hadron_three_c_02","Don't ever change, Witch. You make me look like a good soldier. Me!"
"loc_veteran_female_b__lore_hadron_two_b_01","I don't know ... She still sounds pretty human. Not like some of the rest."
"loc_veteran_female_b__lore_hadron_two_b_02","Maybe ... Though most of the old Tech-Priests sound more ... machine-y."
"loc_veteran_female_b__lore_hadron_two_c_01","I'll not make old bones. I guarantee that."
"loc_veteran_female_b__lore_hadron_two_c_02","I can't quibble. Me, I should've died years ago."
"loc_veteran_female_b__lore_hallowette_four_b_01","I saw that. Don't think it's the life for me."
"loc_veteran_female_b__lore_hallowette_four_b_02","From what I hear, them folks don't live long. Karking death sentence."
"loc_veteran_female_b__lore_hallowette_four_c_01","Trust me, you don't want anything to do with her."
"loc_veteran_female_b__lore_hallowette_four_c_02","Keep your distance, that's what I reckon. Mug's game."
"loc_veteran_female_b__lore_hallowette_one_a_01","That Commodore's a piece of work, ain't she?"
"loc_veteran_female_b__lore_hallowette_one_a_02","The Commodore's not someone you want to cross, trust me."
"loc_veteran_female_b__lore_hallowette_one_a_03","I'd think twice before swindling Commodore Hallowette."
"loc_veteran_female_b__lore_hallowette_one_a_04","I'm gonna take care to keep the Commodore sweet, if you follow?"
"loc_veteran_female_b__lore_hallowette_one_b_01","Go on, spill. I always like a cautionary tale."
"loc_veteran_female_b__lore_hallowette_one_b_02","Oh, gossip. I like a bit of gossip."
"loc_veteran_female_b__lore_hallowette_one_c_01","Brunt walks in mortal fear of her. I don't want to know why."
"loc_veteran_female_b__lore_hallowette_one_c_02","Brunt's terrified of her - you can see it in the big lug's face."
"loc_veteran_female_b__lore_hallowette_three_b_01","Maybe she wants to haggle? I'd certainly like to see you try."
"loc_veteran_female_b__lore_hallowette_three_b_02","Quit karking moaning. Woman's just trying to hustle. Nowt wrong with that."
"loc_veteran_female_b__lore_hallowette_three_c_01","Someone's always profiting off the likes of us. Just accept it. You'll be happier."
"loc_veteran_female_b__lore_hallowette_three_c_02","Dog eat dog, even aboard the Mourningstar, and Hallowette has pretty big teeth."
"loc_veteran_female_b__lore_hallowette_two_b_01","Don't take this wrong, but I don't come to you for character references."
"loc_veteran_female_b__lore_hallowette_two_b_02","So you don't like her? I do."
"loc_veteran_female_b__lore_hallowette_two_c_01","What about the fact the crew are terrified of her? Did you notice that?"
"loc_veteran_female_b__lore_hallowette_two_c_02","The crew don't have a bad word to say about her. They just sort ... go quiet and stride off. Odd."
"loc_veteran_female_b__lore_hive_cities_four_b_01","Powdered, soft-handed karkers. You wouldn't like 'em."
"loc_veteran_female_b__lore_hive_cities_four_b_02","Somebody has to keep the scum in line, right? They live up top."
"loc_veteran_female_b__lore_hive_cities_four_c_01","Only way lowborns get to the spire is as sport in a fighting pit."
"loc_veteran_female_b__lore_hive_cities_four_c_02","If only you saw what these Highborns call ""entertainment""..."
"loc_veteran_female_b__lore_hive_cities_one_a_02","Life's tough in the lower hive. S'why there's so many gangers."
"loc_veteran_female_b__lore_hive_cities_one_a_04","Karking hive gangs..."
"loc_veteran_female_b__lore_hive_cities_one_b_01","Crime around here is out of control."
"loc_veteran_female_b__lore_hive_cities_one_b_02","Never mind the grunts. It's the bosses you gotta watch out for."
"loc_veteran_female_b__lore_hive_cities_one_c_01","Gets worse the lower down the hive you go."
"loc_veteran_female_b__lore_hive_cities_one_c_02","Get in with the right sort and there's creds to be made... So I'm told."
"loc_veteran_female_b__lore_hive_cities_three_b_01","Spiresiders don't do too bad. Downsiders are another story."
"loc_veteran_female_b__lore_hive_cities_three_b_02","You don't survive in the lower hive by staying on the straight and narrow. Trust me."
"loc_veteran_female_b__lore_hive_cities_three_c_01","The gambling's good in Tertium. Or so I'm told..."
"loc_veteran_female_b__lore_hive_cities_three_c_02","Hear they distil a decent bottle of joiliq in Tertium. Not that I partake, you understand."
"loc_veteran_female_b__lore_hive_cities_two_b_01","We're not here to save souls. We're here to protect vital resources."
"loc_veteran_female_b__lore_hive_cities_two_b_02","Why do you think we're here, Priest? Can't let the enemy control vital assets."
"loc_veteran_female_b__lore_hive_cities_two_c_01","It's gonna be a long road getting the manufactorums up and running again."
"loc_veteran_female_b__lore_hive_cities_two_c_02","Be a while before the metalfabs are back to capacity, if ever."
"loc_veteran_female_b__lore_imperium_four_b_01","Think they'd ring the Bell of Lost Souls for us?"
"loc_veteran_female_b__lore_imperium_four_b_02","Trust me, the Bell of Lost Souls ain't ringing for us."
"loc_veteran_female_b__lore_imperium_four_c_01","Like they'll even notice us."
"loc_veteran_female_b__lore_imperium_four_c_02","In my experience, heroes get you killed."
"loc_veteran_female_b__lore_imperium_one_a_01","You ever think about Terra? Wonder what it's like."
"loc_veteran_female_b__lore_imperium_one_a_03","Heard the boss going on about Terra. What do you think it's like there?"
"loc_veteran_female_b__lore_imperium_one_a_04","Reckon Terra is all it's cracked up to be?"
"loc_veteran_female_b__lore_imperium_one_b_01","Never seen it. Never even met anyone who's seen it."
"loc_veteran_female_b__lore_imperium_one_b_02","Who cares? Likes of us will never get to see it."
"loc_veteran_female_b__lore_imperium_one_c_01","Be good to know what we're fighting for, I guess."
"loc_veteran_female_b__lore_imperium_one_c_02","Reckon we'd just end up disappointed."
"loc_veteran_female_b__lore_imperium_three_b_01","Without the Military Tithe, I wouldn't be here."
"loc_veteran_female_b__lore_imperium_three_b_02","I got tithed. Most Guard did. Just how it is."
"loc_veteran_female_b__lore_imperium_three_c_01","Administratum quill-pushers gotta justify their jobs."
"loc_veteran_female_b__lore_imperium_three_c_02","I pity the governor who doesn't pay up."
"loc_veteran_female_b__lore_imperium_two_b_01","How come every one I'm assigned to is a karking cesspit?"
"loc_veteran_female_b__lore_imperium_two_b_02","Doubt they'll miss this one, push comes to shove."
"loc_veteran_female_b__lore_imperium_two_c_01","They're mostly flattened after we're done."
"loc_veteran_female_b__lore_imperium_two_c_02","Always leave 'em in worse shape than they started."
"loc_veteran_female_b__lore_inquisition_four_c_01","Wouldn't mind some of their gear though. Vindicare rifles... [whistles]"
"loc_veteran_female_b__lore_inquisition_four_c_02","They get the best wargear, I'll give 'em that."
"loc_veteran_female_b__lore_inquisition_one_a_01","Wonder how you'd Exterminatus Atoma? Theoretically speaking."
"loc_veteran_female_b__lore_inquisition_one_a_03","Exterminatus... That's what I'd like to see."
"loc_veteran_female_b__lore_inquisition_one_b_01","I'd go for virus bombs. Leave the manufactorums intact."
"loc_veteran_female_b__lore_inquisition_one_b_02","Reckon Life-Eater virus bombs would do the trick."
"loc_veteran_female_b__lore_inquisition_one_c_01","Never gonna happen. Atoma's too valuable."
"loc_veteran_female_b__lore_inquisition_one_c_02","Be crazy to blow up all these manufactorums."
"loc_veteran_female_b__lore_inquisition_three_b_01","Comes in handy... now and then."
"loc_veteran_female_b__lore_inquisition_three_b_02","Nice being on this side of the law for a change."
"loc_veteran_female_b__lore_inquisition_three_c_01","See, I never realised the Lex Imperialis was... open to interpretation."
"loc_veteran_female_b__lore_inquisition_three_c_02","Never much cared for the Lex Imperialis anyway."
"loc_veteran_female_b__lore_inquisition_two_b_02","Creed's swagger... Here we go again."
"loc_veteran_female_b__lore_inquisition_two_c_01","Ordo Xenos would've been my first choice. Honest fighting."
"loc_veteran_female_b__lore_inquisition_two_c_02","Lot of sneaking about though. Not like in the Ordo Xenos."
"loc_veteran_female_b__lore_lost_history_four_b_01","They say it sits on a mountain of machinery... Who knows?"
"loc_veteran_female_b__lore_lost_history_four_b_02","How does anything work? Best ask an Enginseer."
"loc_veteran_female_b__lore_lost_history_four_c_01","If it went wrong, nobody'd know how to fix it."
"loc_veteran_female_b__lore_lost_history_four_c_02","Let's just hope it keeps working, or we all kark it."
"loc_veteran_female_b__lore_lost_history_one_a_01","Solar Macharius... Now there was a soldier."
"loc_veteran_female_b__lore_lost_history_one_a_03","You all know the legend of Solar Macharius? Great soldier. Great man."
"loc_veteran_female_b__lore_lost_history_one_a_04","All the lessons we could've learned from Solar Macharius... So much forgotten."
"loc_veteran_female_b__lore_lost_history_one_b_01","So many worlds reclaimed. Made the Imperium what it is today."
"loc_veteran_female_b__lore_lost_history_one_b_02","Ah yeah... The voyages of Macharius and the Lord of Light!"
"loc_veteran_female_b__lore_lost_history_one_c_01","Died of jungle fever, after such a glorious campaign."
"loc_veteran_female_b__lore_lost_history_one_c_02","Survived all them wars just to die of fever."
"loc_veteran_female_b__lore_lost_history_three_b_01","True. All our best wargear comes from the Age of Technology."
"loc_veteran_female_b__lore_lost_history_three_b_02","Might be onto something there, Witch."
"loc_veteran_female_b__lore_lost_history_three_c_01","These history lessons gonna help us right now? Didn't think so."
"loc_veteran_female_b__lore_lost_history_three_c_02","Focus on the here and now. Might be dead tomorrow."
"loc_veteran_female_b__lore_lost_history_two_b_01","That when Goge Vandire almost brought down the Ministorum?"
"loc_veteran_female_b__lore_lost_history_two_b_02","I think things are quite bad enough right now, thanks."
"loc_veteran_female_b__lore_lost_history_two_c_01","The Adeptus Custodes took their sweet time bringing down Vandire."
"loc_veteran_female_b__lore_lost_history_two_c_02","They say the Adeptus Custodes were slow to act. Still not lived it down."
"loc_veteran_female_b__lore_melk_four_b_01","Easy said. Harder proved."
"loc_veteran_female_b__lore_melk_four_b_02","I thought we all were. I thought that was the point?"
"loc_veteran_female_b__lore_melk_four_c_01","There's no one better placed to run a few scores and all."
"loc_veteran_female_b__lore_melk_four_c_02","Bet he's running a racket. Wonder if he wants some help?"
"loc_veteran_female_b__lore_melk_one_a_01","I'm a patient soul, but Melk really winds me up."
"loc_veteran_female_b__lore_melk_one_a_02","Melk'd test the patience of a saint, and I'm no saint."
"loc_veteran_female_b__lore_melk_one_a_03","Wish we could harness Melk's arrogance as a weapon. War'd be over in three days."
"loc_veteran_female_b__lore_melk_one_a_04","Not sure I can take much more of Melk. Insufferable karker."
"loc_veteran_female_b__lore_melk_one_b_01","That would be Sir Darius Melk, Holder of the Endless March and Warden of the Crux Mortem?"
"loc_veteran_female_b__lore_melk_one_b_02","I don't know a ""Melk"". But I do know a Most Beneficent Lord Darius Melk. That him?"
"loc_veteran_female_b__lore_melk_one_c_01","Oh ... stick it where the sun don't shine ..."
"loc_veteran_female_b__lore_melk_one_c_02","That's right. Laugh it up. I'll not forget."
"loc_veteran_female_b__lore_melk_three_b_01","Really? I knew I liked him."
"loc_veteran_female_b__lore_melk_three_b_02","Is that so? He doesn't look the sort."
"loc_veteran_female_b__lore_melk_three_c_01","I'll have to ply him with liquor, see what slithers loose."
"loc_veteran_female_b__lore_melk_three_c_02","I'm sure there's a way to exploit - I mean - empathise with the poor old coot."
"loc_veteran_female_b__lore_melk_two_b_01","Really? Perish the thought."
"loc_veteran_female_b__lore_melk_two_b_02","Now, why ever would he do that?"
"loc_veteran_female_b__lore_melk_two_c_01","[Laughter]"
"loc_veteran_female_b__lore_melk_two_c_02","Oh, the look on your face!"
"loc_veteran_female_b__lore_morrow_four_b_01","Had that happen to a mate of mine. Commissar shot him through the eye and burned the remains."
"loc_veteran_female_b__lore_morrow_four_b_02","Makes my skin crawl just thinking about it."
"loc_veteran_female_b__lore_morrow_four_c_01","You know, I don't think I've ever seen him eat ... Maybe he's metal all the way through?"
"loc_veteran_female_b__lore_morrow_four_c_02","Don't know how you can believe it. I mean, think of that nice welcoming manner of his ... Oh ... wait ..."
"loc_veteran_female_b__lore_morrow_one_a_01","So the story goes, Morrow was part of nobbling old Huron Blackheart, back in the day."
"loc_veteran_female_b__lore_morrow_one_a_02","Got another nutty rumour doing the rounds - claims that Morrow fought the Tyrant of Badab."
"loc_veteran_female_b__lore_morrow_one_a_03","Got another bit of rumour for you: Morrow was at Badab. Huron Blackheart and all that."
"loc_veteran_female_b__lore_morrow_one_a_04","I heard that Morrow fought at Badab. You know, against Lugft... Lufgt ... Huron Blackheart."
"loc_veteran_female_b__lore_morrow_one_b_01","Sounds like another tall tale to me."
"loc_veteran_female_b__lore_morrow_one_b_02","Pull the other one, would you?"
"loc_veteran_female_b__lore_morrow_one_c_01","The more I hear around here, the less I believe."
"loc_veteran_female_b__lore_morrow_one_c_02","Don't worry ... If you like stories, you're gonna love some of mine."
"loc_veteran_female_b__lore_morrow_three_b_01","Yeah. And I like a good story as much as the next sucker."
"loc_veteran_female_b__lore_morrow_three_b_02","I like a bit of mystery. In moderation."
"loc_veteran_female_b__lore_morrow_three_c_01","Doesn't make the man more impressive, that's the main thing. Just makes someone a liar."
"loc_veteran_female_b__lore_morrow_three_c_02","Bah! The Mourningstar runs on rumour. Try not to worry about it."
"loc_veteran_female_b__lore_morrow_two_b_01","Load of rot! That's centuries back."
"loc_veteran_female_b__lore_morrow_two_b_02","Does he look two hundred and fifty plus years old to you?"
"loc_veteran_female_b__lore_morrow_two_c_01","The Myth of Morrow, eh? I'm not signing up for that."
"loc_veteran_female_b__lore_morrow_two_c_02","Even if that were true, why's he still alive and everyone else dead, eh?"
"loc_veteran_female_b__lore_mourningstar_one_b_01","Packs a punch, despite her size. Can't say fairer than that."
"loc_veteran_female_b__lore_mourningstar_one_b_02","Right little scrapper, ain't she? Lots of odd tech hidden away too."
"loc_veteran_female_b__lore_mourningstar_one_c_01","She ain't exactly standard pattern, from what I've seen ... not that I care."
"loc_veteran_female_b__lore_mourningstar_one_c_02","Bears her scars well. Let's just hope they don't split and spit us out into the void."
"loc_veteran_female_b__lore_rannick_four_b_01","You expect folk like him to get their hands dirty? He'd faint at the sight of blood."
"loc_veteran_female_b__lore_rannick_four_b_02","Gets his jollies sending others in to die, don't he?"
"loc_veteran_female_b__lore_rannick_four_c_01","Wouldn't mind seeing him in harm's way. Good for morale. Namely, mine."
"loc_veteran_female_b__lore_rannick_four_c_02","If we ever see him planetside, we'll know it's gotten real nasty."
"loc_veteran_female_b__lore_rannick_one_a_01","Whenever Rannick looks at me, I feel like he's sizing me up for ready burial."
"loc_veteran_female_b__lore_rannick_one_a_02","Rannick always seems surprised I'm still alive. Hurtful."
"loc_veteran_female_b__lore_rannick_one_a_03","Rannick's distant fellow, ain't he?"
"loc_veteran_female_b__lore_rannick_one_a_04","Never really sure where I stand with Rannick, if I'm honest."
"loc_veteran_female_b__lore_rannick_one_b_01","Having the Inquisitorial Seal so close gives a man swagger, and no mistake."
"loc_veteran_female_b__lore_rannick_one_b_02","He's arrogant, sure, but he's got much to be arrogant about."
"loc_veteran_female_b__lore_rannick_one_c_01","Thinks he's better than us, don't he? But you've gotta wonder where Grendyl found him."
"loc_veteran_female_b__lore_rannick_one_c_02","Long as he stays out of my way, we're golden."
"loc_veteran_female_b__lore_rannick_three_b_01","Certainly filling out those boots of his. Might be getting too big for them, in fact."
"loc_veteran_female_b__lore_rannick_three_b_02","Got the look of an ambitious man. Wonder how that's going down with his master?"
"loc_veteran_female_b__lore_rannick_three_c_01","I still don't trust him. I don't like his eyes."
"loc_veteran_female_b__lore_rannick_three_c_02","So what if he's going somewhere. You and me? We're going nowhere but an unmarked grave."
"loc_veteran_female_b__lore_rannick_two_b_01","So he doesn't bow and scrape like you do? Everyone worships in their own way."
"loc_veteran_female_b__lore_rannick_two_b_02","I reckon that's the Emperor's business. Not yours."
"loc_veteran_female_b__lore_rannick_two_c_01","He's still the boss. That's all that matters."
"loc_veteran_female_b__lore_rannick_two_c_02","He's in charge. We're in the ranks. You want to pick a fight with him, well ... it was almost nice knowing you."
"loc_veteran_female_b__lore_servitors_one_a_01","Don't much care for servitors. Creepy dead eyes and flat voices."
"loc_veteran_female_b__lore_servitors_one_a_02","I wish there weren't so many servitors on the Mourningstar. Creepy little karkers."
"loc_veteran_female_b__lore_servitors_one_a_03","Servitors are always watching, everywhere I karking go."
"loc_veteran_female_b__lore_servitors_one_a_04","Servitors ... I can't stand the nasty little karkers."
"loc_veteran_female_b__lore_servitors_one_b_01","Nasty little tech-zombies. All watching with their dead eyes."
"loc_veteran_female_b__lore_servitors_one_b_02","Can you not smell the grave whenever one lurches past?"
"loc_veteran_female_b__lore_servitors_one_c_01","You want to be careful. Misbehave, and Hadron'll hollow you out. You'll be one of them."
"loc_veteran_female_b__lore_servitors_one_c_02","As long as no one's eyeing me up for surgery ..."
"loc_veteran_female_b__lore_space_marines_four_b_01","I bet the Mechanicus has a hand in it."
"loc_veteran_female_b__lore_space_marines_four_b_02","Experiments. Dark experiments."
"loc_veteran_female_b__lore_space_marines_four_c_01","Wouldn't mind some power armour though, eh?"
"loc_veteran_female_b__lore_space_marines_four_c_02","Bet that power armour helps a bit, too."
"loc_veteran_female_b__lore_space_marines_one_a_01","Where's the karking Space Marines when you need 'em?"
"loc_veteran_female_b__lore_space_marines_one_a_02","About time the boss called in some Space Marines."
"loc_veteran_female_b__lore_space_marines_one_a_03","Karking Space Marines should be taking care of this."
"loc_veteran_female_b__lore_space_marines_one_a_04","How many have to die before we call in some Space Marines?"
"loc_veteran_female_b__lore_space_marines_one_b_01","Space Marines? Here? You'll be lucky."
"loc_veteran_female_b__lore_space_marines_one_b_02","You ever seen one close up? Inspiring, but... terrifying."
"loc_veteran_female_b__lore_space_marines_one_c_01","Imagine if they sent the Blood Angels... Things'd get messy."
"loc_veteran_female_b__lore_space_marines_one_c_02","They say one Space Marine's worth a hundred soldiers."
"loc_veteran_female_b__lore_space_marines_three_b_01","I'll believe it when I see it."
"loc_veteran_female_b__lore_space_marines_three_b_02","Yeah, yeah. Next you'll be saying Cadia didn't burn."
"loc_veteran_female_b__lore_space_marines_three_c_01","Now, Rogal Dorn... there was a Primarch."
"loc_veteran_female_b__lore_space_marines_three_c_02","Time'll tell if he makes a difference."
"loc_veteran_female_b__lore_space_marines_two_b_01","Just a load of squad designations, right?"
"loc_veteran_female_b__lore_space_marines_two_b_02","You should really get out more, Priest."
"loc_veteran_female_b__lore_space_marines_two_c_01","It split the Space Marine legions into chapters... big deal."
"loc_veteran_female_b__lore_space_marines_two_c_02","Don't know why you lot worship scraps of old parchment."
"loc_veteran_female_b__lore_the_emperor_four_b_01","He's a dead guy. So... Not great."
"loc_veteran_female_b__lore_the_emperor_four_b_02","Been dead ten thousand years. Can't be much of a looker."
"loc_veteran_female_b__lore_the_emperor_four_c_01","Maybe we'll find out for sure in the next life."
"loc_veteran_female_b__lore_the_emperor_four_c_02","Stow it. Best not tempt His wrath, eh."
"loc_veteran_female_b__lore_the_emperor_one_a_02","Does the Emperor give orders? Or is he just sort of... psychic."
"loc_veteran_female_b__lore_the_emperor_one_a_03","S'pose the Emperor must talk, right? Else how do we know his will?"
"loc_veteran_female_b__lore_the_emperor_one_b_01","He don't speak. Just sort of... thinks it."
"loc_veteran_female_b__lore_the_emperor_one_b_02","He's the original psyker. Don't need to speak."
"loc_veteran_female_b__lore_the_emperor_one_c_01","His orders come down from the High Lords of Terra, right?"
"loc_veteran_female_b__lore_the_emperor_one_c_02","Probably some karking psychic malarkey."
"loc_veteran_female_b__lore_the_emperor_three_b_01","Yeah, don't like to think about that too much."
"loc_veteran_female_b__lore_the_emperor_three_b_02","I mean... Does he literally eat them? Nasty..."
"loc_veteran_female_b__lore_the_emperor_three_c_01","No survival without fire. No fire without kindling."
"loc_veteran_female_b__lore_the_emperor_three_c_02","Survival of the fittest. Can't all be Astropaths."
"loc_veteran_female_b__lore_the_emperor_two_b_01","Yeah... When my time comes, just put me out of my misery."
"loc_veteran_female_b__lore_the_emperor_two_b_02","Golden Throne's just a fancy prison if you ask me."
"loc_veteran_female_b__lore_the_emperor_two_c_01","If he's planning on coming back, he's taking his sweet time."
"loc_veteran_female_b__lore_the_emperor_two_c_02","I put my faith in what I can see with my own eyes."
"loc_veteran_female_b__lore_the_warp_four_b_01","Try not to think about it, Big Man. It'll give you nightmares."
"loc_veteran_female_b__lore_the_warp_four_b_02","Ship go poof. Move real fast. Pop out somewhere else. Get it?"
"loc_veteran_female_b__lore_the_warp_four_c_01","Used to plug psykers into the engines. Don't think they do that anymore..."
"loc_veteran_female_b__lore_the_warp_four_c_02","Remember when they just plugged psykers into the engines? Good times."
"loc_veteran_female_b__lore_the_warp_one_a_01","[Ugh] My insides still haven't settled after my last Warp jump..."
"loc_veteran_female_b__lore_the_warp_one_a_02","I hate Warp jumps. Turn me inside out every time."
"loc_veteran_female_b__lore_the_warp_one_a_03","Karking hate Warp travel. My last jump was rough."
"loc_veteran_female_b__lore_the_warp_one_a_04","Know what I hate most? Warp travel."
"loc_veteran_female_b__lore_the_warp_one_b_01","Creed's swagger... Just pray we never get lost in the Warp."
"loc_veteran_female_b__lore_the_warp_one_b_02","Imagine getting lost in the Warp... [Ugh]"
"loc_veteran_female_b__lore_the_warp_one_c_01","Short, controlled jumps. That's the secret."
"loc_veteran_female_b__lore_the_warp_one_c_02","If a jump's more than five light years, it's time to worry."
"loc_veteran_female_b__lore_the_warp_three_b_01","Friend of mine back home used to be younger than me. Not any more."
"loc_veteran_female_b__lore_the_warp_three_b_02","Least time only flows forward, right? Right?"
"loc_veteran_female_b__lore_the_warp_three_c_01","Explains how so many generals have been around for so long."
"loc_veteran_female_b__lore_the_warp_three_c_02","S'pose we should be thankful for Navigators."
"loc_veteran_female_b__lore_the_warp_two_b_01","Warp entities, yeah? Always there, in the corner of your eye."
"loc_veteran_female_b__lore_the_warp_two_b_02","Warp entities. Give me the karking creeps."
"loc_veteran_female_b__lore_the_warp_two_c_01","Long as the Gellar Fields hold, we'll be safe. Probably."
"loc_veteran_female_b__lore_the_warp_two_c_02","Chin up - this is why we have Gellar Fields."
"loc_veteran_female_b__lore_training_psyker_four_b_01","Get away! You're funny in the head."
"loc_veteran_female_b__lore_training_psyker_four_b_02","Oh aye? Can't say I saw that coming."
"loc_veteran_female_b__lore_training_psyker_four_c_01","I suppose as surprises go this one's harmless."
"loc_veteran_female_b__lore_training_psyker_four_c_02","She probably thinks he's some sort of pet."
"loc_veteran_female_b__lore_training_psyker_one_a_01","Not sure I like that psyker they've got doing the training."
"loc_veteran_female_b__lore_training_psyker_one_a_02","The training psyker ... She's a cold one."
"loc_veteran_female_b__lore_training_psyker_one_a_03","Can't help but shudder whenever Sefoni speaks to me."
"loc_veteran_female_b__lore_training_psyker_one_a_04","The Psykhanium? That's weird, but I can cope with it. It's Sefoni's voice that does for me."
"loc_veteran_female_b__lore_training_psyker_one_b_01","Gives me goosebumps, she does, and not the good kind."
"loc_veteran_female_b__lore_training_psyker_one_b_02","It's reached the point where even looking at her sets me shuddering."
"loc_veteran_female_b__lore_training_psyker_one_c_01","I wish there was another way of training ..."
"loc_veteran_female_b__lore_training_psyker_one_c_02","I'd prefer training with live targets. Orks. Anything!"
"loc_veteran_female_b__lore_training_psyker_three_b_01","If you want me for your little club, I politely decline."
"loc_veteran_female_b__lore_training_psyker_three_b_02","Not really my idea of a confidant, if I'm honest."
"loc_veteran_female_b__lore_training_psyker_three_c_01","Have you noticed how it's always cold when she's nearby?"
